Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
HE_Acc_Z_dom_freq,HE,Acc,Z_dom_freq,0.622209,0.707244,0.166667,5.500000,0.166667,0.500354,0.600482,0.166667,471,0.702839,0.765017,0.333333,1714,0.426554,0.475236,0.166667,413
HE_Acc_Z_spec_centroid,HE,Acc,Z_spec_centroid,5.492959,1.925547,0.000000,14.258224,5.395750,5.741574,1.840986,5.630791,471,5.228181,1.839990,5.151262,1714,6.308291,2.097588,6.150062,413
HE_Acc_Z_spec_power,HE,Acc,Z_spec_power,846.018835,1221.487976,0.000000,14279.763729,465.335549,1496.272091,1922.690047,754.613672,471,716.542260,986.180014,415.231953,1714,641.790181,741.048054,383.095065,413
HE_FreeAcc_X_mean,HE,FreeAcc,X_mean,-0.017016,0.427112,-2.648445,3.238887,-0.012034,-0.015805,0.520727,0.003422,471,-0.069945,0.348589,-0.031425,1714,0.201263,0.525283,0.072513,413
HE_FreeAcc_X_std,HE,FreeAcc,X_std,0.912191,0.504852,0.000000,3.090510,0.877428,1.040536,0.520811,1.009694,471,0.907337,0.490863,0.868944,1714,0.785968,0.510352,0.702138,413
HE_FreeAcc_X_rms,HE,FreeAcc,X_rms,0.983815,0.549308,0.000000,3.490190,0.948500,1.129841,0.590265,1.104153,471,0.964537,0.510119,0.931901,1714,0.897288,0.623820,0.786621,413
HE_FreeAcc_X_dom_freq,HE,FreeAcc,X_dom_freq,1.418014,0.894282,0.166667,6.833333,1.500000,1.013093,0.718717,0.833333,471,1.701284,0.858267,1.666667,1714,0.704197,0.597553,0.666667,413
HE_FreeAcc_X_spec_centroid,HE,FreeAcc,X_spec_centroid,5.465362,1.673421,0.000000,13.454407,5.221923,5.467048,1.641950,5.172347,471,5.352540,1.591928,5.135021,1714,5.931663,1.941247,5.566141,413
HE_FreeAcc_X_spec_power,HE,FreeAcc,X_spec_power,654.302361,696.126429,0.000000,5749.916056,463.471199,814.744454,746.470838,613.733005,471,640.573642,695.480746,454.552056,1714,528.304294,601.417760,296.787547,413
HE_FreeAcc_Y_mean,HE,FreeAcc,Y_mean,0.001786,0.505516,-2.822359,3.718954,0.000000,0.006406,0.359346,-0.002385,471,0.027231,0.555657,0.015368,1714,-0.109082,0.405872,-0.036821,413
HE_FreeAcc_Y_std,HE,FreeAcc,Y_std,0.905248,0.462644,0.000000,2.864493,0.872158,1.068391,0.528047,1.045806,471,0.892597,0.412538,0.857623,1714,0.771700,0.523942,0.653251,413
HE_FreeAcc_Y_rms,HE,FreeAcc,Y_rms,1.001315,0.535128,0.000000,4.222307,0.967922,1.118338,0.546398,1.082030,471,1.007619,0.510872,0.963969,1714,0.841694,0.581354,0.735611,413
HE_FreeAcc_Y_dom_freq,HE,FreeAcc,Y_dom_freq,1.047023,0.789010,0.166667,8.333333,0.833333,1.372258,0.794198,1.500000,471,0.834792,0.565386,0.833333,1714,1.556901,1.143047,1.500000,413
HE_FreeAcc_Y_spec_centroid,HE,FreeAcc,Y_spec_centroid,5.417733,1.859104,0.000000,12.755385,5.316356,5.956519,1.712500,5.773108,471,4.968122,1.740898,4.779169,1714,6.669224,1.759768,6.297526,413
HE_FreeAcc_Y_spec_power,HE,FreeAcc,Y_spec_power,622.131600,591.108159,0.000000,4939.654178,457.922047,854.667362,792.204337,658.419855,471,582.029859,502.915652,442.785959,1714,523.366566,597.194454,256.897496,413
HE_FreeAcc_Z_mean,HE,FreeAcc,Z_mean,-0.430114,1.472419,-6.804744,8.383951,-0.312665,-0.156343,1.413606,-0.132567,471,-0.474438,1.500814,-0.408499,1714,-0.558382,1.382317,-0.209169,413
HE_FreeAcc_Z_std,HE,FreeAcc,Z_std,1.007779,0.624393,0.000000,4.870352,0.879190,1.349119,0.816563,1.119597,471,0.945876,0.543829,0.830511,1714,0.875409,0.548155,0.797727,413
HE_FreeAcc_Z_rms,HE,FreeAcc,Z_rms,1.564988,1.144042,0.000000,8.450116,1.274971,1.748927,1.203451,1.372649,471,1.557256,1.114521,1.277675,1714,1.387304,1.167364,1.065311,413
HE_FreeAcc_Z_dom_freq,HE,FreeAcc,Z_dom_freq,0.622209,0.707244,0.166667,5.500000,0.166667,0.500354,0.600482,0.166667,471,0.702839,0.765017,0.333333,1714,0.426554,0.475236,0.166667,413
HE_FreeAcc_Z_spec_centroid,HE,FreeAcc,Z_spec_centroid,5.492959,1.925547,0.000000,14.258224,5.395750,5.741574,1.840986,5.630791,471,5.228181,1.839990,5.151262,1714,6.308291,2.097588,6.150062,413
HE_FreeAcc_Z_spec_power,HE,FreeAcc,Z_spec_power,846.018835,1221.487976,0.000000,14279.763729,465.335549,1496.272091,1922.690047,754.613672,471,716.542260,986.180014,415.231953,1714,641.790181,741.048054,383.095065,413
HE_Gyr_X_mean,HE,Gyr,X_mean,-0.005860,0.120594,-0.904637,0.839928,-0.002331,0.011102,0.150107,0.005545,471,-0.010842,0.122349,-0.003017,1714,-0.004525,0.057390,-0.005577,413
HE_Gyr_X_std,HE,Gyr,X_std,0.223256,0.175321,0.000000,1.693338,0.171038,0.264385,0.207047,0.198880,471,0.222632,0.173902,0.167677,1714,0.178938,0.123308,0.148765,413
HE_Gyr_X_rms,HE,Gyr,X_rms,0.241250,0.192232,0.000000,1.717701,0.182709,0.285410,0.232250,0.208833,471,0.242509,0.189941,0.180940,1714,0.185662,0.126734,0.155341,413
HE_Gyr_X_dom_freq,HE,Gyr,X_dom_freq,0.885553,0.797738,0.166667,6.500000,0.833333,0.788393,0.546251,0.833333,471,0.948366,0.897414,0.833333,1714,0.735674,0.522304,0.666667,413
HE_Gyr_X_spec_centroid,HE,Gyr,X_spec_centroid,5.174619,1.744573,0.000000,11.696974,4.999345,5.020711,1.824538,4.814110,471,5.140644,1.643064,5.018599,1714,5.491141,2.007528,5.231131,413
HE_Gyr_X_spec_power,HE,Gyr,X_spec_power,48.502902,99.858105,0.000000,1726.184512,17.611039,67.831933,120.456502,23.811198,471,48.033684,102.152878,16.925674,1714,28.406694,45.637447,13.323102,413
HE_Gyr_Y_mean,HE,Gyr,Y_mean,-0.001957,0.085917,-0.681379,0.620163,-0.002568,-0.015357,0.115642,-0.006673,471,0.004612,0.081813,0.000459,1714,-0.013941,0.053999,-0.011984,413
HE_Gyr_Y_std,HE,Gyr,Y_std,0.223225,0.144175,0.000000,4.077244,0.199330,0.276103,0.140092,0.248130,471,0.213680,0.146255,0.188012,1714,0.202538,0.125286,0.186002,413
HE_Gyr_Y_rms,HE,Gyr,Y_rms,0.234393,0.151854,0.000000,4.124139,0.208930,0.292564,0.154447,0.258079,471,0.224474,0.152883,0.197961,1714,0.209219,0.126687,0.194432,413
HE_Gyr_Y_dom_freq,HE,Gyr,Y_dom_freq,1.176033,1.198356,0.166667,7.833333,0.666667,0.947983,0.984427,0.500000,471,1.305037,1.293251,0.833333,1714,0.900726,0.887688,0.666667,413
HE_Gyr_Y_spec_centroid,HE,Gyr,Y_spec_centroid,5.476811,1.727646,0.000000,18.734971,5.250322,5.114064,1.595670,4.783870,471,5.576625,1.703411,5.399001,1714,5.476261,1.911396,5.050092,413
HE_Gyr_Y_spec_power,HE,Gyr,Y_spec_power,42.506512,201.979400,0.000000,10007.711034,23.919236,57.682147,67.354081,37.064630,471,40.356660,244.954250,21.279973,1714,34.121821,46.329634,20.827427,413
HE_Gyr_Z_mean,HE,Gyr,Z_mean,0.002044,0.043593,-0.293279,0.328912,-0.000282,0.005224,0.056410,0.000311,471,0.001047,0.041319,-0.000185,1714,0.002555,0.035131,-0.001560,413
HE_Gyr_Z_std,HE,Gyr,Z_std,0.146890,0.080337,0.000000,0.706437,0.136223,0.179277,0.095612,0.159313,471,0.141505,0.071096,0.132701,1714,0.132301,0.087777,0.115209,413
HE_Gyr_Z_rms,HE,Gyr,Z_rms,0.151465,0.083624,0.000000,0.706441,0.139635,0.185371,0.100618,0.162688,471,0.145935,0.074087,0.136233,1714,0.135748,0.089550,0.119005,413
HE_Gyr_Z_dom_freq,HE,Gyr,Z_dom_freq,1.158199,1.033067,0.166667,8.166667,0.833333,1.094480,0.847666,0.833333,471,1.232886,1.115242,0.833333,1714,0.920904,0.807403,0.833333,413
HE_Gyr_Z_spec_centroid,HE,Gyr,Z_spec_centroid,5.411805,1.557304,0.000000,13.468374,5.209816,5.181532,1.594942,4.915349,471,5.429641,1.437046,5.292880,1714,5.600394,1.923854,5.180570,413
HE_Gyr_Z_spec_power,HE,Gyr,Z_spec_power,16.873077,19.954952,0.000000,300.433718,11.171249,24.840113,27.737199,15.279326,471,15.095501,16.614295,10.601120,1714,15.164338,19.900526,7.990471,413
LB_Acc_X_mean,LB,Acc,X_mean,9.474250,0.431082,6.878015,10.009986,9.590788,9.610417,0.376528,9.739000,471,9.385762,0.442433,9.509643,1714,9.686198,0.311398,9.800946,413
LB_Acc_X_std,LB,Acc,X_std,0.903511,0.565858,0.011815,3.481196,0.852771,1.190578,0.657217,1.179472,471,0.867061,0.495433,0.823032,1714,0.727402,0.611730,0.552347,413
LB_Acc_X_rms,LB,Acc,X_rms,9.533558,0.441504,6.912396,10.281033,9.654847,9.705785,0.384870,9.813557,471,9.438299,0.451539,9.552028,1714,9.732479,0.317295,9.830767,413
LB_Acc_X_dom_freq,LB,Acc,X_dom_freq,1.961637,1.078728,0.166667,11.500000,1.833333,1.940552,0.832839,1.833333,471,1.895469,0.947260,1.666667,1714,2.260291,1.644629,1.833333,413
LB_Acc_X_spec_centroid,LB,Acc,X_spec_centroid,6.223842,1.757128,2.393140,16.673741,6.031377,6.669856,1.748588,6.496923,471,5.835210,1.540401,5.693193,1714,7.328063,2.007492,6.824164,413
LB_Acc_X_spec_power,LB,Acc,X_spec_power,684.122103,782.855812,0.084037,7295.508817,437.791310,1112.804100,1022.175098,837.481587,471,600.263044,678.807060,407.786899,1714,543.263038,704.377575,183.663674,413
LB_Acc_Y_mean,LB,Acc,Y_mean,0.104537,0.613661,-1.929768,2.412755,0.157930,0.181031,0.447692,0.157822,471,0.021915,0.673950,0.075651,1714,0.360191,0.394958,0.360689,413
LB_Acc_Y_std,LB,Acc,Y_std,0.700741,0.366547,0.014381,2.446250,0.683708,0.735071,0.359200,0.724751,471,0.707062,0.343997,0.683150,1714,0.635356,0.449343,0.641980,413
LB_Acc_Y_rms,LB,Acc,Y_rms,0.923536,0.399809,0.019458,2.846642,0.899951,0.879785,0.357920,0.887650,471,0.953376,0.404716,0.920013,1714,0.849595,0.411153,0.842090,413
LB_Acc_Y_dom_freq,LB,Acc,Y_dom_freq,1.584103,1.745141,0.166667,11.000000,0.833333,2.561571,2.530963,1.000000,471,1.350058,1.333836,0.833333,1714,1.440678,1.775277,0.833333,413
LB_Acc_Y_spec_centroid,LB,Acc,Y_spec_centroid,6.209276,1.734254,2.253798,13.276794,6.065937,6.950482,1.526428,6.872465,471,5.771162,1.600756,5.589472,1714,7.182201,1.808569,6.947218,413
LB_Acc_Y_spec_power,LB,Acc,Y_spec_power,376.459599,370.454960,0.124502,3602.492548,281.412132,402.790045,357.600268,316.212519,471,372.160753,364.737887,280.952195,1714,364.272146,406.247330,248.109897,413
LB_Acc_Z_mean,LB,Acc,Z_mean,1.912977,1.822991,-5.494934,7.189081,2.052157,1.918113,1.503232,1.942418,471,1.892955,2.006979,2.131135,1714,1.990217,1.270918,1.903887,413
LB_Acc_Z_std,LB,Acc,Z_std,0.838454,0.428146,0.025920,2.668638,0.832583,0.990517,0.473339,1.002791,471,0.840602,0.385630,0.828712,1714,0.656124,0.470952,0.569344,413
LB_Acc_Z_rms,LB,Acc,Z_rms,2.498367,1.275355,0.078925,7.215659,2.348407,2.400164,1.175121,2.301288,471,2.595850,1.314038,2.409021,1714,2.205795,1.166965,2.063296,413
LB_Acc_Z_dom_freq,LB,Acc,Z_dom_freq,1.299782,0.655810,0.166667,4.333333,1.500000,1.369781,0.650626,1.666667,471,1.354726,0.624931,1.666667,1714,0.991929,0.700835,1.166667,413
LB_Acc_Z_spec_centroid,LB,Acc,Z_spec_centroid,5.970021,1.798848,1.872965,13.423174,5.734413,6.350515,1.736428,6.117764,471,5.635031,1.663468,5.424847,1714,6.926342,1.975610,6.420633,413
LB_Acc_Z_spec_power,LB,Acc,Z_spec_power,533.524045,491.914425,0.404455,4287.266216,417.307476,725.234655,610.099858,605.370578,471,514.856676,444.355530,413.436487,1714,392.362238,465.052073,195.141786,413
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.001398,0.131610,-0.682565,0.779066,-0.001571,0.009371,0.110847,0.001321,471,-0.002956,0.142990,-0.003900,1714,-0.007215,0.099896,0.000012,413
LB_FreeAcc_X_std,LB,FreeAcc,X_std,0.903511,0.565858,0.011815,3.481196,0.852771,1.190578,0.657217,1.179472,471,0.867061,0.495433,0.823032,1714,0.727402,0.611730,0.552347,413
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,0.913407,0.565271,0.012230,3.483729,0.872435,1.194780,0.658988,1.180901,471,0.879211,0.494650,0.843819,1714,0.734439,0.611501,0.553299,413
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,1.961637,1.078728,0.166667,11.500000,1.833333,1.940552,0.832839,1.833333,471,1.895469,0.947260,1.666667,1714,2.260291,1.644629,1.833333,413
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,6.223842,1.757128,2.393140,16.673741,6.031377,6.669856,1.748588,6.496923,471,5.835210,1.540401,5.693193,1714,7.328063,2.007492,6.824164,413
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,684.122103,782.855812,0.084037,7295.508817,437.791310,1112.804100,1022.175098,837.481587,471,600.263044,678.807060,407.786899,1714,543.263038,704.377575,183.663674,413
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,-0.008851,0.258214,-1.219218,1.512823,-0.008889,-0.012207,0.128588,-0.008804,471,-0.007943,0.299300,-0.011461,1714,-0.008794,0.170125,-0.000204,413
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.700741,0.366547,0.014381,2.446250,0.683708,0.735071,0.359200,0.724751,471,0.707062,0.343997,0.683150,1714,0.635356,0.449343,0.641980,413
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,0.738972,0.382160,0.015563,2.447565,0.727066,0.745658,0.360554,0.730480,471,0.758108,0.364887,0.734276,1714,0.651929,0.457759,0.649948,413
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,1.584103,1.745141,0.166667,11.000000,0.833333,2.561571,2.530963,1.000000,471,1.350058,1.333836,0.833333,1714,1.440678,1.775277,0.833333,413
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,6.209276,1.734254,2.253798,13.276794,6.065937,6.950482,1.526428,6.872465,471,5.771162,1.600756,5.589472,1714,7.182201,1.808569,6.947218,413
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,376.459599,370.454960,0.124502,3602.492548,281.412132,402.790045,357.600268,316.212519,471,372.160753,364.737887,280.952195,1714,364.272146,406.247330,248.109897,413
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.033308,0.433295,-1.665679,2.198317,-0.004601,0.005232,0.327905,-0.004364,471,0.033529,0.458709,-0.004601,1714,0.064410,0.429010,-0.005125,413
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,0.838454,0.428146,0.025920,2.668638,0.832583,0.990517,0.473339,1.002791,471,0.840602,0.385630,0.828712,1714,0.656124,0.470952,0.569344,413
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,0.924998,0.468497,0.025921,3.457319,0.922689,1.030194,0.501250,1.032454,471,0.938318,0.431646,0.923680,1714,0.749748,0.527316,0.644345,413
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.299782,0.655810,0.166667,4.333333,1.500000,1.369781,0.650626,1.666667,471,1.354726,0.624931,1.666667,1714,0.991929,0.700835,1.166667,413
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,5.970021,1.798848,1.872965,13.423174,5.734413,6.350515,1.736428,6.117764,471,5.635031,1.663468,5.424847,1714,6.926342,1.975610,6.420633,413
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,533.524045,491.914425,0.404455,4287.266216,417.307476,725.234655,610.099858,605.370578,471,514.856676,444.355530,413.436487,1714,392.362238,465.052073,195.141786,413
LB_Gyr_X_mean,LB,Gyr,X_mean,-0.000978,0.051140,-0.767667,0.878508,0.000020,0.001986,0.071744,0.002743,471,-0.003004,0.047962,-0.001224,1714,0.004049,0.031565,0.002298,413
LB_Gyr_X_std,LB,Gyr,X_std,0.252442,0.135575,0.004261,0.970027,0.242730,0.252957,0.136850,0.245941,471,0.266040,0.132249,0.248349,1714,0.195420,0.133223,0.177836,413
LB_Gyr_X_rms,LB,Gyr,X_rms,0.256093,0.138345,0.004284,1.237039,0.244837,0.257234,0.147284,0.245951,471,0.269791,0.133372,0.251751,1714,0.197945,0.133289,0.185769,413
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,1.085322,0.774582,0.166667,7.166667,0.833333,1.263623,0.919342,1.000000,471,1.060482,0.754355,0.833333,1714,0.985069,0.634631,0.833333,413
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.902643,1.634806,1.407500,14.495273,5.686240,6.234965,1.579434,6.005489,471,5.753032,1.502165,5.585513,1714,6.144556,2.083404,5.710079,413
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,49.424988,51.027816,0.010932,566.455955,35.468975,49.770991,56.632966,36.413502,471,53.131277,51.789484,37.130252,1714,33.648843,35.995698,19.038847,413
LB_Gyr_Y_mean,LB,Gyr,Y_mean,-0.000201,0.022635,-0.171465,0.259505,-0.000268,0.002198,0.025074,0.003129,471,-0.002716,0.021796,-0.001955,1714,0.007499,0.021086,0.006029,413
LB_Gyr_Y_std,LB,Gyr,Y_std,0.204648,0.126985,0.004055,0.766894,0.188685,0.184445,0.113596,0.168693,471,0.228510,0.130805,0.212667,1714,0.128655,0.084611,0.120050,413
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.205991,0.126830,0.004206,0.771084,0.189705,0.186130,0.113629,0.169272,471,0.229583,0.130770,0.213996,1714,0.130729,0.084385,0.122919,413
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.440852,1.153759,0.166667,12.500000,1.500000,1.417197,1.124300,1.500000,471,1.529463,1.201928,1.500000,1714,1.100081,0.890328,0.833333,413
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.330333,1.601936,1.910833,17.559622,6.141845,6.233739,1.384908,6.103517,471,6.324820,1.510865,6.172744,1714,6.463370,2.113828,6.033477,413
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,34.916153,44.791877,0.009901,354.055650,21.432507,28.231946,42.361994,17.131396,471,41.729255,48.185134,27.227052,1714,14.263863,16.557333,8.676146,413
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.000465,0.018988,-0.143677,0.172400,0.000457,-0.002337,0.021083,-0.000831,471,0.001174,0.019578,0.000730,1714,0.000716,0.012681,0.000726,413
LB_Gyr_Z_std,LB,Gyr,Z_std,0.209004,0.133537,0.003056,0.721484,0.192017,0.209540,0.136310,0.176623,471,0.230574,0.132520,0.222185,1714,0.118878,0.090070,0.115186,413
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.209872,0.133526,0.003082,0.721498,0.193134,0.210560,0.136386,0.177218,471,0.231445,0.132452,0.223389,1714,0.119560,0.090060,0.115496,413
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,1.578971,0.991200,0.166667,8.166667,1.000000,1.872258,0.943884,2.333333,471,1.549105,1.007256,1.000000,1714,1.368442,0.901002,1.000000,413
LB_Gyr_Z_spec_centroid,LB,Gyr,Z_spec_centroid,6.025017,1.582766,1.807625,14.469200,5.684700,6.117784,1.604677,5.801030,471,5.924586,1.445057,5.634227,1714,6.336027,2.005616,5.849362,413
LB_Gyr_Z_spec_power,LB,Gyr,Z_spec_power,37.028282,42.768324,0.005621,313.367764,22.196360,37.594150,43.915495,18.780012,471,42.571127,44.696909,29.718709,1714,13.379470,18.287033,7.987235,413
LF_Acc_X_mean,LF,Acc,X_mean,7.010800,1.531495,2.303662,13.195001,6.906174,7.115969,1.700861,6.999290,471,7.109910,1.471358,6.991274,1714,6.479541,1.465171,6.302776,413
LF_Acc_X_std,LF,Acc,X_std,3.407802,2.081520,0.003628,10.912183,3.500375,4.299883,2.258874,4.654099,471,3.320061,1.863332,3.378729,1714,2.754580,2.384266,2.078359,413
LF_Acc_X_rms,LF,Acc,X_rms,7.951161,2.054439,2.418288,16.537167,7.795465,8.463132,2.343403,8.364345,471,7.973721,1.905027,7.797623,1714,7.273667,2.118797,6.648848,413
LF_Acc_X_dom_freq,LF,Acc,X_dom_freq,1.187388,1.082502,0.166667,13.500000,0.833333,0.880396,0.968092,0.833333,471,1.195838,0.919768,0.833333,1714,1.502421,1.610081,0.833333,413
LF_Acc_X_spec_centroid,LF,Acc,X_spec_centroid,5.714094,2.340341,2.206956,21.018315,5.339326,6.349840,2.268966,5.949293,471,5.194008,2.142580,4.584958,1714,7.147487,2.432732,6.419975,413
LF_Acc_X_spec_power,LF,Acc,X_spec_power,9598.483036,9471.973015,0.007922,71684.391424,7376.051143,14195.693607,11867.597109,13039.679243,471,8724.740075,8192.064133,6872.362529,1714,7981.798425,9791.776370,2600.407055,413
LF_Acc_Y_mean,LF,Acc,Y_mean,-0.487546,1.745308,-5.741477,5.913850,-0.582055,0.312301,2.096974,0.777219,471,-1.021945,1.479603,-1.045703,1714,0.818098,1.205762,0.931316,413
LF_Acc_Y_std,LF,Acc,Y_std,1.769444,1.102884,0.003446,6.682065,1.741172,2.068263,1.132430,2.064506,471,1.781751,1.050929,1.731943,1714,1.377584,1.164277,1.027603,413
LF_Acc_Y_rms,LF,Acc,Y_rms,2.496499,1.182148,0.083728,7.100021,2.394272,2.905188,1.267350,2.800752,471,2.493105,1.138397,2.375492,1714,2.044504,1.092022,1.953708,413
LF_Acc_Y_dom_freq,LF,Acc,Y_dom_freq,1.375353,1.406462,0.166667,12.833333,1.000000,1.493984,1.597471,1.000000,471,1.306204,1.166184,1.000000,1714,1.527038,1.960680,0.833333,413
LF_Acc_Y_spec_centroid,LF,Acc,Y_spec_centroid,6.209533,2.166873,2.532281,17.624256,6.053619,6.928167,2.091078,6.924736,471,5.642834,1.986344,5.110351,1714,7.741844,1.980810,7.311561,413
LF_Acc_Y_spec_power,LF,Acc,Y_spec_power,2616.809280,2908.146982,0.007148,26879.517573,1825.088572,3345.576580,3171.408760,2565.862952,471,2575.649170,2884.730023,1805.796124,1714,1956.516373,2487.026541,635.699595,413
LF_Acc_Z_mean,LF,Acc,Z_mean,7.944774,1.014805,1.481741,10.616223,8.051962,8.373373,0.987357,8.559239,471,7.716058,1.002757,7.821791,1714,8.405180,0.747309,8.366606,413
LF_Acc_Z_std,LF,Acc,Z_std,2.484023,1.660560,0.003923,10.483563,2.413789,3.106185,1.792051,2.983755,471,2.408794,1.517619,2.345048,1714,2.086699,1.875492,1.522648,413
LF_Acc_Z_rms,LF,Acc,Z_rms,8.476899,1.103758,2.456945,12.680759,8.421482,9.096247,1.095463,9.060084,471,8.218684,1.049034,8.198380,1714,8.842195,0.940831,8.685851,413
LF_Acc_Z_dom_freq,LF,Acc,Z_dom_freq,1.603605,1.210855,0.166667,10.000000,1.000000,2.058033,1.474666,1.500000,471,1.454492,1.018543,1.000000,1714,1.704197,1.452225,1.333333,413
LF_Acc_Z_spec_centroid,LF,Acc,Z_spec_centroid,5.860919,2.149516,2.217988,18.234418,5.431700,6.433226,2.185467,5.910420,471,5.403177,1.964086,4.794236,1714,7.107924,2.198097,6.362832,413
LF_Acc_Z_spec_power,LF,Acc,Z_spec_power,5373.967382,6644.125527,0.009264,66163.592783,3507.518170,7737.588061,7339.876536,5359.517815,471,4878.723029,6358.408972,3310.563182,1714,4733.733681,6394.366170,1395.726300,413
