Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
HE_Acc_Z_std,HE,Acc,Z_std,1.092699,0.557513,0.000000,4.941451,0.985078,1.430334,0.641216,1.307723,2128,0.990798,0.494050,0.901011,7725,1.133736,0.545066,1.056007,1674
HE_Acc_Z_rms,HE,Acc,Z_rms,2.311549,1.201824,0.000000,7.938398,2.126358,2.884646,1.150164,2.797255,2128,2.033259,1.101555,1.803013,7725,2.867245,1.257989,2.721906,1674
HE_Acc_Z_dom_freq,HE,Acc,Z_dom_freq,0.690532,0.738507,0.166667,6.333333,0.166667,0.654650,0.738490,0.166667,2136,0.733290,0.754824,0.333333,7725,0.539181,0.633024,0.166667,1676
HE_Acc_Z_spec_centroid,HE,Acc,Z_spec_centroid,5.261484,1.755912,0.000000,14.258224,5.156260,5.505006,1.650012,5.406173,2128,5.085308,1.764689,4.980402,7725,5.764917,1.711859,5.659840,1674
HE_Acc_Z_spec_power,HE,Acc,Z_spec_power,905.888213,1049.596387,0.000000,14699.730582,584.171392,1479.018919,1444.936962,1029.514706,2128,737.899249,868.379592,488.721641,7725,952.538515,950.546519,671.327166,1674
HE_FreeAcc_X_mean,HE,FreeAcc,X_mean,-0.018641,0.548809,-4.575225,4.078997,-0.013845,-0.051664,0.767474,-0.015516,2128,-0.081247,0.414551,-0.038727,7725,0.312248,0.635389,0.206909,1674
HE_FreeAcc_X_std,HE,FreeAcc,X_std,1.091369,0.486718,0.000000,3.363465,1.047823,1.284744,0.482774,1.265555,2128,1.043178,0.485759,0.985746,7725,1.067937,0.433022,1.088409,1674
HE_FreeAcc_X_rms,HE,FreeAcc,X_rms,1.196754,0.545232,0.000000,4.882524,1.146450,1.454726,0.599065,1.409726,2128,1.117108,0.504665,1.069252,7725,1.236365,0.548126,1.199051,1674
HE_FreeAcc_X_dom_freq,HE,FreeAcc,X_dom_freq,1.551905,0.837122,0.166667,7.333333,1.666667,1.110721,0.665146,0.833333,2136,1.839612,0.783436,1.833333,7725,0.788087,0.467297,0.833333,1676
HE_FreeAcc_X_spec_centroid,HE,FreeAcc,X_spec_centroid,5.312249,1.498878,0.000000,13.454407,5.110924,5.248584,1.471281,5.029533,2128,5.304203,1.493353,5.113752,7725,5.430311,1.552565,5.223047,1674
HE_FreeAcc_X_spec_power,HE,FreeAcc,X_spec_power,859.640530,756.345014,0.000000,6810.433727,660.960314,1133.895150,791.169433,964.189587,2128,797.147048,759.643391,584.966065,7725,799.394604,603.161375,713.157141,1674
HE_FreeAcc_Y_mean,HE,FreeAcc,Y_mean,-0.008436,0.628834,-3.995177,3.740791,-0.002510,-0.016591,0.552956,-0.007000,2128,0.028108,0.665353,0.020027,7725,-0.166707,0.510286,-0.082475,1674
HE_FreeAcc_Y_std,HE,FreeAcc,Y_std,1.111692,0.485264,0.000000,3.853444,1.050400,1.457524,0.600759,1.416011,2128,1.028729,0.400563,1.000930,7725,1.054917,0.485351,1.011132,1674
HE_FreeAcc_Y_rms,HE,FreeAcc,Y_rms,1.249283,0.553269,0.000000,4.306032,1.181414,1.551625,0.619394,1.537349,2128,1.184454,0.509159,1.131016,7725,1.164112,0.530392,1.132483,1674
HE_FreeAcc_Y_dom_freq,HE,FreeAcc,Y_dom_freq,1.143740,0.700443,0.166667,8.333333,0.833333,1.514981,0.633614,1.666667,2136,0.928910,0.567979,0.833333,7725,1.660800,0.850606,1.666667,1676
HE_FreeAcc_Y_spec_centroid,HE,FreeAcc,Y_spec_centroid,5.235316,1.683458,0.000000,12.755385,5.236181,5.838414,1.538907,5.808967,2128,4.838805,1.641232,4.708544,7725,6.298428,1.325999,6.055056,1674
HE_FreeAcc_Y_spec_power,HE,FreeAcc,Y_spec_power,885.743501,787.998206,0.000000,8939.187850,664.217730,1496.055854,1157.007276,1207.075005,2128,733.672967,552.939857,603.124202,7725,811.669541,760.501927,615.484245,1674
HE_FreeAcc_Z_mean,HE,FreeAcc,Z_mean,-0.566774,1.831320,-8.850500,9.629070,-0.543407,-0.248635,2.159442,-0.228831,2128,-0.592868,1.769285,-0.617212,7725,-0.850779,1.584800,-0.578847,1674
HE_FreeAcc_Z_std,HE,FreeAcc,Z_std,1.092699,0.557513,0.000000,4.941451,0.985078,1.430334,0.641216,1.307723,2128,0.990798,0.494050,0.901011,7725,1.133736,0.545066,1.056007,1674
HE_FreeAcc_Z_rms,HE,FreeAcc,Z_rms,1.912872,1.233091,0.000000,9.657852,1.576179,2.270200,1.423651,1.864022,2128,1.824673,1.173858,1.523416,7725,1.865645,1.156010,1.552606,1674
HE_FreeAcc_Z_dom_freq,HE,FreeAcc,Z_dom_freq,0.690532,0.738507,0.166667,6.333333,0.166667,0.654650,0.738490,0.166667,2136,0.733290,0.754824,0.333333,7725,0.539181,0.633024,0.166667,1676
HE_FreeAcc_Z_spec_centroid,HE,FreeAcc,Z_spec_centroid,5.261484,1.755912,0.000000,14.258224,5.156260,5.505006,1.650012,5.406173,2128,5.085308,1.764689,4.980402,7725,5.764917,1.711859,5.659840,1674
HE_FreeAcc_Z_spec_power,HE,FreeAcc,Z_spec_power,905.888213,1049.596387,0.000000,14699.730582,584.171392,1479.018919,1444.936962,1029.514706,2128,737.899249,868.379592,488.721641,7725,952.538515,950.546519,671.327166,1674
HE_Gyr_X_mean,HE,Gyr,X_mean,0.000696,0.270873,-1.585364,1.765446,0.000000,0.074587,0.317320,0.019853,2128,-0.032038,0.257038,-0.004246,7725,0.057825,0.239345,0.002809,1674
HE_Gyr_X_std,HE,Gyr,X_std,0.374804,0.304148,0.000000,1.693338,0.234934,0.513713,0.368460,0.360679,2128,0.335220,0.270839,0.214333,7725,0.380895,0.306965,0.239216,1674
HE_Gyr_X_rms,HE,Gyr,X_rms,0.427220,0.351904,0.000000,2.129708,0.260471,0.575918,0.417382,0.405876,2128,0.387720,0.320139,0.240655,7725,0.420470,0.350893,0.251808,1674
HE_Gyr_X_dom_freq,HE,Gyr,X_dom_freq,0.745254,0.789678,0.166667,6.833333,0.666667,0.633505,0.606437,0.500000,2136,0.810011,0.874813,0.666667,7725,0.589200,0.487164,0.666667,1676
HE_Gyr_X_spec_centroid,HE,Gyr,X_spec_centroid,5.132595,2.035769,0.000000,13.114142,4.953672,4.858773,2.281495,4.479446,2128,5.229068,1.941285,5.076510,7725,5.035486,2.094671,4.772535,1674
HE_Gyr_X_spec_power,HE,Gyr,X_spec_power,140.253021,210.692101,0.000000,1726.184512,33.226994,240.561411,285.897269,78.312978,2128,111.802388,174.695315,27.655349,7725,144.031330,210.859685,34.449384,1674
HE_Gyr_Y_mean,HE,Gyr,Y_mean,0.003236,0.097350,-0.716949,0.694673,0.001598,-0.003062,0.136780,0.009922,2128,0.007796,0.089540,0.002618,7725,-0.009801,0.064601,-0.008168,1674
HE_Gyr_Y_std,HE,Gyr,Y_std,0.237274,0.119665,0.000000,4.077244,0.215266,0.294902,0.115068,0.276212,2128,0.222027,0.116373,0.202264,7725,0.234374,0.118280,0.212892,1674
HE_Gyr_Y_rms,HE,Gyr,Y_rms,0.252026,0.128795,0.000000,4.124139,0.227179,0.318402,0.132435,0.289497,2128,0.235713,0.123917,0.214619,7725,0.242928,0.119056,0.222366,1674
HE_Gyr_Y_dom_freq,HE,Gyr,Y_dom_freq,1.342189,1.243738,0.166667,7.833333,1.000000,1.160893,1.022613,0.833333,2136,1.459914,1.325218,1.166667,7725,1.030628,1.009601,0.666667,1676
HE_Gyr_Y_spec_centroid,HE,Gyr,Y_spec_centroid,5.421870,1.439581,0.000000,18.734971,5.280344,5.186880,1.389236,4.950390,2128,5.514711,1.431164,5.394546,7725,5.292153,1.496868,5.095387,1674
HE_Gyr_Y_spec_power,HE,Gyr,Y_spec_power,42.511941,138.296465,0.000000,10007.711034,27.896693,60.321765,54.521802,45.928856,2128,37.828197,164.557928,24.628465,7725,41.486025,49.598956,27.284714,1674
HE_Gyr_Z_mean,HE,Gyr,Z_mean,0.003334,0.072656,-0.512500,0.428461,0.000104,0.012834,0.095406,0.003777,2128,-0.001791,0.063131,-0.000354,7725,0.014907,0.077622,0.002235,1674
HE_Gyr_Z_std,HE,Gyr,Z_std,0.186910,0.097111,0.000000,0.835134,0.165738,0.251084,0.120453,0.233434,2128,0.166400,0.077212,0.152859,7725,0.199981,0.107928,0.182240,1674
HE_Gyr_Z_rms,HE,Gyr,Z_rms,0.196452,0.105177,0.000000,0.874551,0.172839,0.264327,0.130181,0.244867,2128,0.174814,0.084137,0.159338,7725,0.210019,0.117379,0.186519,1674
HE_Gyr_Z_dom_freq,HE,Gyr,Z_dom_freq,1.102424,1.016549,0.166667,8.166667,0.833333,1.022238,0.877324,0.833333,2136,1.179072,1.093841,0.833333,7725,0.851333,0.721196,0.833333,1676
HE_Gyr_Z_spec_centroid,HE,Gyr,Z_spec_centroid,5.284264,1.478343,0.000000,13.468374,5.119815,5.056937,1.550559,4.872027,2128,5.379546,1.403747,5.249587,7725,5.133543,1.664998,4.817816,1674
HE_Gyr_Z_spec_power,HE,Gyr,Z_spec_power,26.708016,31.723434,0.000000,419.867868,16.536484,46.682648,47.731401,32.804233,2128,20.257369,21.241201,14.066340,7725,31.083901,35.141725,19.993484,1674
LB_Acc_X_mean,LB,Acc,X_mean,9.468820,0.437124,6.869849,10.079883,9.589304,9.612642,0.387573,9.730422,2136,9.385640,0.445792,9.510232,7722,9.668767,0.331419,9.778178,1676
LB_Acc_X_std,LB,Acc,X_std,1.156881,0.600987,0.011815,5.196680,1.045745,1.702712,0.668410,1.698749,2136,1.022128,0.490650,0.936231,7722,1.082101,0.581810,1.062473,1676
LB_Acc_X_rms,LB,Acc,X_rms,9.556945,0.462573,6.898981,10.817674,9.670500,9.783603,0.424278,9.887162,2136,9.453212,0.459577,9.569317,7722,9.746013,0.345490,9.844234,1676
LB_Acc_X_dom_freq,LB,Acc,X_dom_freq,1.937072,0.823487,0.166667,11.500000,1.833333,1.849953,0.496878,1.833333,2136,1.933204,0.826668,1.833333,7725,2.065931,1.085383,1.666667,1676
LB_Acc_X_spec_centroid,LB,Acc,X_spec_centroid,5.959680,1.479389,2.393140,16.673741,5.867051,6.411851,1.385785,6.311199,2136,5.675023,1.426520,5.504685,7722,6.694930,1.437368,6.400056,1676
LB_Acc_X_spec_power,LB,Acc,X_spec_power,1023.126325,1082.204797,0.084037,16257.429691,658.343649,2014.185556,1436.099987,1737.243206,2136,773.850071,809.341508,527.674260,7722,908.573056,929.311999,679.576026,1676
LB_Acc_Y_mean,LB,Acc,Y_mean,0.108779,0.619858,-2.220249,2.500750,0.161493,0.192022,0.445469,0.171429,2136,0.032902,0.681978,0.085521,7722,0.352281,0.392425,0.336249,1676
LB_Acc_Y_std,LB,Acc,Y_std,0.912459,0.376462,0.014381,2.949707,0.867212,1.106821,0.437300,1.097410,2136,0.849704,0.333204,0.806825,7722,0.953890,0.390194,0.983328,1676
LB_Acc_Y_rms,LB,Acc,Y_rms,1.101471,0.396348,0.019458,3.255845,1.058601,1.213034,0.424321,1.196354,2136,1.071077,0.389793,1.021969,7722,1.099327,0.362813,1.109135,1676
LB_Acc_Y_dom_freq,LB,Acc,Y_dom_freq,1.839863,1.935539,0.166667,12.500000,0.833333,3.331851,2.722729,2.833333,2136,1.456677,1.386309,0.833333,7725,1.704554,1.988926,0.833333,1676
LB_Acc_Y_spec_centroid,LB,Acc,Y_spec_centroid,5.936888,1.528361,2.253798,13.276794,5.827048,6.735527,1.417421,6.719792,2136,5.550216,1.423448,5.355735,7722,6.700605,1.447919,6.564050,1676
LB_Acc_Y_spec_power,LB,Acc,Y_spec_power,586.530083,487.587004,0.124502,5237.919401,452.743455,852.557262,638.157347,725.002003,2136,501.475167,414.298430,391.885407,7722,639.370179,447.503493,582.100639,1676
LB_Acc_Z_mean,LB,Acc,Z_mean,1.943934,1.838177,-6.215057,7.262818,2.119478,1.988585,1.468067,2.004770,2136,1.900871,2.022874,2.156374,7722,2.085438,1.274495,1.971576,1676
LB_Acc_Z_std,LB,Acc,Z_std,1.023977,0.425938,0.025920,2.892051,0.986992,1.362527,0.461756,1.379833,2136,0.953598,0.366036,0.925578,7722,0.916773,0.423435,0.890134,1676
LB_Acc_Z_rms,LB,Acc,Z_rms,2.617989,1.238419,0.078925,7.323658,2.450654,2.642407,1.093858,2.509740,2136,2.661918,1.289387,2.467027,7722,2.384472,1.143308,2.293491,1676
LB_Acc_Z_dom_freq,LB,Acc,Z_dom_freq,1.534368,0.509924,0.166667,5.500000,1.666667,1.681180,0.399710,1.833333,2136,1.527961,0.510388,1.666667,7725,1.376790,0.577423,1.500000,1676
LB_Acc_Z_spec_centroid,LB,Acc,Z_spec_centroid,5.719177,1.539582,1.872965,13.423174,5.627500,6.196296,1.445568,6.118402,2136,5.451858,1.508458,5.285936,7722,6.342749,1.469473,6.135203,1676
LB_Acc_Z_spec_power,LB,Acc,Z_spec_power,740.428753,597.478804,0.404455,5035.159417,586.445664,1245.909646,760.309718,1146.183325,2136,628.080989,483.418837,515.734653,7722,613.842980,493.803578,476.992497,1676
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.004353,0.163807,-0.843785,1.267512,-0.003910,0.010492,0.149419,0.006372,2136,-0.004333,0.172696,-0.005907,7722,-0.023368,0.134821,-0.009652,1676
LB_FreeAcc_X_std,LB,FreeAcc,X_std,1.156881,0.600987,0.011815,5.196680,1.045745,1.702712,0.668410,1.698749,2136,1.022128,0.490650,0.936231,7722,1.082101,0.581810,1.062473,1676
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,1.170574,0.596795,0.012230,5.197237,1.061362,1.709051,0.669007,1.705356,2136,1.038527,0.486604,0.957189,7722,1.092699,0.578069,1.079262,1676
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,1.937072,0.823487,0.166667,11.500000,1.833333,1.849953,0.496878,1.833333,2136,1.933204,0.826668,1.833333,7725,2.065931,1.085383,1.666667,1676
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,5.959680,1.479389,2.393140,16.673741,5.867051,6.411851,1.385785,6.311199,2136,5.675023,1.426520,5.504685,7722,6.694930,1.437368,6.400056,1676
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,1023.126325,1082.204797,0.084037,16257.429691,658.343649,2014.185556,1436.099987,1737.243206,2136,773.850071,809.341508,527.674260,7722,908.573056,929.311999,679.576026,1676
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,-0.008896,0.311319,-1.353882,1.647649,-0.012051,0.005713,0.209179,0.002295,2136,-0.012115,0.349873,-0.019768,7722,-0.012681,0.216698,-0.002389,1676
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.912459,0.376462,0.014381,2.949707,0.867212,1.106821,0.437300,1.097410,2136,0.849704,0.333204,0.806825,7722,0.953890,0.390194,0.983328,1676
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,0.963080,0.379173,0.015563,2.960159,0.922538,1.125675,0.439212,1.117782,2136,0.915202,0.343466,0.874438,7722,0.976450,0.394709,1.007802,1676
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,1.839863,1.935539,0.166667,12.500000,0.833333,3.331851,2.722729,2.833333,2136,1.456677,1.386309,0.833333,7725,1.704554,1.988926,0.833333,1676
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,5.936888,1.528361,2.253798,13.276794,5.827048,6.735527,1.417421,6.719792,2136,5.550216,1.423448,5.355735,7722,6.700605,1.447919,6.564050,1676
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,586.530083,487.587004,0.124502,5237.919401,452.743455,852.557262,638.157347,725.002003,2136,501.475167,414.298430,391.885407,7722,639.370179,447.503493,582.100639,1676
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.063538,0.535059,-2.200071,3.451784,0.032262,0.050917,0.464733,0.037397,2136,0.047098,0.549630,0.017274,7722,0.155372,0.541766,0.087353,1676
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,1.023977,0.425938,0.025920,2.892051,0.986992,1.362527,0.461756,1.379833,2136,0.953598,0.366036,0.925578,7722,0.916773,0.423435,0.890134,1676
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,1.146669,0.453215,0.025921,4.168086,1.110965,1.427778,0.499633,1.437533,2136,1.087544,0.406025,1.060539,7722,1.060824,0.460346,1.054395,1676
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.534368,0.509924,0.166667,5.500000,1.666667,1.681180,0.399710,1.833333,2136,1.527961,0.510388,1.666667,7725,1.376790,0.577423,1.500000,1676
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,5.719177,1.539582,1.872965,13.423174,5.627500,6.196296,1.445568,6.118402,2136,5.451858,1.508458,5.285936,7722,6.342749,1.469473,6.135203,1676
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,740.428753,597.478804,0.404455,5035.159417,586.445664,1245.909646,760.309718,1146.183325,2136,628.080989,483.418837,515.734653,7722,613.842980,493.803578,476.992497,1676
LB_Gyr_X_mean,LB,Gyr,X_mean,0.005284,0.239724,-1.701977,1.837056,0.001321,0.073712,0.290205,0.013121,2136,-0.026565,0.218173,-0.002466,7722,0.064815,0.233946,0.007641,1676
LB_Gyr_X_std,LB,Gyr,X_std,0.426829,0.263493,0.004261,1.670040,0.345571,0.551949,0.326693,0.439190,2136,0.396666,0.231424,0.330085,7722,0.406344,0.265613,0.328289,1676
LB_Gyr_X_rms,LB,Gyr,X_rms,0.463319,0.307312,0.004284,2.098030,0.354226,0.598093,0.378539,0.444174,2136,0.430207,0.272258,0.339581,7722,0.444111,0.312004,0.334201,1676
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,0.872194,0.804352,0.166667,7.166667,0.833333,0.888109,0.907362,0.833333,2136,0.900992,0.812277,0.833333,7725,0.719173,0.579953,0.666667,1676
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.611085,1.637699,1.407500,14.495273,5.469039,5.705586,1.769012,5.608276,2136,5.612052,1.552803,5.480185,7722,5.486191,1.826635,5.231596,1676
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,151.468181,187.046261,0.010932,1679.017444,71.891204,247.620788,256.749315,116.119951,2136,126.959458,156.082950,65.592117,7722,141.846697,172.976858,64.880486,1676
LB_Gyr_Y_mean,LB,Gyr,Y_mean,-0.001006,0.030958,-0.296594,0.388129,-0.001614,0.000607,0.036205,0.001115,2136,-0.003569,0.029735,-0.003452,7722,0.008746,0.026901,0.005824,1676
LB_Gyr_Y_std,LB,Gyr,Y_std,0.248054,0.122240,0.004055,0.899298,0.225808,0.240047,0.112477,0.220819,2136,0.266356,0.127487,0.245751,7722,0.173934,0.068687,0.177028,1676
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.250007,0.122185,0.004206,0.909338,0.228140,0.242559,0.112915,0.224042,2136,0.268046,0.127464,0.247139,7722,0.176391,0.068240,0.178790,1676
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.623761,1.121283,0.166667,12.500000,1.666667,1.804541,1.215271,1.666667,2136,1.634218,1.122963,1.666667,7725,1.345167,0.917406,1.500000,1676
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.160381,1.335647,1.910833,17.559622,6.043624,6.240614,1.214660,6.094131,2136,6.206617,1.305168,6.108789,7722,5.845097,1.559765,5.646390,1676
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,46.036714,49.051398,0.009901,486.864986,30.695803,42.301721,48.548500,29.354447,2136,52.492808,52.058915,36.357293,7722,21.051023,15.334546,18.866231,1676
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.002005,0.071544,-0.402773,0.409570,0.001325,0.012661,0.081662,0.002795,2136,-0.003449,0.069179,0.000717,7722,0.013554,0.065325,0.002507,1676
LB_Gyr_Z_std,LB,Gyr,Z_std,0.280334,0.143910,0.003056,0.876163,0.258229,0.323828,0.157410,0.307088,2136,0.287326,0.139651,0.270306,7722,0.192689,0.103887,0.180482,1676
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.286962,0.148568,0.003082,0.911397,0.265211,0.331192,0.163649,0.310470,2136,0.293657,0.143602,0.277158,7722,0.199746,0.111681,0.182625,1676
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,1.532475,1.032653,0.166667,8.166667,1.000000,1.887328,1.046100,2.500000,2136,1.490529,1.018988,1.000000,7725,1.273568,0.962045,0.833333,1676
LB_Gyr_Z_spec_centroid,LB,Gyr,Z_spec_centroid,5.773345,1.352344,1.807625,14.469200,5.569406,5.793365,1.373782,5.624515,2136,5.779863,1.296543,5.579281,7722,5.717799,1.560154,5.447284,1676
LB_Gyr_Z_spec_power,LB,Gyr,Z_spec_power,59.776367,59.408657,0.005621,462.136915,40.143095,78.038505,73.647755,56.771106,2136,61.438235,57.074196,43.985594,7722,28.845059,31.253760,19.609511,1676
LF_Acc_X_mean,LF,Acc,X_mean,7.705902,1.610121,2.303662,13.506302,7.599072,8.601743,1.707097,8.670174,2130,7.579949,1.519355,7.433497,7718,7.146738,1.445219,7.200915,1674
LF_Acc_X_std,LF,Acc,X_std,4.411565,2.002285,0.003628,12.805135,4.405295,6.154230,2.005107,6.306590,2130,3.977143,1.700049,4.044460,7718,4.197105,2.092351,4.335322,1674
LF_Acc_X_rms,LF,Acc,X_rms,8.987055,2.162667,2.418288,17.739498,8.817017,10.656223,2.289822,10.926170,2130,8.648624,1.916509,8.494207,7718,8.423547,2.049547,8.480432,1674
LF_Acc_X_dom_freq,LF,Acc,X_dom_freq,1.309439,0.921517,0.166667,13.500000,0.833333,1.207787,0.865650,0.833333,2136,1.327918,0.883683,1.000000,7725,1.353819,1.129469,0.833333,1676
LF_Acc_X_spec_centroid,LF,Acc,X_spec_centroid,5.489320,1.824416,2.190374,21.018315,5.362413,6.155769,1.672974,5.982644,2130,5.067692,1.753748,4.657366,7718,6.585253,1.607943,6.187915,1674
LF_Acc_X_spec_power,LF,Acc,X_spec_power,14129.499663,11447.383203,0.007922,98711.923182,11682.876863,25219.896640,13977.895017,23943.651126,2130,11261.999014,8572.281683,9847.385567,7718,13238.713791,10931.638283,11314.722262,1674
LF_Acc_Y_mean,LF,Acc,Y_mean,-0.523100,1.813802,-6.096421,5.913850,-0.629658,0.275490,2.198249,0.729502,2130,-1.056010,1.520895,-1.101913,7718,0.917762,1.279458,0.996385,1674
LF_Acc_Y_std,LF,Acc,Y_std,2.375553,1.144919,0.003446,7.794129,2.288620,3.160475,1.183409,3.149849,2130,2.203652,1.044170,2.136048,7718,2.169368,1.119115,2.153564,1674
LF_Acc_Y_rms,LF,Acc,Y_rms,2.992111,1.250843,0.083728,7.986048,2.873774,3.817731,1.311511,3.726386,2130,2.834379,1.157876,2.727434,7718,2.668813,1.146461,2.717128,1674
LF_Acc_Y_dom_freq,LF,Acc,Y_dom_freq,1.400407,1.250861,0.166667,12.833333,1.000000,1.494304,1.477177,1.000000,2136,1.328479,1.034895,1.000000,7725,1.612271,1.725088,1.000000,1676
LF_Acc_Y_spec_centroid,LF,Acc,Y_spec_centroid,5.952679,1.788991,2.532281,17.624256,5.893857,6.715666,1.672063,6.808240,2130,5.441363,1.661595,5.031954,7718,7.339283,1.369634,7.127616,1674
LF_Acc_Y_spec_power,LF,Acc,Y_spec_power,4186.333787,3844.801254,0.007148,36570.954561,3153.176979,6855.882846,4619.161677,5972.832227,2130,3579.665478,3383.453473,2746.771503,7718,3586.648308,3272.724469,2792.009266,1674
LF_Acc_Z_mean,LF,Acc,Z_mean,7.858000,1.085175,0.730816,10.892086,7.958399,8.306616,1.142352,8.467267,2130,7.630769,1.046657,7.744558,7718,8.334835,0.820826,8.311103,1674
LF_Acc_Z_std,LF,Acc,Z_std,3.280128,1.716340,0.003923,11.015867,3.074048,4.645243,1.790086,4.770342,2130,2.925959,1.497656,2.760576,7718,3.176058,1.702996,3.187984,1674
LF_Acc_Z_rms,LF,Acc,Z_rms,8.667046,1.230007,2.456945,14.104566,8.562045,9.663295,1.306499,9.602280,2130,8.306201,1.065392,8.286324,7718,9.063097,0.994730,9.110178,1674
LF_Acc_Z_dom_freq,LF,Acc,Z_dom_freq,1.772182,1.232133,0.166667,10.000000,1.333333,2.417213,1.496139,1.833333,2136,1.505890,0.993830,1.000000,7725,2.177506,1.423365,1.833333,1676
