Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
HE_Acc_X_mean,HE,Acc,X_mean,9.395225,0.817199,0.000000,14.134639,9.532006,9.265666,0.442060,9.355524,372,9.444739,0.928991,9.592893,1490,9.303210,0.460188,9.440566,278
HE_Acc_X_std,HE,Acc,X_std,1.247683,0.557179,0.000000,3.588725,1.163074,1.829919,0.518147,1.859956,372,1.104215,0.488618,1.041934,1490,1.237524,0.433872,1.187865,278
HE_Acc_X_rms,HE,Acc,X_rms,9.494022,0.817699,0.000000,14.161574,9.621397,9.458689,0.444467,9.533655,372,9.521282,0.932300,9.653541,1490,9.395193,0.459199,9.536442,278
HE_Acc_X_dom_freq,HE,Acc,X_dom_freq,1.855576,0.680469,0.166667,6.666667,1.833333,1.824397,0.305384,1.833333,373,1.879083,0.747340,1.833333,1490,1.772024,0.662255,1.666667,280
HE_Acc_X_spec_centroid,HE,Acc,X_spec_centroid,5.458515,1.409155,0.000000,9.681861,5.418623,5.877685,1.303966,5.851749,372,5.218499,1.420209,5.092920,1490,6.184026,1.067740,5.992518,278
HE_Acc_X_spec_power,HE,Acc,X_spec_power,1123.954664,1002.261414,0.000000,7753.213690,814.358936,2177.069630,1172.114399,2082.604599,372,877.650745,816.897631,653.553723,1490,1034.868595,711.379782,849.446395,278
HE_Acc_Y_mean,HE,Acc,Y_mean,-0.264333,0.870645,-3.324505,6.293097,-0.321600,-0.305827,0.712180,-0.341741,372,-0.222668,0.947526,-0.282079,1490,-0.432119,0.555104,-0.400183,278
HE_Acc_Y_std,HE,Acc,Y_std,1.104140,0.391562,0.000000,2.987204,1.067659,1.178721,0.411106,1.113901,372,1.066703,0.386179,1.030948,1490,1.204990,0.361529,1.166495,278
HE_Acc_Y_rms,HE,Acc,Y_rms,1.371410,0.565064,0.000000,6.330219,1.276944,1.382837,0.495709,1.329996,372,1.365556,0.607600,1.255404,1490,1.387497,0.389089,1.311784,278
HE_Acc_Y_dom_freq,HE,Acc,Y_dom_freq,0.975657,0.559130,0.166667,3.666667,0.833333,1.022788,0.584039,0.833333,373,0.987360,0.568927,0.833333,1490,0.850595,0.445563,0.833333,280
HE_Acc_Y_spec_centroid,HE,Acc,Y_spec_centroid,5.023645,1.560399,0.000000,9.932020,4.905439,5.363193,1.479634,5.220555,372,4.863752,1.587356,4.722786,1490,5.426264,1.367516,5.348474,278
HE_Acc_Y_spec_power,HE,Acc,Y_spec_power,826.177024,582.921624,0.000000,5371.930294,686.224176,937.887550,647.473053,746.951663,372,774.715348,554.700993,639.844784,1490,952.513643,601.188443,819.157556,278
HE_Acc_Z_mean,HE,Acc,Z_mean,1.004696,2.064253,-7.019298,7.044223,1.068755,1.790198,2.163860,2.084842,372,0.635251,1.943635,0.666651,1490,1.933705,1.974204,2.254901,278
HE_Acc_Z_std,HE,Acc,Z_std,1.041511,0.505857,0.000000,4.078462,0.941852,1.383983,0.569821,1.244800,372,0.936255,0.449053,0.845107,1490,1.147379,0.478345,1.045086,278
HE_Acc_Z_rms,HE,Acc,Z_rms,2.262220,1.221530,0.000000,7.327874,2.063047,2.935083,1.225998,2.817579,372,2.002231,1.117461,1.706585,1490,2.755308,1.257423,2.585192,278
HE_Acc_Z_dom_freq,HE,Acc,Z_dom_freq,0.880308,0.811908,0.166667,5.500000,0.500000,0.978999,0.824735,0.666667,373,0.874273,0.817776,0.500000,1490,0.780952,0.749508,0.333333,280
HE_Acc_Z_spec_centroid,HE,Acc,Z_spec_centroid,5.375027,1.763135,0.000000,11.091222,5.332282,5.798441,1.683039,5.719841,372,5.185283,1.777704,5.145797,1490,5.825415,1.607938,5.640763,278
HE_Acc_Z_spec_power,HE,Acc,Z_spec_power,806.998051,909.343490,0.000000,10013.681446,534.030522,1348.029084,1207.639695,932.826322,372,649.013849,761.313646,429.955563,1490,929.778327,879.767140,657.511280,278
HE_FreeAcc_X_mean,HE,FreeAcc,X_mean,-0.012774,0.594715,-4.418602,3.965427,-0.015938,-0.063873,0.841835,-0.034146,372,-0.086401,0.441517,-0.040561,1490,0.450226,0.697358,0.373881,278
HE_FreeAcc_X_std,HE,FreeAcc,X_std,1.163445,0.483249,0.000000,3.064891,1.103360,1.372359,0.483211,1.335054,372,1.103535,0.488020,1.041934,1490,1.204990,0.361529,1.166495,278
HE_FreeAcc_X_rms,HE,FreeAcc,X_rms,1.285069,0.537998,0.000000,4.718327,1.212421,1.571081,0.599804,1.476249,372,1.186527,0.500388,1.124899,1490,1.430506,0.473239,1.345664,278
HE_FreeAcc_X_dom_freq,HE,FreeAcc,X_dom_freq,1.633924,0.797716,0.166667,6.666667,1.666667,1.248436,0.650063,1.000000,373,1.877629,0.748737,1.833333,1490,0.850595,0.445563,0.833333,280
HE_FreeAcc_X_spec_centroid,HE,FreeAcc,X_spec_centroid,5.269385,1.409685,0.000000,9.932020,5.140134,5.365119,1.399882,5.207576,372,5.216214,1.417327,5.092920,1490,5.426264,1.367516,5.348474,278
HE_FreeAcc_X_spec_power,HE,FreeAcc,X_spec_power,955.398372,814.815363,0.000000,5654.981561,732.885040,1273.985039,870.907720,1072.998367,372,876.396838,816.042626,653.553723,1490,952.513643,601.188443,819.157556,278
HE_FreeAcc_Y_mean,HE,FreeAcc,Y_mean,0.002864,0.690553,-3.888343,3.221327,0.000000,-0.027431,0.600231,-0.007440,372,0.053827,0.727249,0.043936,1490,-0.229746,0.535986,-0.153601,278
HE_FreeAcc_Y_std,HE,FreeAcc,Y_std,1.188378,0.490138,0.000000,3.588725,1.105358,1.636282,0.617795,1.665072,372,1.067382,0.386999,1.030948,1490,1.237524,0.433872,1.187865,278
HE_FreeAcc_Y_rms,HE,FreeAcc,Y_rms,1.351494,0.550107,0.000000,4.218609,1.261936,1.746314,0.607869,1.767122,372,1.250719,0.506241,1.168486,1490,1.363300,0.447435,1.386946,278
HE_FreeAcc_Y_dom_freq,HE,FreeAcc,Y_dom_freq,1.197309,0.656706,0.166667,4.666667,1.000000,1.598749,0.521925,1.666667,373,0.988814,0.569367,0.833333,1490,1.772024,0.662255,1.666667,280
HE_FreeAcc_Y_spec_centroid,HE,FreeAcc,Y_spec_centroid,5.212775,1.589449,0.000000,9.681861,5.231726,5.875759,1.389948,5.875046,372,4.866038,1.590437,4.722786,1490,6.184026,1.067740,5.992518,278
HE_FreeAcc_Y_spec_power,HE,FreeAcc,Y_spec_power,994.733316,850.872490,0.000000,7753.213690,735.540992,1840.972141,1281.904224,1669.042722,372,775.969255,556.187498,639.844784,1490,1034.868595,711.379782,849.446395,278
HE_FreeAcc_Z_mean,HE,FreeAcc,Z_mean,-0.578947,1.957812,-8.135283,9.573219,-0.665841,-0.192331,2.364351,-0.209110,372,-0.594082,1.882141,-0.690846,1490,-1.015169,1.635945,-0.928233,278
HE_FreeAcc_Z_std,HE,FreeAcc,Z_std,1.041511,0.505857,0.000000,4.078462,0.941852,1.383983,0.569821,1.244800,372,0.936255,0.449053,0.845107,1490,1.147379,0.478345,1.045086,278
HE_FreeAcc_Z_rms,HE,FreeAcc,Z_rms,1.991107,1.242235,0.000000,9.605640,1.621404,2.404423,1.440723,1.956881,372,1.882919,1.194432,1.545467,1490,2.017889,1.083548,1.668451,278
HE_FreeAcc_Z_dom_freq,HE,FreeAcc,Z_dom_freq,0.880308,0.811908,0.166667,5.500000,0.500000,0.978999,0.824735,0.666667,373,0.874273,0.817776,0.500000,1490,0.780952,0.749508,0.333333,280
HE_FreeAcc_Z_spec_centroid,HE,FreeAcc,Z_spec_centroid,5.375027,1.763135,0.000000,11.091222,5.332282,5.798441,1.683039,5.719841,372,5.185283,1.777704,5.145797,1490,5.825415,1.607938,5.640763,278
HE_FreeAcc_Z_spec_power,HE,FreeAcc,Z_spec_power,806.998051,909.343490,0.000000,10013.681446,534.030522,1348.029084,1207.639695,932.826322,372,649.013849,761.313646,429.955563,1490,929.778327,879.767140,657.511280,278
HE_Gyr_X_mean,HE,Gyr,X_mean,-0.004216,0.147418,-0.939473,1.240136,-0.000736,0.002389,0.175424,-0.003503,372,-0.001394,0.148921,0.003806,1490,-0.028183,0.081895,-0.021608,278
HE_Gyr_X_std,HE,Gyr,X_std,0.228893,0.137032,0.000000,1.538576,0.191964,0.263220,0.128099,0.231665,372,0.214660,0.131218,0.180032,1490,0.259245,0.163925,0.211973,278
HE_Gyr_X_rms,HE,Gyr,X_rms,0.258273,0.161889,0.000000,1.538912,0.206470,0.298970,0.164425,0.250107,372,0.246002,0.157957,0.194616,1490,0.269588,0.169958,0.216784,278
HE_Gyr_X_dom_freq,HE,Gyr,X_dom_freq,1.032898,0.872065,0.166667,6.833333,0.833333,1.013405,0.657962,0.833333,373,1.082438,0.963230,0.833333,1490,0.795238,0.489370,0.833333,280
HE_Gyr_X_spec_centroid,HE,Gyr,X_spec_centroid,5.451506,1.619181,0.000000,12.471938,5.297218,5.557553,1.782137,5.304229,372,5.479323,1.570865,5.343040,1490,5.160510,1.619438,5.052563,278
HE_Gyr_X_spec_power,HE,Gyr,X_spec_power,42.839361,75.483357,0.000000,1425.079220,22.183937,51.561485,68.880012,32.308843,372,38.098391,68.673947,19.511722,1490,56.578265,108.994623,27.049560,278
HE_Gyr_Y_mean,HE,Gyr,Y_mean,-0.001398,0.096569,-0.730288,0.635026,0.000500,-0.017253,0.137534,0.000247,372,0.004661,0.089213,0.002772,1490,-0.012660,0.056858,-0.008484,278
HE_Gyr_Y_std,HE,Gyr,Y_std,0.235747,0.103104,0.000000,1.001878,0.213828,0.294100,0.111375,0.267506,372,0.219842,0.090909,0.201779,1490,0.242910,0.122739,0.208804,278
HE_Gyr_Y_rms,HE,Gyr,Y_rms,0.250460,0.113143,0.000000,1.011330,0.224848,0.318480,0.129010,0.284445,372,0.233553,0.100122,0.213362,1490,0.250055,0.122163,0.217939,278
HE_Gyr_Y_dom_freq,HE,Gyr,Y_dom_freq,1.618681,1.274584,0.166667,6.666667,1.500000,1.537980,1.042325,1.666667,373,1.685123,1.333394,1.666667,1490,1.372619,1.200874,1.333333,280
HE_Gyr_Y_spec_centroid,HE,Gyr,Y_spec_centroid,5.548313,1.354058,0.000000,10.528438,5.385474,5.495750,1.350974,5.194650,372,5.585116,1.361833,5.427917,1490,5.421396,1.310427,5.259911,278
HE_Gyr_Y_spec_power,HE,Gyr,Y_spec_power,39.854042,42.269384,0.000000,604.266950,27.525236,59.517690,57.207886,43.078997,372,34.067054,32.303578,24.510535,1490,44.558129,55.520994,26.246952,278
HE_Gyr_Z_mean,HE,Gyr,Z_mean,0.002623,0.049123,-0.340737,0.355622,0.000151,0.006414,0.064570,0.001044,372,0.002258,0.044850,0.000156,1490,-0.000495,0.046980,-0.000584,278
HE_Gyr_Z_std,HE,Gyr,Z_std,0.175761,0.077286,0.000000,0.711748,0.157570,0.225186,0.082488,0.209218,372,0.159080,0.064004,0.146250,1490,0.199034,0.098338,0.175324,278
HE_Gyr_Z_rms,HE,Gyr,Z_rms,0.181479,0.079685,0.000000,0.713965,0.162117,0.233071,0.085974,0.220925,372,0.164486,0.066049,0.151273,1490,0.203515,0.100335,0.177935,278
HE_Gyr_Z_dom_freq,HE,Gyr,Z_dom_freq,1.333878,1.058408,0.166667,7.000000,0.833333,1.542449,1.026195,1.000000,373,1.329978,1.103544,0.833333,1490,1.076786,0.756596,0.833333,280
HE_Gyr_Z_spec_centroid,HE,Gyr,Z_spec_centroid,5.471844,1.353005,0.000000,12.301942,5.392360,5.523609,1.365582,5.380108,372,5.484379,1.354123,5.408418,1490,5.335391,1.326136,5.232545,278
HE_Gyr_Z_spec_power,HE,Gyr,Z_spec_power,22.191381,22.553969,0.000000,304.967749,14.946747,34.611998,26.475550,26.351179,372,17.699023,16.101713,12.876418,1490,29.648732,34.985830,18.504872,278
LB_Acc_X_mean,LB,Acc,X_mean,9.448664,0.453595,7.015277,10.044075,9.574626,9.599966,0.409171,9.719103,373,9.370534,0.460784,9.492026,1489,9.662593,0.337865,9.763263,280
LB_Acc_X_std,LB,Acc,X_std,1.272726,0.618154,0.045056,4.368646,1.117564,1.993984,0.622913,2.003221,373,1.087441,0.484784,0.976975,1489,1.297224,0.531223,1.265059,280
LB_Acc_X_rms,LB,Acc,X_rms,9.552343,0.487371,7.043662,10.641839,9.659108,9.822265,0.461469,9.930781,373,9.445087,0.476393,9.563608,1489,9.763137,0.353610,9.858855,280
LB_Acc_X_dom_freq,LB,Acc,X_dom_freq,1.922150,0.731867,0.166667,8.500000,1.833333,1.833333,0.368851,1.833333,373,1.929978,0.779836,1.833333,1490,1.998810,0.817592,1.666667,280
LB_Acc_X_spec_centroid,LB,Acc,X_spec_centroid,5.770553,1.356282,2.714515,10.563096,5.680233,6.212418,1.250614,6.199894,373,5.509194,1.334228,5.338722,1489,6.571798,1.125412,6.358708,280
LB_Acc_X_spec_power,LB,Acc,X_spec_power,1205.075963,1217.524148,1.222108,11489.328542,751.873719,2626.525536,1556.392650,2415.788252,373,853.275330,856.396377,574.601036,1489,1182.327572,933.683965,963.435894,280
LB_Acc_Y_mean,LB,Acc,Y_mean,0.095704,0.620988,-2.048793,2.435978,0.141930,0.159142,0.434622,0.121838,373,0.039930,0.682485,0.091988,1489,0.307792,0.395032,0.281959,280
LB_Acc_Y_std,LB,Acc,Y_std,0.954546,0.352405,0.158110,2.686264,0.883512,1.199314,0.412172,1.184030,373,0.866914,0.308185,0.806694,1489,1.094495,0.281433,1.059791,280
LB_Acc_Y_rms,LB,Acc,Y_rms,1.136708,0.371288,0.281736,2.851624,1.096052,1.288826,0.401072,1.268716,373,1.086154,0.365898,1.029822,1489,1.202900,0.283527,1.192900,280
LB_Acc_Y_dom_freq,LB,Acc,Y_dom_freq,2.134935,2.063252,0.166667,10.833333,1.000000,4.144772,2.573074,4.166667,373,1.588479,1.429180,0.833333,1490,2.365476,2.430180,0.833333,280
LB_Acc_Y_spec_centroid,LB,Acc,Y_spec_centroid,5.960951,1.437233,2.449639,11.237888,5.925160,6.973117,1.392743,7.022656,373,5.578490,1.316516,5.437701,1489,6.646477,1.182924,6.733279,280
LB_Acc_Y_spec_power,LB,Acc,Y_spec_power,623.250377,488.654386,15.049251,4344.088499,469.921287,967.895677,664.678979,843.969518,373,509.570642,393.942283,391.757910,1489,768.666194,408.221357,676.152687,280
LB_Acc_Z_mean,LB,Acc,Z_mean,1.996071,1.874301,-6.190002,7.087593,2.188903,2.046259,1.468841,2.062649,373,1.957073,2.050573,2.208621,1489,2.136600,1.274522,2.033677,280
LB_Acc_Z_std,LB,Acc,Z_std,1.108322,0.429666,0.154071,2.543643,1.049833,1.565805,0.410800,1.551194,373,1.000970,0.358259,0.966162,1489,1.069774,0.405405,1.005881,280
LB_Acc_Z_rms,LB,Acc,Z_rms,2.715567,1.238944,0.611901,7.125927,2.536074,2.802687,1.052068,2.607826,373,2.736450,1.294347,2.537593,1489,2.488463,1.141953,2.420618,280
LB_Acc_Z_dom_freq,LB,Acc,Z_dom_freq,1.628325,0.411248,0.166667,5.000000,1.666667,1.786416,0.228208,1.833333,373,1.606488,0.429183,1.666667,1490,1.533929,0.448392,1.666667,280
LB_Acc_Z_spec_centroid,LB,Acc,Z_spec_centroid,5.635922,1.404718,2.352714,11.227077,5.602446,6.151799,1.257916,6.198261,373,5.375350,1.415571,5.245341,1489,6.334383,1.066554,6.263558,280
LB_Acc_Z_spec_power,LB,Acc,Z_spec_power,850.577754,659.272376,14.290276,3895.048550,663.500496,1577.285206,777.031101,1448.545651,373,680.389871,506.133114,561.955111,1489,787.534462,547.245834,609.107998,280
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.001261,0.182258,-0.898474,1.297342,-0.001886,0.015454,0.179651,0.006176,373,0.000139,0.187693,-0.002282,1489,-0.030971,0.150732,-0.013743,280
LB_FreeAcc_X_std,LB,FreeAcc,X_std,1.272726,0.618154,0.045056,4.368646,1.117564,1.993984,0.622913,2.003221,373,1.087441,0.484784,0.976975,1489,1.297224,0.531223,1.265059,280
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,1.288838,0.611589,0.050503,4.370603,1.130174,2.002197,0.622598,2.019399,373,1.106139,0.478750,1.005255,1489,1.310111,0.521689,1.269848,280
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,1.922150,0.731867,0.166667,8.500000,1.833333,1.833333,0.368851,1.833333,373,1.929978,0.779836,1.833333,1490,1.998810,0.817592,1.666667,280
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,5.770553,1.356282,2.714515,10.563096,5.680233,6.212418,1.250614,6.199894,373,5.509194,1.334228,5.338722,1489,6.571798,1.125412,6.358708,280
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,1205.075963,1217.524148,1.222108,11489.328542,751.873719,2626.525536,1556.392650,2415.788252,373,853.275330,856.396377,574.601036,1489,1182.327572,933.683965,963.435894,280
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,-0.034932,0.336147,-1.266810,1.617036,-0.040124,-0.020477,0.206639,-0.016200,373,-0.036300,0.375087,-0.044885,1489,-0.046915,0.243691,-0.031964,280
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.954546,0.352405,0.158110,2.686264,0.883512,1.199314,0.412172,1.184030,373,0.866914,0.308185,0.806694,1489,1.094495,0.281433,1.059791,280
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,1.014982,0.345426,0.249801,2.686278,0.960080,1.218594,0.407752,1.194325,373,0.943708,0.312808,0.884154,1489,1.122764,0.279098,1.112825,280
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,2.134935,2.063252,0.166667,10.833333,1.000000,4.144772,2.573074,4.166667,373,1.588479,1.429180,0.833333,1490,2.365476,2.430180,0.833333,280
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,5.960951,1.437233,2.449639,11.237888,5.925160,6.973117,1.392743,7.022656,373,5.578490,1.316516,5.437701,1489,6.646477,1.182924,6.733279,280
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,623.250377,488.654386,15.049251,4344.088499,469.921287,967.895677,664.678979,843.969518,373,509.570642,393.942283,391.757910,1489,768.666194,408.221357,676.152687,280
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.104100,0.591054,-2.130927,3.471347,0.078420,0.122878,0.558264,0.093236,373,0.076542,0.592790,0.049682,1489,0.225631,0.609746,0.182724,280
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,1.108322,0.429666,0.154071,2.543643,1.049833,1.565805,0.410800,1.551194,373,1.000970,0.358259,0.966162,1489,1.069774,0.405405,1.005881,280
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,1.253780,0.448392,0.159112,4.191521,1.187542,1.651741,0.467235,1.648299,373,1.154275,0.393676,1.103026,1489,1.252790,0.400806,1.255695,280
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.628325,0.411248,0.166667,5.000000,1.666667,1.786416,0.228208,1.833333,373,1.606488,0.429183,1.666667,1490,1.533929,0.448392,1.666667,280
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,5.635922,1.404718,2.352714,11.227077,5.602446,6.151799,1.257916,6.198261,373,5.375350,1.415571,5.245341,1489,6.334383,1.066554,6.263558,280
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,850.577754,659.272376,14.290276,3895.048550,663.500496,1577.285206,777.031101,1448.545651,373,680.389871,506.133114,561.955111,1489,787.534462,547.245834,609.107998,280
LB_Gyr_X_mean,LB,Gyr,X_mean,-0.001918,0.080384,-0.509333,1.375162,-0.000620,0.006261,0.101628,0.001266,373,0.000256,0.076838,0.001711,1489,-0.024380,0.060870,-0.020528,280
LB_Gyr_X_std,LB,Gyr,X_std,0.338900,0.136613,0.077904,0.964903,0.315555,0.390027,0.131615,0.369932,373,0.326441,0.139621,0.300013,1489,0.337047,0.108752,0.322977,280
LB_Gyr_X_rms,LB,Gyr,X_rms,0.346064,0.142193,0.077914,1.426496,0.321587,0.398417,0.145112,0.374591,373,0.333566,0.143849,0.307119,1489,0.342788,0.110506,0.329003,280
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,1.183854,0.878707,0.166667,6.500000,0.833333,1.437444,1.020674,1.000000,373,1.171477,0.878545,0.833333,1490,0.911905,0.508566,0.833333,280
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.879105,1.376707,2.025698,10.795946,5.692147,6.259791,1.425016,5.970553,373,5.811943,1.338908,5.647488,1489,5.729138,1.426713,5.603719,280
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,80.372265,70.724736,3.653586,560.490364,59.944910,101.978017,73.102097,82.384360,373,75.879424,72.201669,54.185185,1489,75.482602,51.964455,62.798074,280
LB_Gyr_Y_mean,LB,Gyr,Y_mean,-0.007657,0.028249,-0.234632,0.306694,-0.008109,-0.016652,0.031062,-0.013916,373,-0.006563,0.027611,-0.007210,1489,-0.001492,0.024873,-0.006686,280
LB_Gyr_Y_std,LB,Gyr,Y_std,0.264553,0.120496,0.018402,0.871979,0.234452,0.255131,0.111241,0.226436,373,0.279689,0.126840,0.255024,1489,0.196617,0.056044,0.194786,280
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.266245,0.120323,0.046692,0.875583,0.236382,0.257394,0.111600,0.229077,373,0.281205,0.126661,0.256788,1489,0.198480,0.054981,0.195430,280
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.755950,1.126049,0.166667,12.500000,1.666667,2.190349,1.340412,1.833333,373,1.680425,1.056628,1.666667,1490,1.579167,1.032806,1.500000,280
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.212904,1.226595,2.990442,10.520130,6.155131,6.597037,1.131415,6.468896,373,6.181129,1.201649,6.111637,1489,5.870155,1.347988,5.790043,280
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,50.870066,51.562126,0.203854,457.732883,33.090951,46.615445,51.995597,30.866835,373,56.771179,54.224267,39.152860,1489,25.156550,15.565698,22.841094,280
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.000649,0.026527,-0.134911,0.227459,0.001488,-0.003474,0.027953,-0.001742,373,0.002897,0.026834,0.003116,1489,-0.005816,0.020641,-0.003853,280
LB_Gyr_Z_std,LB,Gyr,Z_std,0.290439,0.129881,0.007117,0.760955,0.268690,0.344353,0.128154,0.333006,373,0.292142,0.130077,0.274661,1489,0.209562,0.082734,0.192002,280
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.291638,0.129902,0.017952,0.761005,0.269394,0.345406,0.128411,0.333385,373,0.293393,0.130060,0.276010,1489,0.210684,0.082656,0.193354,280
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,1.717297,0.948180,0.166667,6.166667,1.333333,2.231903,0.848379,2.666667,373,1.610626,0.940120,1.000000,1490,1.599405,0.892767,1.000000,280
