Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
LF_Gyr_X_dom_freq,LF,Gyr,X_dom_freq,1.709528,1.123395,0.166667,12.500000,1.666667,1.576023,1.078122,1.500000,1482,1.781266,1.138341,1.666667,5288,1.551293,1.079454,1.500000,1147
LF_Gyr_X_spec_centroid,LF,Gyr,X_spec_centroid,6.336896,1.468043,2.427589,18.626792,6.129650,6.411388,1.439030,6.189756,1480,6.299281,1.403627,6.116925,5281,6.414033,1.761030,6.102038,1146
LF_Gyr_X_spec_power,LF,Gyr,X_spec_power,533.366690,459.714564,0.004053,3539.029086,409.262848,735.461834,540.993361,644.986947,1480,504.894496,434.826375,388.201423,5281,403.576853,368.670653,312.533280,1146
LF_Gyr_Y_mean,LF,Gyr,Y_mean,-0.003969,0.098876,-0.486968,0.751694,-0.005616,-0.013953,0.116975,-0.012432,1480,0.001278,0.097362,-0.003505,5281,-0.015256,0.075724,-0.007771,1146
LF_Gyr_Y_std,LF,Gyr,Y_std,2.386581,1.083190,0.002426,5.122642,2.476658,3.098794,1.073240,3.316507,1480,2.260655,0.993603,2.318499,5281,2.047088,1.103118,2.259018,1146
LF_Gyr_Y_rms,LF,Gyr,Y_rms,2.388498,1.083484,0.002454,5.122805,2.478203,3.101027,1.073251,3.320624,1480,2.262611,0.993920,2.319206,5281,2.048415,1.103358,2.260323,1146
LF_Gyr_Y_dom_freq,LF,Gyr,Y_dom_freq,1.660035,0.495709,0.166667,12.666667,1.666667,1.705466,0.435775,1.833333,1482,1.657873,0.495765,1.666667,5288,1.611305,0.559449,1.666667,1147
LF_Gyr_Y_spec_centroid,LF,Gyr,Y_spec_centroid,5.406947,1.661427,2.559673,18.174902,5.145206,5.448023,1.648856,5.258045,1480,5.351218,1.544156,5.112146,5281,5.610714,2.119990,5.266065,1146
LF_Gyr_Y_spec_power,LF,Gyr,Y_spec_power,4135.131283,3031.955266,0.003542,15797.533938,3692.602407,6473.724288,3424.776325,6621.603806,1480,3670.804484,2676.237636,3236.049330,5281,3254.670707,2540.980877,3072.138271,1146
LF_Gyr_Z_mean,LF,Gyr,Z_mean,0.002930,0.171869,-1.027490,1.250031,0.002027,0.038045,0.209323,0.006833,1480,-0.012890,0.156403,0.002509,5281,0.030483,0.176217,-0.000559,1146
LF_Gyr_Z_std,LF,Gyr,Z_std,1.127652,0.543350,0.002309,3.006868,1.122722,1.350216,0.597254,1.383547,1480,1.113063,0.503945,1.100464,5281,0.907452,0.541377,0.953664,1146
LF_Gyr_Z_rms,LF,Gyr,Z_rms,1.138157,0.548608,0.002311,3.006913,1.132028,1.363831,0.604151,1.402889,1480,1.122320,0.507829,1.109844,5281,0.919688,0.550176,0.959004,1146
LF_Gyr_Z_dom_freq,LF,Gyr,Z_dom_freq,1.619195,0.774409,0.166667,12.000000,1.666667,1.598965,0.691544,1.666667,1482,1.627427,0.761754,1.666667,5288,1.607382,0.920024,1.666667,1147
LF_Gyr_Z_spec_centroid,LF,Gyr,Z_spec_centroid,5.707592,1.590814,2.416183,17.069264,5.431819,5.729241,1.647047,5.460295,1480,5.677891,1.472368,5.443161,5281,5.816497,1.989090,5.281054,1146
LF_Gyr_Z_spec_power,LF,Gyr,Z_spec_power,943.216952,805.737540,0.003208,5442.893380,758.830841,1312.103812,995.383802,1152.348894,1480,898.687323,738.002953,729.041954,5281,672.020108,657.775572,547.510251,1146
RF_Acc_X_mean,RF,Acc,X_mean,7.928234,1.993092,0.569609,18.392387,7.817295,8.834170,2.187088,8.868108,1479,7.832866,1.951542,7.742329,5280,7.197813,1.432121,7.121925,1145
RF_Acc_X_std,RF,Acc,X_std,4.317461,2.062750,0.003802,12.910829,4.322931,6.015300,2.196939,6.067293,1479,3.880227,1.713051,3.940163,5280,4.140597,2.230790,4.441597,1145
RF_Acc_X_rms,RF,Acc,X_rms,9.163150,2.400229,0.570372,19.440333,8.976944,10.808782,2.646651,11.069135,1479,8.852856,2.186224,8.695834,5280,8.468356,2.065185,8.292192,1145
RF_Acc_X_dom_freq,RF,Acc,X_dom_freq,1.229759,0.886138,0.166667,11.000000,0.833333,1.168129,0.876893,0.833333,1482,1.206537,0.822441,0.833333,5288,1.416449,1.125820,0.833333,1147
RF_Acc_X_spec_centroid,RF,Acc,X_spec_centroid,5.540662,1.884875,2.206401,19.322229,5.416630,6.203184,1.728275,6.020159,1479,5.088101,1.770048,4.689765,5280,6.771799,1.787965,6.281449,1145
RF_Acc_X_spec_power,RF,Acc,X_spec_power,13782.844680,11532.040272,0.008702,100348.190996,11250.129431,24686.518338,14923.598274,22161.092099,1479,10830.176047,8239.834208,9346.074139,5280,13314.335547,11113.435033,11876.235562,1145
RF_Acc_Y_mean,RF,Acc,Y_mean,0.331010,2.439670,-8.751552,10.172261,0.435180,-0.556197,3.208106,-1.371061,1479,0.892801,2.118399,0.893125,5280,-1.113596,1.596792,-1.480074,1145
RF_Acc_Y_std,RF,Acc,Y_std,2.251679,1.230237,0.005602,6.566011,2.073027,3.181893,1.373230,3.163463,1479,1.982233,1.035121,1.810468,5280,2.292632,1.272542,2.370107,1145
RF_Acc_Y_rms,RF,Acc,Y_rms,3.202091,1.546310,0.020527,10.708065,2.990225,4.402741,1.794803,4.307578,1479,2.899231,1.370836,2.641089,5280,3.047801,1.172106,3.060667,1145
RF_Acc_Y_dom_freq,RF,Acc,Y_dom_freq,1.398131,1.201365,0.166667,12.500000,1.000000,1.367859,1.427726,1.000000,1482,1.341875,0.930748,1.000000,5288,1.696600,1.798232,1.000000,1147
RF_Acc_Y_spec_centroid,RF,Acc,Y_spec_centroid,5.991803,1.833526,2.538453,19.244492,5.904614,6.815680,1.739519,6.787008,1479,5.445706,1.633626,5.051618,5280,7.445846,1.621682,7.098514,1145
RF_Acc_Y_spec_power,RF,Acc,Y_spec_power,3963.215537,4102.120197,0.018893,25954.012851,2587.086862,7229.444124,5375.146417,6024.575047,1479,3010.342123,3161.815071,1973.253935,5280,4138.254442,3843.774594,3381.715858,1145
RF_Acc_Z_mean,RF,Acc,Z_mean,7.758119,1.169848,1.150166,11.747167,7.829231,8.362321,1.247685,8.551986,1479,7.485952,1.108451,7.501742,5280,8.232726,0.856743,8.220155,1145
RF_Acc_Z_std,RF,Acc,Z_std,3.320829,1.701645,0.007240,10.396152,3.181825,4.445394,1.855097,4.525855,1479,3.076568,1.533387,2.933694,5280,2.994599,1.640251,3.148936,1145
RF_Acc_Z_rms,RF,Acc,Z_rms,8.595594,1.263281,3.247253,13.383565,8.530774,9.634510,1.364603,9.652744,1479,8.238234,1.102603,8.268134,5280,8.901535,0.964544,8.729176,1145
RF_Acc_Z_dom_freq,RF,Acc,Z_dom_freq,1.709612,1.240848,0.166667,10.500000,1.000000,2.435335,1.545238,1.833333,1482,1.426500,0.944100,1.000000,5288,2.077158,1.500510,1.666667,1147
RF_Acc_Z_spec_centroid,RF,Acc,Z_spec_centroid,5.615557,1.855613,2.454770,19.176479,5.375366,6.281582,1.758189,6.018941,1479,5.180676,1.744083,4.661753,5280,6.760638,1.731497,6.221775,1145
RF_Acc_Z_spec_power,RF,Acc,Z_spec_power,8381.808868,7994.870564,0.031558,65064.864594,6094.720424,13966.890392,9933.893704,12331.056818,1479,7113.361737,7029.416171,5181.205857,5280,7016.800375,6035.897787,5969.377045,1145
RF_FreeAcc_X_mean,RF,FreeAcc,X_mean,2.017285,1.404990,-3.469161,8.253899,1.931964,3.032740,1.557576,3.180147,1479,1.826902,1.277608,1.782247,5280,1.583541,1.132069,1.559825,1145
RF_FreeAcc_X_std,RF,FreeAcc,X_std,4.317461,2.062750,0.003802,12.910829,4.322931,6.015300,2.196939,6.067293,1479,3.880227,1.713051,3.940163,5280,4.140597,2.230790,4.441597,1145
RF_FreeAcc_X_rms,RF,FreeAcc,X_rms,4.821410,2.385955,0.003959,15.323719,4.791815,6.777493,2.588272,6.960000,1479,4.351251,2.006757,4.354352,5280,4.462803,2.448124,4.761524,1145
RF_FreeAcc_X_dom_freq,RF,FreeAcc,X_dom_freq,1.229759,0.886138,0.166667,11.000000,0.833333,1.168129,0.876893,0.833333,1482,1.206537,0.822441,0.833333,5288,1.416449,1.125820,0.833333,1147
RF_FreeAcc_X_spec_centroid,RF,FreeAcc,X_spec_centroid,5.540662,1.884875,2.206401,19.322229,5.416630,6.203184,1.728275,6.020159,1479,5.088101,1.770048,4.689765,5280,6.771799,1.787965,6.281449,1145
RF_FreeAcc_X_spec_power,RF,FreeAcc,X_spec_power,13782.844680,11532.040272,0.008702,100348.190996,11250.129431,24686.518338,14923.598274,22161.092099,1479,10830.176047,8239.834208,9346.074139,5280,13314.335547,11113.435033,11876.235562,1145
RF_FreeAcc_Y_mean,RF,FreeAcc,Y_mean,0.126289,0.555802,-2.222292,3.159292,0.068028,-0.009150,0.705215,-0.033478,1479,0.201937,0.522808,0.146382,5280,-0.047607,0.387119,-0.031421,1145
RF_FreeAcc_Y_std,RF,FreeAcc,Y_std,2.251679,1.230237,0.005602,6.566011,2.073027,3.181893,1.373230,3.163463,1479,1.982233,1.035121,1.810468,5280,2.292632,1.272542,2.370107,1145
RF_FreeAcc_Y_rms,RF,FreeAcc,Y_rms,2.317197,1.240552,0.005814,6.621881,2.146159,3.253202,1.387077,3.238162,1479,2.053891,1.047049,1.884998,5280,2.322353,1.278362,2.403777,1145
RF_FreeAcc_Y_dom_freq,RF,FreeAcc,Y_dom_freq,1.398131,1.201365,0.166667,12.500000,1.000000,1.367859,1.427726,1.000000,1482,1.341875,0.930748,1.000000,5288,1.696600,1.798232,1.000000,1147
RF_FreeAcc_Y_spec_centroid,RF,FreeAcc,Y_spec_centroid,5.991803,1.833526,2.538453,19.244492,5.904614,6.815680,1.739519,6.787008,1479,5.445706,1.633626,5.051618,5280,7.445846,1.621682,7.098514,1145
RF_FreeAcc_Y_spec_power,RF,FreeAcc,Y_spec_power,3963.215537,4102.120197,0.018893,25954.012851,2587.086862,7229.444124,5375.146417,6024.575047,1479,3010.342123,3161.815071,1973.253935,5280,4138.254442,3843.774594,3381.715858,1145
RF_FreeAcc_Z_mean,RF,FreeAcc,Z_mean,-0.125212,0.483602,-2.373677,2.198122,-0.096969,0.096677,0.545379,0.136662,1479,-0.212379,0.455821,-0.192419,5280,-0.009866,0.400679,-0.009096,1145
RF_FreeAcc_Z_std,RF,FreeAcc,Z_std,3.320829,1.701645,0.007240,10.396152,3.181825,4.445394,1.855097,4.525855,1479,3.076568,1.533387,2.933694,5280,2.994599,1.640251,3.148936,1145
RF_FreeAcc_Z_rms,RF,FreeAcc,Z_rms,3.358088,1.701842,0.007372,10.463064,3.217131,4.477488,1.860541,4.563696,1479,3.118817,1.530478,2.975935,5280,3.015516,1.650832,3.183509,1145
RF_FreeAcc_Z_dom_freq,RF,FreeAcc,Z_dom_freq,1.709612,1.240848,0.166667,10.500000,1.000000,2.435335,1.545238,1.833333,1482,1.426500,0.944100,1.000000,5288,2.077158,1.500510,1.666667,1147
RF_FreeAcc_Z_spec_centroid,RF,FreeAcc,Z_spec_centroid,5.615557,1.855613,2.454770,19.176479,5.375366,6.281582,1.758189,6.018941,1479,5.180676,1.744083,4.661753,5280,6.760638,1.731497,6.221775,1145
RF_FreeAcc_Z_spec_power,RF,FreeAcc,Z_spec_power,8381.808868,7994.870564,0.031558,65064.864594,6094.720424,13966.890392,9933.893704,12331.056818,1479,7113.361737,7029.416171,5181.205857,5280,7016.800375,6035.897787,5969.377045,1145
RF_Gyr_X_mean,RF,Gyr,X_mean,0.007457,0.185167,-1.334620,0.883381,0.004663,0.008778,0.224699,-0.007940,1479,0.007387,0.175609,0.013213,5280,0.006074,0.171238,-0.006976,1145
RF_Gyr_X_std,RF,Gyr,X_std,0.814481,0.403580,0.002350,2.207757,0.775343,1.005964,0.446225,1.011861,1479,0.773984,0.363777,0.738468,5280,0.753885,0.445682,0.743493,1145
RF_Gyr_X_rms,RF,Gyr,X_rms,0.829406,0.415548,0.002369,2.277498,0.786487,1.024593,0.460251,1.025498,1479,0.788204,0.375511,0.745774,5280,0.767279,0.455631,0.753360,1145
RF_Gyr_X_dom_freq,RF,Gyr,X_dom_freq,1.742895,1.219771,0.166667,11.666667,1.666667,1.591093,1.178076,1.500000,1482,1.801343,1.226529,1.666667,5288,1.669573,1.221650,1.666667,1147
RF_Gyr_X_spec_centroid,RF,Gyr,X_spec_centroid,6.371836,1.548641,2.838842,17.425031,6.134871,6.413660,1.549092,6.160631,1479,6.327496,1.436732,6.151881,5280,6.522277,1.976956,6.038785,1145
RF_Gyr_X_spec_power,RF,Gyr,X_spec_power,497.398215,443.268700,0.003326,2934.287254,361.899757,728.996769,550.390846,616.371722,1479,440.283320,384.469259,328.294563,5280,461.618634,445.218502,332.778411,1145
RF_Gyr_Y_mean,RF,Gyr,Y_mean,-0.019471,0.102188,-0.630156,1.007635,-0.014331,-0.030546,0.121527,-0.023615,1479,-0.015970,0.100339,-0.013804,5280,-0.021311,0.079880,-0.010556,1145
RF_Gyr_Y_std,RF,Gyr,Y_std,2.442010,1.070843,0.002516,4.955633,2.527417,3.067144,1.071048,3.278033,1479,2.341613,0.994757,2.393390,5280,2.097487,1.096732,2.295292,1145
RF_Gyr_Y_rms,RF,Gyr,Y_rms,2.444109,1.071106,0.002559,4.955831,2.529238,3.069721,1.070991,3.278080,1479,2.343702,0.995025,2.396227,5280,2.099016,1.096921,2.297349,1145
RF_Gyr_Y_dom_freq,RF,Gyr,Y_dom_freq,1.646057,0.442357,0.166667,10.166667,1.666667,1.688821,0.411105,1.666667,1482,1.641326,0.416667,1.666667,5288,1.612613,0.573334,1.666667,1147
RF_Gyr_Y_spec_centroid,RF,Gyr,Y_spec_centroid,5.431757,1.699210,2.501424,20.078465,5.158775,5.432734,1.665487,5.239190,1479,5.378895,1.564920,5.143528,5280,5.674260,2.233814,5.140488,1145
RF_Gyr_Y_spec_power,RF,Gyr,Y_spec_power,4280.244329,3055.958173,0.003810,14784.248816,3845.519764,6353.415215,3431.585894,6468.837196,1479,3896.485862,2787.598229,3448.484339,5280,3371.969185,2526.096432,3171.578383,1145
RF_Gyr_Z_mean,RF,Gyr,Z_mean,0.003929,0.174772,-1.489468,1.714899,0.001120,0.049367,0.210989,0.027510,1479,-0.023254,0.157723,-0.008347,5280,0.070590,0.167870,0.032162,1145
RF_Gyr_Z_std,RF,Gyr,Z_std,1.078614,0.555482,0.002140,3.767741,1.037794,1.430265,0.633207,1.518518,1479,0.996505,0.473775,0.963848,5280,1.003019,0.617331,1.003990,1145
RF_Gyr_Z_rms,RF,Gyr,Z_rms,1.089580,0.561553,0.002159,3.768368,1.052021,1.444048,0.638956,1.530743,1479,1.006428,0.479584,0.972637,5280,1.015156,0.624298,1.023721,1145
RF_Gyr_Z_dom_freq,RF,Gyr,Z_dom_freq,1.719928,0.963243,0.166667,11.833333,1.666667,1.595029,0.717367,1.666667,1482,1.761945,1.001262,1.666667,5288,1.687591,1.043809,1.666667,1147
RF_Gyr_Z_spec_centroid,RF,Gyr,Z_spec_centroid,5.809323,1.613317,2.659645,17.599466,5.511877,5.701240,1.630033,5.407792,1479,5.793510,1.455818,5.537159,5280,6.021858,2.169426,5.528622,1145
RF_Gyr_Z_spec_power,RF,Gyr,Z_spec_power,886.110220,843.880809,0.002756,8546.011195,648.370928,1472.710574,1139.072505,1388.161234,1479,732.907459,654.902409,559.263925,5280,834.868874,841.613911,606.817923,1145
