Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.002141,0.182685,-0.898474,1.297342,-0.002799,0.014863,0.164474,0.007613,538,0.000041,0.189986,-0.001786,2613,-0.035287,0.154089,-0.019926,448
LB_FreeAcc_X_std,LB,FreeAcc,X_std,1.200944,0.559626,0.045056,4.368646,1.081112,1.863478,0.588958,1.827866,538,1.060573,0.454485,0.963989,2613,1.224035,0.503120,1.147371,448
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,1.217803,0.552964,0.050503,4.370603,1.100232,1.870592,0.589517,1.831686,538,1.079974,0.448451,0.989184,2613,1.237778,0.494177,1.190183,448
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,1.922632,0.746164,0.166667,8.500000,1.833333,1.827138,0.382288,1.833333,538,1.931818,0.788959,1.833333,2618,1.983631,0.807915,1.666667,448
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,5.767806,1.366874,2.714515,10.563096,5.681487,6.215739,1.246089,6.192821,538,5.540937,1.353033,5.362065,2613,6.553119,1.146904,6.358708,448
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,1056.737407,1045.983064,1.222108,11489.328542,703.627183,2298.927556,1439.079688,2011.365799,538,801.446467,759.542228,559.428856,2613,1054.007327,842.219432,792.518385,448
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,-0.033839,0.343708,-1.266810,1.617036,-0.038415,-0.014204,0.207682,-0.012493,538,-0.038203,0.378924,-0.047344,2613,-0.031961,0.243894,-0.017817,448
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.928448,0.332744,0.117672,2.686264,0.862954,1.151563,0.392429,1.136355,538,0.859833,0.300823,0.801460,2613,1.060718,0.269119,1.039350,448
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,0.992161,0.328020,0.176784,2.686278,0.934551,1.171633,0.388097,1.154458,538,0.938600,0.306309,0.881858,2613,1.089034,0.268189,1.076604,448
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,1.973872,1.959379,0.166667,12.500000,0.833333,4.046778,2.627413,4.166667,538,1.533231,1.385805,0.833333,2618,2.059524,2.256607,0.833333,448
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,5.891048,1.417798,2.449639,11.457290,5.825507,6.825550,1.382239,6.887476,538,5.578983,1.328729,5.409438,2613,6.588961,1.208178,6.635026,448
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,585.573486,443.750746,8.335840,4344.088499,448.308446,890.854802,612.168754,777.371951,538,499.527570,374.406337,386.690109,2613,720.833824,376.683852,650.316723,448
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.095594,0.593340,-2.130927,3.471347,0.070351,0.085272,0.522138,0.074257,538,0.074135,0.596425,0.044089,2613,0.233150,0.637034,0.221212,448
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,1.060778,0.398856,0.154071,2.543643,1.015038,1.487547,0.394445,1.467092,538,0.981051,0.341089,0.949800,2613,1.013294,0.393891,0.955054,448
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,1.210938,0.423161,0.159112,4.191521,1.151991,1.566790,0.439336,1.533628,538,1.137088,0.383311,1.098090,2613,1.214333,0.408169,1.155648,448
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.602201,0.417351,0.166667,5.000000,1.666667,1.764560,0.208002,1.833333,538,1.587217,0.434509,1.666667,2618,1.494792,0.449512,1.666667,448
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,5.616013,1.413850,2.352714,11.227077,5.571615,6.087415,1.243954,6.094198,538,5.401571,1.431650,5.270754,2613,6.300659,1.117300,6.226227,448
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,773.152085,587.227468,14.290276,3895.048550,620.248828,1425.607321,733.805645,1295.735345,538,649.418360,461.776121,543.081744,2613,711.311254,526.357075,549.108468,448
LB_Gyr_X_mean,LB,Gyr,X_mean,-0.003658,0.079153,-0.509333,1.375162,-0.000309,0.003164,0.097789,0.002448,538,-0.000537,0.075649,0.002171,2613,-0.030054,0.068484,-0.024617,448
LB_Gyr_X_std,LB,Gyr,X_std,0.333271,0.136137,0.039530,1.101500,0.310577,0.388714,0.137513,0.358744,538,0.322748,0.137810,0.295984,2613,0.328065,0.105417,0.317401,448
LB_Gyr_X_rms,LB,Gyr,X_rms,0.340363,0.141537,0.046075,1.426496,0.315022,0.396668,0.149077,0.363963,538,0.329632,0.142203,0.303832,2613,0.335338,0.108959,0.320601,448
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,1.144238,0.856261,0.166667,6.500000,0.833333,1.303903,0.960535,0.833333,538,1.158391,0.872586,0.833333,2618,0.869792,0.486108,0.833333,448
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.804788,1.356328,2.025698,10.795946,5.651549,6.137629,1.394373,5.858581,538,5.781255,1.321477,5.654130,2613,5.542346,1.435918,5.417747,448
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,78.018485,71.162393,0.940722,730.414917,58.068438,102.324776,79.626851,77.476464,538,74.137292,71.590610,52.739579,2613,71.466636,48.518655,60.648291,448
LB_Gyr_Y_mean,LB,Gyr,Y_mean,-0.005383,0.027501,-0.234632,0.306694,-0.006352,-0.011307,0.030019,-0.010001,538,-0.005206,0.026893,-0.005943,2613,0.000697,0.026449,-0.004653,448
LB_Gyr_Y_std,LB,Gyr,Y_std,0.262475,0.120441,0.018402,0.871979,0.232810,0.253337,0.115005,0.223827,538,0.276091,0.125307,0.250652,2613,0.194031,0.056949,0.191805,448
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.264065,0.120226,0.044103,0.875583,0.234950,0.255236,0.115273,0.224758,538,0.277534,0.125112,0.253154,2613,0.196106,0.055962,0.193638,448
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.707223,1.069665,0.166667,12.500000,1.666667,2.100062,1.191586,1.833333,538,1.665712,1.055073,1.666667,2618,1.478051,0.866679,1.500000,448
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.178696,1.247550,2.881366,10.578243,6.100017,6.500100,1.136153,6.370157,538,6.200821,1.231929,6.109684,2613,5.663677,1.309823,5.593415,448
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,50.204483,50.796857,0.203854,457.732883,32.629176,46.583910,54.320191,30.159518,538,55.337707,52.581869,37.822025,2613,24.612416,15.569493,22.147323,448
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.000743,0.026789,-0.245491,0.227459,0.001451,-0.003710,0.031130,-0.001209,538,0.003019,0.026360,0.003169,2613,-0.007187,0.020848,-0.003992,448
LB_Gyr_Z_std,LB,Gyr,Z_std,0.285396,0.128600,0.007117,0.789198,0.263307,0.342326,0.130261,0.327567,538,0.288695,0.128007,0.271246,2613,0.197790,0.072996,0.184983,448
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.286622,0.128666,0.017952,0.789212,0.264932,0.343464,0.131030,0.327960,538,0.289937,0.127948,0.272209,2613,0.199023,0.072969,0.185954,448
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,1.660562,0.945973,0.166667,7.333333,1.000000,2.153965,0.853719,2.500000,538,1.577349,0.937973,1.000000,2618,1.554315,0.917435,1.000000,448
LB_Gyr_Z_spec_centroid,LB,Gyr,Z_spec_centroid,5.790355,1.225564,2.784521,11.475237,5.596148,5.826823,1.191762,5.664208,538,5.818342,1.228577,5.617106,2613,5.583326,1.230667,5.382134,448
LB_Gyr_Z_spec_power,LB,Gyr,Z_spec_power,58.987244,53.125701,0.030491,374.949380,41.737290,80.743337,63.113059,64.595494,538,60.034630,52.007913,44.292285,2613,26.751533,22.570805,20.599899,448
LF_Acc_X_mean,LF,Acc,X_mean,8.021511,1.555093,3.638358,13.853936,7.897200,9.354175,1.425006,9.203169,533,7.823262,1.464509,7.682033,2607,7.589646,1.396906,7.647122,448
LF_Acc_X_std,LF,Acc,X_std,4.691240,1.819075,0.035246,10.498263,4.582753,6.849836,1.525155,6.790891,533,4.229250,1.546113,4.266670,2607,4.811497,1.741732,4.700072,448
LF_Acc_X_rms,LF,Acc,X_rms,9.374385,2.049441,4.513805,15.520959,9.161179,11.645241,1.778680,11.599663,533,8.963217,1.812595,8.804362,2607,9.065337,1.885387,9.081776,448
LF_Acc_X_dom_freq,LF,Acc,X_dom_freq,1.355762,0.872821,0.166667,14.166667,0.833333,1.328377,0.784165,1.000000,538,1.363509,0.891876,1.000000,2618,1.343378,0.862227,0.833333,448
LF_Acc_X_spec_centroid,LF,Acc,X_spec_centroid,5.362873,1.611667,2.346131,20.741146,5.354213,5.991531,1.430798,5.986840,533,5.047839,1.605611,4.657913,2607,6.448180,1.070978,6.229810,448
LF_Acc_X_spec_power,LF,Acc,X_spec_power,15240.288949,11233.401133,0.747870,66349.259635,12643.088844,29643.976496,12890.163843,27762.259097,533,12206.335214,8326.612013,10959.213517,2607,15758.931639,10455.866325,13298.737225,448
LF_Acc_Y_mean,LF,Acc,Y_mean,-0.663446,1.799516,-5.899538,5.758903,-0.771771,0.085355,2.255503,0.586833,533,-1.096003,1.540294,-1.148564,2607,0.962819,1.299591,0.990683,448
LF_Acc_Y_std,LF,Acc,Y_std,2.457993,1.034134,0.037129,7.291528,2.367190,3.363079,0.971430,3.199052,533,2.286846,0.963823,2.223096,2607,2.377116,0.942709,2.251672,448
LF_Acc_Y_rms,LF,Acc,Y_rms,3.058702,1.197129,0.529723,7.681103,2.936794,3.982329,1.216993,3.914312,533,2.910655,1.122344,2.810828,2607,2.821350,1.091891,2.829431,448
LF_Acc_Y_dom_freq,LF,Acc,Y_dom_freq,1.442841,1.184235,0.166667,11.833333,1.000000,1.549566,1.456174,1.000000,538,1.383181,1.047298,1.000000,2618,1.663318,1.500618,1.000000,448
LF_Acc_Y_spec_centroid,LF,Acc,Y_spec_centroid,5.807719,1.684009,2.838621,12.132268,5.711634,6.673214,1.480030,6.889960,533,5.348059,1.547564,4.947879,2607,7.452868,1.161582,7.259721,448
LF_Acc_Y_spec_power,LF,Acc,Y_spec_power,4280.781489,3641.631939,0.829882,32006.363464,3373.364292,7375.902625,4352.269684,6160.895044,533,3707.311644,3215.465382,2975.208930,2607,3935.550064,3183.742448,3052.188227,448
LF_Acc_Z_mean,LF,Acc,Z_mean,7.750153,1.118403,1.022818,10.936333,7.853381,8.247154,1.248600,8.404747,533,7.562731,1.066346,7.669490,2607,8.249503,0.896321,8.210358,448
LF_Acc_Z_std,LF,Acc,Z_std,3.478274,1.622172,0.035470,9.991155,3.234167,5.207155,1.596679,5.202506,533,3.101336,1.403088,2.959717,2607,3.614844,1.481033,3.503127,448
LF_Acc_Z_rms,LF,Acc,Z_rms,8.627136,1.271779,5.007915,14.020334,8.500396,9.863882,1.392174,9.873629,533,8.291002,1.085116,8.287004,2607,9.111769,1.043863,9.301086,448
LF_Acc_Z_dom_freq,LF,Acc,Z_dom_freq,1.782926,1.206193,0.166667,10.166667,1.333333,2.556072,1.462903,3.166667,538,1.522409,0.991122,1.000000,2618,2.376860,1.390874,2.166667,448
LF_Acc_Z_spec_centroid,LF,Acc,Z_spec_centroid,5.431622,1.502038,2.196975,19.107356,5.211734,6.047493,1.301447,5.914505,533,5.140145,1.484614,4.698328,2607,6.395065,1.166540,6.090927,448
LF_Acc_Z_spec_power,LF,Acc,Z_spec_power,8867.005560,8488.147012,0.757398,60094.218207,6296.891030,17854.936177,10280.856108,16293.954097,533,6974.953579,6976.116104,5273.527351,2607,9183.997740,7165.211317,7387.810913,448
