Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
HE_Acc_Y_spec_centroid,HE,Acc,Y_spec_centroid,5.383056,1.873252,0.000000,10.448651,5.183984,5.876676,1.780008,5.479120,28,5.339512,1.903692,5.241854,441,5.452048,1.720000,5.046045,78
HE_Acc_Y_spec_power,HE,Acc,Y_spec_power,412.709386,336.927080,0.000000,2619.104688,327.174031,561.195674,379.468867,471.520299,28,383.341135,315.149448,302.988629,441,525.450192,401.367294,463.092773,78
HE_Acc_Z_mean,HE,Acc,Z_mean,0.226860,2.336268,-8.239720,7.905424,0.279098,2.131421,2.346190,2.292664,28,-0.203028,2.153867,-0.081628,441,1.973688,2.189784,2.147312,78
HE_Acc_Z_std,HE,Acc,Z_std,0.984812,0.489082,0.000000,3.540635,0.852614,1.009032,0.417159,0.773536,28,0.978346,0.499676,0.844017,441,1.012675,0.455164,0.918189,78
HE_Acc_Z_rms,HE,Acc,Z_rms,2.219573,1.336043,0.000000,8.547456,1.988933,2.921313,1.611072,2.703465,28,2.064198,1.272350,1.893316,441,2.846138,1.334725,2.736428,78
HE_Acc_Z_dom_freq,HE,Acc,Z_dom_freq,0.580743,0.484740,0.333333,3.000000,0.333333,0.464286,0.291714,0.333333,28,0.593348,0.507436,0.333333,441,0.551282,0.397782,0.333333,78
HE_Acc_Z_spec_centroid,HE,Acc,Z_spec_centroid,5.977512,2.090626,0.000000,12.353116,5.892759,6.563175,1.721766,6.596020,28,5.887631,2.120393,5.849521,441,6.275450,2.000033,6.231615,78
HE_Acc_Z_spec_power,HE,Acc,Z_spec_power,365.016161,405.776125,0.000000,3785.997571,219.545507,358.169611,298.011109,180.826557,28,364.307295,416.387894,215.141253,441,371.481714,381.586572,254.682684,78
HE_FreeAcc_X_mean,HE,FreeAcc,X_mean,-0.063999,0.629953,-2.936896,3.170885,-0.041575,-0.171754,1.005247,-0.086562,28,-0.128814,0.518275,-0.055219,441,0.341136,0.854498,0.231427,78
HE_FreeAcc_X_std,HE,FreeAcc,X_std,0.830239,0.401912,0.000000,2.944855,0.729157,1.270053,0.463190,1.249503,28,0.726563,0.322550,0.672451,441,1.258525,0.397456,1.238288,78
HE_FreeAcc_X_rms,HE,FreeAcc,X_rms,0.983224,0.533419,0.000000,3.342075,0.817907,1.543662,0.676229,1.391386,28,0.854009,0.432877,0.754183,441,1.512605,0.541101,1.390425,78
HE_FreeAcc_X_dom_freq,HE,FreeAcc,X_dom_freq,1.826935,1.074414,0.333333,6.000000,1.666667,1.119048,0.948094,0.666667,28,2.071051,1.024937,2.000000,441,0.700855,0.243766,0.666667,78
HE_FreeAcc_X_spec_centroid,HE,FreeAcc,X_spec_centroid,5.876022,1.781039,0.000000,11.635492,5.686858,6.151157,1.879752,6.174879,28,5.933542,1.778129,5.735892,441,5.452048,1.720000,5.046045,78
HE_FreeAcc_X_spec_power,HE,FreeAcc,X_spec_power,256.871494,283.882500,0.000000,2619.104688,160.569071,549.636031,389.190421,471.520299,28,190.779554,199.743882,136.566026,441,525.450192,401.367294,463.092773,78
HE_FreeAcc_Y_mean,HE,FreeAcc,Y_mean,-0.022133,0.797175,-2.736220,4.553410,-0.068957,-0.005312,1.434821,-0.068803,28,0.019646,0.749685,-0.034057,441,-0.264383,0.709344,-0.197361,78
HE_FreeAcc_Y_std,HE,FreeAcc,Y_std,1.002113,0.402795,0.000000,2.755086,0.937754,0.925226,0.257535,0.846741,28,1.051019,0.413914,1.001614,441,0.753210,0.263810,0.713490,78
HE_FreeAcc_Y_rms,HE,FreeAcc,Y_rms,1.212649,0.575398,0.000000,4.790579,1.116184,1.347249,1.063254,0.974066,28,1.244071,0.538202,1.164537,441,0.986676,0.481757,0.806581,78
HE_FreeAcc_Y_dom_freq,HE,FreeAcc,Y_dom_freq,1.047532,0.814860,0.333333,6.333333,0.666667,1.761905,1.243443,1.500000,28,0.839758,0.396986,0.666667,441,1.965812,1.406632,1.666667,78
HE_FreeAcc_Y_spec_centroid,HE,FreeAcc,Y_spec_centroid,5.565066,1.897791,0.000000,10.448651,5.467851,6.468066,1.613650,6.283677,28,5.331425,1.900863,5.183984,441,6.561881,1.537094,6.269700,78
HE_FreeAcc_Y_spec_power,HE,FreeAcc,Y_spec_power,352.199528,300.497490,0.000000,2292.409885,265.583295,277.850016,160.679699,216.534092,28,385.239226,316.483225,302.988629,441,192.087725,157.047983,153.759583,78
HE_FreeAcc_Z_mean,HE,FreeAcc,Z_mean,-1.152693,2.075719,-8.386827,7.561040,-1.106829,-0.718926,2.283046,-0.396033,28,-1.168057,2.078182,-1.236095,441,-1.221539,1.992642,-0.915395,78
HE_FreeAcc_Z_std,HE,FreeAcc,Z_std,0.984812,0.489082,0.000000,3.540635,0.852614,1.009032,0.417159,0.773536,28,0.978346,0.499676,0.844017,441,1.012675,0.455164,0.918189,78
HE_FreeAcc_Z_rms,HE,FreeAcc,Z_rms,2.214680,1.391685,0.000000,8.413079,1.819218,2.071253,1.590343,1.366621,28,2.233092,1.377417,1.896669,441,2.162071,1.411702,1.617982,78
HE_FreeAcc_Z_dom_freq,HE,FreeAcc,Z_dom_freq,0.580743,0.484740,0.333333,3.000000,0.333333,0.464286,0.291714,0.333333,28,0.593348,0.507436,0.333333,441,0.551282,0.397782,0.333333,78
HE_FreeAcc_Z_spec_centroid,HE,FreeAcc,Z_spec_centroid,5.977512,2.090626,0.000000,12.353116,5.892759,6.563175,1.721766,6.596020,28,5.887631,2.120393,5.849521,441,6.275450,2.000033,6.231615,78
HE_FreeAcc_Z_spec_power,HE,FreeAcc,Z_spec_power,365.016161,405.776125,0.000000,3785.997571,219.545507,358.169611,298.011109,180.826557,28,364.307295,416.387894,215.141253,441,371.481714,381.586572,254.682684,78
HE_Gyr_X_mean,HE,Gyr,X_mean,-0.036903,0.826195,-2.033080,1.485229,-0.188623,0.934118,0.215422,0.956200,28,-0.166261,0.812053,-0.428407,441,0.345900,0.684581,0.617721,78
HE_Gyr_X_std,HE,Gyr,X_std,0.562698,0.244096,0.000000,2.016685,0.551768,0.720503,0.240447,0.685180,28,0.541460,0.231408,0.533905,441,0.626122,0.283747,0.637182,78
HE_Gyr_X_rms,HE,Gyr,X_rms,0.970270,0.342938,0.000000,2.400661,1.044840,1.194263,0.261490,1.197485,28,0.956026,0.344192,1.034226,441,0.970393,0.337036,1.038419,78
HE_Gyr_X_dom_freq,HE,Gyr,X_dom_freq,0.448507,0.277972,0.333333,4.000000,0.333333,0.452381,0.226156,0.333333,28,0.452759,0.291024,0.333333,441,0.423077,0.212679,0.333333,78
HE_Gyr_X_spec_centroid,HE,Gyr,X_spec_centroid,5.202964,2.242714,0.000000,11.847467,4.836734,4.200035,1.846200,3.794681,28,5.312608,2.222778,5.070394,441,4.943078,2.394700,4.252169,78
HE_Gyr_X_spec_power,HE,Gyr,X_spec_power,113.587664,103.038296,0.000000,1228.293208,91.947380,173.619421,123.316602,141.807431,28,104.679752,87.318560,86.089722,441,142.401762,154.195854,122.621488,78
HE_Gyr_Y_mean,HE,Gyr,Y_mean,0.002495,0.114666,-0.474930,0.422666,0.001235,-0.016861,0.167294,-0.022052,28,0.007674,0.112895,0.006436,441,-0.019837,0.098966,-0.019403,78
HE_Gyr_Y_std,HE,Gyr,Y_std,0.222457,0.108987,0.000000,0.755842,0.191379,0.254534,0.117337,0.234242,28,0.219632,0.109720,0.188766,441,0.226915,0.100836,0.208349,78
HE_Gyr_Y_rms,HE,Gyr,Y_rms,0.246764,0.116645,0.000000,0.774694,0.214247,0.297555,0.131980,0.257591,28,0.243331,0.117670,0.210721,441,0.247946,0.101214,0.229205,78
HE_Gyr_Y_dom_freq,HE,Gyr,Y_dom_freq,1.060329,1.069529,0.333333,6.333333,0.666667,1.238095,1.246748,0.666667,28,1.084656,1.107317,0.666667,441,0.858974,0.709692,0.666667,78
HE_Gyr_Y_spec_centroid,HE,Gyr,Y_spec_centroid,5.772581,1.685247,0.000000,12.168451,5.649024,5.731330,1.850290,5.526218,28,5.798700,1.688498,5.646278,441,5.639719,1.619913,5.712175,78
HE_Gyr_Y_spec_power,HE,Gyr,Y_spec_power,18.526489,21.432718,0.000000,172.537959,11.061410,23.576089,27.006271,16.572091,28,18.196034,21.095532,10.761507,441,18.582155,21.181766,13.110125,78
HE_Gyr_Z_mean,HE,Gyr,Z_mean,0.011673,0.200381,-0.890810,0.721444,0.012148,0.209118,0.190051,0.207839,28,-0.016227,0.177153,-0.006782,441,0.098536,0.257766,0.109808,78
HE_Gyr_Z_std,HE,Gyr,Z_std,0.209905,0.102124,0.000000,0.937947,0.189171,0.274634,0.095681,0.267958,28,0.191709,0.087938,0.174240,441,0.289544,0.129262,0.255103,78
HE_Gyr_Z_rms,HE,Gyr,Z_rms,0.269755,0.148183,0.000000,0.999028,0.234920,0.376144,0.148717,0.360970,28,0.243776,0.129051,0.216227,441,0.378441,0.181203,0.345294,78
HE_Gyr_Z_dom_freq,HE,Gyr,Z_dom_freq,0.769653,0.731687,0.333333,4.666667,0.666667,0.571429,0.254299,0.666667,28,0.818594,0.794455,0.666667,441,0.564103,0.310042,0.333333,78
HE_Gyr_Z_spec_centroid,HE,Gyr,Z_spec_centroid,5.502251,1.765261,0.000000,12.170365,5.232731,5.064610,1.610015,4.745005,28,5.637905,1.751068,5.423253,441,4.892383,1.764714,4.594105,78
HE_Gyr_Z_spec_power,HE,Gyr,Z_spec_power,16.450632,19.415174,0.000000,265.694146,10.807705,25.445075,18.111591,21.685136,28,13.429829,13.880572,9.168899,441,30.301010,34.364362,19.660949,78
LB_Acc_X_mean,LB,Acc,X_mean,9.399103,0.445399,7.152136,9.991224,9.523400,9.460166,0.460419,9.598288,28,9.371370,0.433989,9.473062,441,9.533978,0.481572,9.694521,78
LB_Acc_X_std,LB,Acc,X_std,0.725699,0.331091,0.182654,4.220698,0.671763,0.844164,0.197741,0.816969,28,0.726777,0.344965,0.669179,441,0.677079,0.275852,0.628041,78
LB_Acc_X_rms,LB,Acc,X_rms,9.432736,0.448415,7.180143,10.142809,9.565109,9.499661,0.462108,9.636992,28,9.405598,0.438850,9.501267,441,9.562141,0.477088,9.720428,78
LB_Acc_X_dom_freq,LB,Acc,X_dom_freq,2.482023,1.082021,0.333333,7.333333,2.333333,2.869048,1.007541,3.333333,28,2.362812,1.017219,2.333333,441,3.017094,1.267757,3.000000,78
LB_Acc_X_spec_centroid,LB,Acc,X_spec_centroid,6.308708,1.626684,3.138725,12.208396,6.193369,7.085340,1.687090,6.743267,28,6.123801,1.577098,5.956576,441,7.075347,1.594337,6.675219,78
LB_Acc_X_spec_power,LB,Acc,X_spec_power,192.097507,289.809646,10.075951,5380.134380,136.288099,226.603733,110.724697,201.578054,28,195.382165,315.567067,135.240532,441,161.139703,144.066011,119.122701,78
LB_Acc_Y_mean,LB,Acc,Y_mean,0.054263,0.747157,-1.984579,2.207740,0.112895,0.454644,0.679798,0.587389,28,-0.032728,0.766807,-0.008228,441,0.402367,0.460509,0.357663,78
LB_Acc_Y_std,LB,Acc,Y_std,0.972589,0.319065,0.310004,2.558433,0.938315,1.072554,0.243020,1.105026,28,0.954271,0.326231,0.926606,441,1.040276,0.287771,0.980956,78
LB_Acc_Y_rms,LB,Acc,Y_rms,1.206074,0.391638,0.328070,3.320161,1.146358,1.329809,0.307622,1.368716,28,1.199326,0.408095,1.138749,441,1.199804,0.311267,1.179475,78
LB_Acc_Y_dom_freq,LB,Acc,Y_dom_freq,0.945765,0.774087,0.333333,6.333333,0.666667,0.845238,0.909403,0.666667,28,0.969766,0.775309,0.666667,441,0.846154,0.712073,0.666667,78
LB_Acc_Y_spec_centroid,LB,Acc,Y_spec_centroid,5.613217,1.681318,2.456052,10.625459,5.437945,5.836416,1.465314,5.823142,28,5.489508,1.701267,5.231212,441,6.232524,1.502903,6.120811,78
LB_Acc_Y_spec_power,LB,Acc,Y_spec_power,316.371554,223.144988,29.022668,1976.837660,265.897508,364.626105,155.300783,368.785595,28,307.091158,229.835256,259.308166,441,351.519336,200.452458,290.630811,78
LB_Acc_Z_mean,LB,Acc,Z_mean,2.031366,1.937401,-5.765207,6.868904,2.290723,2.675686,1.349267,2.778189,28,1.910524,2.020242,2.218033,441,2.483292,1.487910,2.438918,78
LB_Acc_Z_std,LB,Acc,Z_std,0.674694,0.234730,0.220910,1.867902,0.640776,0.770749,0.217789,0.683574,28,0.681348,0.235350,0.646586,441,0.602589,0.220630,0.560097,78
LB_Acc_Z_rms,LB,Acc,Z_rms,2.578313,1.318634,0.385818,6.891575,2.496984,2.897023,1.097669,2.898954,28,2.554498,1.311551,2.485752,441,2.598553,1.427247,2.495146,78
LB_Acc_Z_dom_freq,LB,Acc,Z_dom_freq,1.374771,0.636936,0.333333,3.666667,1.666667,1.226190,0.444940,1.333333,28,1.421013,0.651240,1.666667,441,1.166667,0.565354,1.333333,78
LB_Acc_Z_spec_centroid,LB,Acc,Z_spec_centroid,6.137089,1.829057,2.413222,11.064816,6.033082,6.671892,1.790113,6.246617,28,5.974492,1.822911,5.791302,441,6.864408,1.678904,6.683442,78
LB_Acc_Z_spec_power,LB,Acc,Z_spec_power,154.088692,113.387886,14.738405,1053.741190,124.004653,193.223919,113.020824,141.129322,28,156.894451,115.699190,126.261890,441,124.176822,93.198070,94.747326,78
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.014255,0.203395,-0.931243,0.722194,-0.009945,-0.037779,0.203104,-0.003015,28,0.004304,0.197432,0.004613,441,-0.110737,0.211043,-0.073739,78
LB_FreeAcc_X_std,LB,FreeAcc,X_std,0.725699,0.331091,0.182654,4.220698,0.671763,0.844164,0.197741,0.816969,28,0.726777,0.344965,0.669179,441,0.677079,0.275852,0.628041,78
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,0.754403,0.329594,0.226689,4.228474,0.706578,0.865216,0.210983,0.817036,28,0.754862,0.341017,0.706578,441,0.712027,0.289618,0.651289,78
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,2.482023,1.082021,0.333333,7.333333,2.333333,2.869048,1.007541,3.333333,28,2.362812,1.017219,2.333333,441,3.017094,1.267757,3.000000,78
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,6.308708,1.626684,3.138725,12.208396,6.193369,7.085340,1.687090,6.743267,28,6.123801,1.577098,5.956576,441,7.075347,1.594337,6.675219,78
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,192.097507,289.809646,10.075951,5380.134380,136.288099,226.603733,110.724697,201.578054,28,195.382165,315.567067,135.240532,441,161.139703,144.066011,119.122701,78
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,0.031463,0.443177,-1.419539,1.824532,0.009719,0.050231,0.331187,0.042380,28,0.031758,0.470243,0.000016,441,0.023057,0.300737,0.030999,78
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.972589,0.319065,0.310004,2.558433,0.938315,1.072554,0.243020,1.105026,28,0.954271,0.326231,0.926606,441,1.040276,0.287771,0.980956,78
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,1.070413,0.314611,0.310420,2.625774,1.030137,1.120234,0.250870,1.117021,28,1.064778,0.323944,1.021945,441,1.084389,0.280806,1.032674,78
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,0.945765,0.774087,0.333333,6.333333,0.666667,0.845238,0.909403,0.666667,28,0.969766,0.775309,0.666667,441,0.846154,0.712073,0.666667,78
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,5.613217,1.681318,2.456052,10.625459,5.437945,5.836416,1.465314,5.823142,28,5.489508,1.701267,5.231212,441,6.232524,1.502903,6.120811,78
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,316.371554,223.144988,29.022668,1976.837660,265.897508,364.626105,155.300783,368.785595,28,307.091158,229.835256,259.308166,441,351.519336,200.452458,290.630811,78
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.131441,0.617060,-1.781197,2.358107,0.126351,0.086034,0.569679,0.130018,28,0.082490,0.581955,0.083847,441,0.424501,0.741228,0.423576,78
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,0.674694,0.234730,0.220910,1.867902,0.640776,0.770749,0.217789,0.683574,28,0.681348,0.235350,0.646586,441,0.602589,0.220630,0.560097,78
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,0.890998,0.337465,0.231954,2.408169,0.834854,0.931712,0.308965,0.889281,28,0.875182,0.313826,0.828135,441,0.965807,0.451187,0.891199,78
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.374771,0.636936,0.333333,3.666667,1.666667,1.226190,0.444940,1.333333,28,1.421013,0.651240,1.666667,441,1.166667,0.565354,1.333333,78
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,6.137089,1.829057,2.413222,11.064816,6.033082,6.671892,1.790113,6.246617,28,5.974492,1.822911,5.791302,441,6.864408,1.678904,6.683442,78
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,154.088692,113.387886,14.738405,1053.741190,124.004653,193.223919,113.020824,141.129322,28,156.894451,115.699190,126.261890,441,124.176822,93.198070,94.747326,78
LB_Gyr_X_mean,LB,Gyr,X_mean,-0.021263,0.769070,-1.275338,1.166924,-0.178525,0.912717,0.143676,0.914958,28,-0.150149,0.749090,-0.415585,441,0.372164,0.641237,0.603849,78
LB_Gyr_X_std,LB,Gyr,X_std,0.506552,0.160034,0.132297,1.038392,0.520274,0.599582,0.119367,0.619895,28,0.501211,0.159020,0.516401,441,0.503354,0.169671,0.517393,78
LB_Gyr_X_rms,LB,Gyr,X_rms,0.892285,0.277430,0.148192,1.485063,0.961846,1.096026,0.160765,1.104271,28,0.883954,0.278661,0.944490,441,0.866247,0.277137,0.949195,78
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,0.461304,0.330075,0.333333,5.000000,0.333333,0.404762,0.139285,0.333333,28,0.464097,0.353601,0.333333,441,0.465812,0.223702,0.333333,78
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.858284,1.921933,1.524729,10.993089,5.820983,4.696740,1.836069,4.438776,28,5.941763,1.890609,5.937949,441,5.803271,2.012895,5.835647,78
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,85.215416,48.713842,5.285976,325.648249,81.749044,112.722617,42.174932,116.059048,28,83.488953,48.262186,80.537355,441,85.102193,51.001255,80.847685,78
LB_Gyr_Y_mean,LB,Gyr,Y_mean,0.020940,0.066961,-0.256775,0.454934,0.019233,0.064003,0.088410,0.089699,28,0.016862,0.065670,0.013010,441,0.028535,0.059857,0.032483,78
LB_Gyr_Y_std,LB,Gyr,Y_std,0.213981,0.087262,0.060339,0.576110,0.195787,0.198650,0.073425,0.176280,28,0.224396,0.089003,0.210005,441,0.160599,0.056968,0.142697,78
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.224765,0.088306,0.070838,0.611850,0.209341,0.226847,0.070804,0.203693,28,0.233614,0.091038,0.215131,441,0.173989,0.055812,0.155308,78
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.215113,0.827291,0.333333,8.333333,1.000000,1.071429,0.523970,1.000000,28,1.253968,0.886771,1.000000,441,1.047009,0.467483,1.000000,78
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.198725,1.554577,2.781881,12.275769,6.052639,6.264075,1.874909,6.011267,28,6.325704,1.509116,6.205499,441,5.457341,1.496482,5.199401,78
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,16.124035,13.436094,1.099553,100.238278,11.576897,13.487788,12.119896,9.389611,28,17.594408,13.996813,13.319206,441,8.757121,6.263274,6.150070,78
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.011293,0.230266,-0.736022,0.603715,0.002787,0.273747,0.127593,0.251280,28,-0.016633,0.223143,-0.035082,441,0.074973,0.228285,0.103537,78
LB_Gyr_Z_std,LB,Gyr,Z_std,0.238816,0.098928,0.056709,0.582088,0.229772,0.265328,0.092543,0.249121,28,0.244508,0.098554,0.236892,441,0.197121,0.093219,0.166958,78
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.316223,0.141048,0.074226,0.911892,0.309669,0.389190,0.135956,0.337970,28,0.317677,0.136216,0.310297,441,0.281806,0.159416,0.232571,78
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,0.851310,0.779932,0.333333,6.000000,0.666667,0.511905,0.532732,0.333333,28,0.919123,0.824964,0.666667,441,0.589744,0.432860,0.333333,78
LB_Gyr_Z_spec_centroid,LB,Gyr,Z_spec_centroid,5.959090,1.676652,2.927255,11.555925,5.648641,5.432495,1.540433,5.311792,28,6.022072,1.643947,5.779327,441,5.792034,1.872585,5.437966,78
LB_Gyr_Z_spec_power,LB,Gyr,Z_spec_power,20.175015,16.593608,0.971265,102.329447,15.944792,23.755375,19.407993,18.743325,28,20.982213,16.516600,16.948364,441,14.325983,14.781491,8.418564,78
LF_Acc_X_mean,LF,Acc,X_mean,6.434982,1.120945,2.342300,12.064190,6.375564,6.837471,1.086866,6.895597,28,6.452598,1.137554,6.390230,441,6.190899,0.990023,6.345713,78
LF_Acc_X_std,LF,Acc,X_std,2.667880,1.212466,0.049489,7.498633,2.620982,3.532816,0.865117,3.548142,28,2.638825,1.241422,2.602779,441,2.521660,1.027972,2.537198,78
LF_Acc_X_rms,LF,Acc,X_rms,7.050940,1.239042,3.306543,12.710646,6.999708,7.710681,1.303322,7.733782,28,7.062518,1.245998,6.964368,441,6.748652,1.080470,6.984460,78
LF_Acc_X_dom_freq,LF,Acc,X_dom_freq,1.691042,1.136858,0.333333,6.666667,1.333333,1.630952,0.926693,1.333333,28,1.635676,1.115002,1.333333,441,2.025641,1.275555,2.000000,78
LF_Acc_X_spec_centroid,LF,Acc,X_spec_centroid,5.943650,2.336315,1.465156,15.445709,5.553733,7.609706,2.216908,7.500555,28,5.705576,2.348374,5.263112,441,6.691607,1.888732,6.119056,78
LF_Acc_X_spec_power,LF,Acc,X_spec_power,2592.751533,2178.338489,0.739670,16981.784372,2074.693487,3987.262197,1873.857435,3802.204205,28,2567.403443,2244.680344,2045.964366,441,2235.472165,1668.580553,1944.198974,78
LF_Acc_Y_mean,LF,Acc,Y_mean,-0.703718,1.678756,-6.233221,3.164385,-0.826179,-1.263177,2.780483,-0.768635,28,-0.960216,1.490011,-1.044405,441,0.947317,1.155183,0.826370,78
LF_Acc_Y_std,LF,Acc,Y_std,1.957594,0.861278,0.264087,7.234959,1.873240,2.863597,0.601590,2.858476,28,1.881221,0.853354,1.799763,441,2.064161,0.792793,1.944334,78
LF_Acc_Y_rms,LF,Acc,Y_rms,2.593342,1.075916,0.290234,7.262961,2.420768,4.036329,1.164581,3.602827,28,2.515567,1.037800,2.331704,441,2.515076,0.883385,2.421568,78
LF_Acc_Y_dom_freq,LF,Acc,Y_dom_freq,1.631322,1.334695,0.333333,9.000000,1.333333,2.154762,1.785820,1.333333,28,1.523810,1.147681,1.333333,441,2.051282,1.908496,1.666667,78
LF_Acc_Y_spec_centroid,LF,Acc,Y_spec_centroid,5.843021,1.865640,2.719253,12.616150,5.577071,6.896590,1.922348,6.392223,28,5.600080,1.876665,5.134258,441,6.838369,1.230719,6.656277,78
LF_Acc_Y_spec_power,LF,Acc,Y_spec_power,1380.984560,1352.052454,21.062974,15808.779334,1059.771746,2581.945975,1087.782960,2468.513781,28,1288.247875,1356.452164,978.264863,441,1474.189155,1204.571022,1141.742611,78
LF_Acc_Z_mean,LF,Acc,Z_mean,7.634081,0.937028,1.438249,9.920722,7.712967,7.548909,0.733001,7.402792,28,7.552179,0.958550,7.659086,441,8.127716,0.706593,8.215836,78
LF_Acc_Z_std,LF,Acc,Z_std,1.981148,0.959157,0.046863,6.427602,1.822688,2.585597,0.759965,2.513128,28,1.955499,0.981146,1.751548,441,1.909177,0.823575,1.765647,78
LF_Acc_Z_rms,LF,Acc,Z_rms,7.952366,0.871848,4.688784,10.409700,8.096533,8.016248,0.710028,8.139130,28,7.870657,0.889465,8.046941,441,8.391407,0.676261,8.472056,78
LF_Acc_Z_dom_freq,LF,Acc,Z_dom_freq,1.746496,1.088627,0.333333,8.666667,1.666667,1.845238,1.156418,1.666667,28,1.665911,1.034139,1.666667,441,2.166667,1.266450,2.000000,78
LF_Acc_Z_spec_centroid,LF,Acc,Z_spec_centroid,5.969976,2.244421,1.453282,16.322174,5.546857,7.238533,2.442749,6.551784,28,5.770901,2.278840,5.221548,441,6.640142,1.638770,6.287376,78
LF_Acc_Z_spec_power,LF,Acc,Z_spec_power,1462.713469,1488.257915,0.663277,12477.403542,1003.258065,2187.226126,1242.016363,1907.551868,28,1444.953703,1552.813400,926.553193,441,1303.042985,1080.674749,941.553127,78
LF_FreeAcc_X_mean,LF,FreeAcc,X_mean,0.864787,0.736296,-2.929420,3.112084,0.795393,1.462808,0.676370,1.372296,28,0.859484,0.758627,0.793572,441,0.680097,0.479969,0.636836,78
