Feature,H_Statistic,p_value,eta_squared,Effect_Size,Significant
HE_Gyr_Y_rms,266.326464,0.000000,0.057751,Small,Yes
LF_Acc_Y_rms,258.450939,0.000000,0.056030,Small,Yes
LB_FreeAcc_Z_spec_centroid,253.858218,0.000000,0.055027,Small,Yes
LB_Acc_Z_spec_centroid,253.858218,0.000000,0.055027,Small,Yes
RF_FreeAcc_Y_mean,251.285284,0.000000,0.054465,Small,Yes
RF_FreeAcc_Z_dom_freq,251.208876,0.000000,0.054448,Small,Yes
RF_Acc_Z_dom_freq,251.208876,0.000000,0.054448,Small,Yes
LF_Acc_X_rms,250.238721,0.000000,0.054236,Small,Yes
LF_Gyr_Z_rms,244.594271,0.000000,0.053003,Small,Yes
LF_Gyr_Z_std,243.514024,0.000000,0.052767,Small,Yes
LF_Gyr_Z_spec_power,243.512771,0.000000,0.052767,Small,Yes
RF_FreeAcc_Z_std,239.263471,0.000000,0.051838,Small,Yes
RF_Acc_Z_std,239.263471,0.000000,0.051838,Small,Yes
RF_Acc_Z_spec_power,239.261843,0.000000,0.051838,Small,Yes
RF_FreeAcc_Z_spec_power,239.261843,0.000000,0.051838,Small,Yes
LF_Acc_Y_std,237.907057,0.000000,0.051542,Small,Yes
LF_FreeAcc_Y_std,237.907057,0.000000,0.051542,Small,Yes
LF_FreeAcc_Y_spec_power,237.906999,0.000000,0.051542,Small,Yes
LF_Acc_Y_spec_power,237.906999,0.000000,0.051542,Small,Yes
RF_FreeAcc_Z_rms,237.575941,0.000000,0.051470,Small,Yes
RF_Acc_X_rms,237.008163,0.000000,0.051345,Small,Yes
LF_FreeAcc_Y_rms,235.567114,0.000000,0.051031,Small,Yes
RF_FreeAcc_X_mean,235.317389,0.000000,0.050976,Small,Yes
RF_Gyr_Y_rms,233.260612,0.000000,0.050527,Small,Yes
RF_Gyr_Y_spec_power,233.035111,0.000000,0.050477,Small,Yes
RF_Gyr_Y_std,233.033928,0.000000,0.050477,Small,Yes
HE_FreeAcc_Y_spec_power,230.824304,0.000000,0.049994,Small,Yes
HE_FreeAcc_Y_std,230.823471,0.000000,0.049994,Small,Yes
HE_FreeAcc_X_mean,216.040284,0.000000,0.046764,Small,Yes
RF_Gyr_Z_rms,210.964562,0.000000,0.045655,Small,Yes
RF_Gyr_Z_std,210.567572,0.000000,0.045569,Small,Yes
RF_Gyr_Z_spec_power,210.565781,0.000000,0.045568,Small,Yes
LB_Acc_Y_mean,209.452747,0.000000,0.045325,Small,Yes
LF_FreeAcc_X_mean,204.778952,0.000000,0.044304,Small,Yes
LB_Gyr_Y_mean,194.997964,0.000000,0.042167,Small,Yes
HE_Gyr_Z_std,193.945859,0.000000,0.041937,Small,Yes
HE_Gyr_Z_spec_power,193.945859,0.000000,0.041937,Small,Yes
HE_Gyr_Z_rms,193.658587,0.000000,0.041874,Small,Yes
LB_FreeAcc_Z_dom_freq,192.031056,0.000000,0.041519,Small,Yes
LB_Acc_Z_dom_freq,192.031056,0.000000,0.041519,Small,Yes
LB_FreeAcc_Z_rms,191.258892,0.000000,0.041350,Small,Yes
RF_Acc_X_mean,181.541679,0.000000,0.039227,Small,Yes
LF_FreeAcc_Z_dom_freq,177.122766,0.000000,0.038261,Small,Yes
LF_Acc_Z_dom_freq,177.122766,0.000000,0.038261,Small,Yes
HE_Acc_Y_mean,173.809597,0.000000,0.037538,Small,Yes
LF_Gyr_X_std,169.368742,0.000000,0.036567,Small,Yes
LF_Gyr_X_spec_power,169.367990,0.000000,0.036567,Small,Yes
LF_Gyr_X_rms,167.789778,0.000000,0.036222,Small,Yes
HE_FreeAcc_Y_rms,166.540465,0.000000,0.035949,Small,Yes
LF_Acc_X_mean,164.715663,0.000000,0.035551,Small,Yes
LB_Gyr_Z_dom_freq,153.836798,0.000000,0.033174,Small,Yes
RF_Gyr_Z_mean,151.024777,0.000000,0.032559,Small,Yes
LB_Gyr_Y_dom_freq,149.263891,0.000000,0.032175,Small,Yes
HE_FreeAcc_Z_dom_freq,141.764782,0.000000,0.030536,Small,Yes
HE_Acc_Z_dom_freq,141.764782,0.000000,0.030536,Small,Yes
HE_FreeAcc_Z_spec_centroid,140.885240,0.000000,0.030344,Small,Yes
HE_Acc_Z_spec_centroid,140.885240,0.000000,0.030344,Small,Yes
RF_Gyr_X_rms,136.272275,0.000000,0.029336,Small,Yes
RF_Gyr_X_std,134.651687,0.000000,0.028982,Small,Yes
RF_Gyr_X_spec_power,134.650784,0.000000,0.028982,Small,Yes
LB_Gyr_X_dom_freq,123.503277,0.000000,0.026546,Small,Yes
HE_Gyr_Y_spec_centroid,120.921928,0.000000,0.025983,Small,Yes
HE_Gyr_Y_dom_freq,114.543761,0.000000,0.024589,Small,Yes
HE_Acc_Y_spec_centroid,113.435314,0.000000,0.024347,Small,Yes
HE_FreeAcc_X_rms,109.824707,0.000000,0.023558,Small,Yes
HE_FreeAcc_X_std,102.777063,0.000000,0.022018,Small,Yes
HE_FreeAcc_X_spec_power,102.777063,0.000000,0.022018,Small,Yes
LB_Gyr_X_rms,91.086298,0.000000,0.019464,Small,Yes
LB_Gyr_X_std,90.944624,0.000000,0.019433,Small,Yes
LB_Gyr_X_spec_power,90.943496,0.000000,0.019433,Small,Yes
LF_Gyr_Z_mean,83.456717,0.000000,0.017797,Small,Yes
HE_Gyr_X_spec_power,76.259207,0.000000,0.016224,Small,Yes
HE_Gyr_X_std,76.259207,0.000000,0.016224,Small,Yes
LF_Gyr_Y_dom_freq,75.734840,0.000000,0.016110,Small,Yes
HE_Gyr_X_rms,74.651996,0.000000,0.015873,Small,Yes
HE_Gyr_Z_dom_freq,73.093258,0.000000,0.015533,Small,Yes
HE_Acc_Y_dom_freq,71.548942,0.000000,0.015195,Small,Yes
LF_Acc_X_dom_freq,70.547034,0.000000,0.014976,Small,Yes
LF_FreeAcc_X_dom_freq,70.547034,0.000000,0.014976,Small,Yes
HE_Gyr_Z_spec_centroid,64.946059,0.000000,0.013753,Small,Yes
HE_Acc_X_dom_freq,62.486230,0.000000,0.013215,Small,Yes
LF_Gyr_Y_mean,62.182111,0.000000,0.013149,Small,Yes
HE_FreeAcc_Z_rms,60.151857,0.000000,0.012705,Small,Yes
LB_FreeAcc_Y_std,56.647293,0.000000,0.011940,Small,Yes
LB_Acc_Y_std,56.647293,0.000000,0.011940,Small,Yes
LB_FreeAcc_Y_spec_power,56.646847,0.000000,0.011939,Small,Yes
LB_Acc_Y_spec_power,56.646847,0.000000,0.011939,Small,Yes
RF_Gyr_Y_dom_freq,56.485812,0.000000,0.011904,Small,Yes
HE_FreeAcc_Y_mean,56.342825,0.000000,0.011873,Small,Yes
LB_Gyr_X_spec_centroid,55.274974,0.000000,0.011640,Small,Yes
HE_Gyr_Y_mean,52.059205,0.000000,0.010937,Small,Yes
HE_FreeAcc_Z_mean,46.644806,0.000000,0.009754,Negligible,Yes
HE_Gyr_X_dom_freq,46.133396,0.000000,0.009642,Negligible,Yes
LB_Acc_Z_rms,44.672637,0.000000,0.009323,Negligible,Yes
RF_FreeAcc_X_dom_freq,40.962937,0.000000,0.008513,Negligible,Yes
RF_Acc_X_dom_freq,40.962937,0.000000,0.008513,Negligible,Yes
LB_Gyr_X_mean,36.108069,0.000000,0.007452,Negligible,Yes
LF_Gyr_X_dom_freq,32.585406,0.000000,0.006682,Negligible,Yes
HE_Gyr_X_mean,29.991976,0.000000,0.006116,Negligible,Yes
LF_FreeAcc_Y_mean,29.782461,0.000000,0.006070,Negligible,Yes
LB_FreeAcc_Y_rms,26.201297,0.000002,0.005288,Negligible,Yes
HE_FreeAcc_X_spec_centroid,26.192022,0.000002,0.005286,Negligible,Yes
LB_Gyr_Y_spec_centroid,24.503084,0.000005,0.004917,Negligible,Yes
LF_Gyr_X_spec_centroid,23.975076,0.000006,0.004801,Negligible,Yes
HE_Acc_Y_std,23.697687,0.000007,0.004741,Negligible,Yes
HE_Acc_Y_spec_power,23.697680,0.000007,0.004741,Negligible,Yes
RF_Gyr_Y_spec_centroid,21.412396,0.000022,0.004241,Negligible,Yes
HE_Gyr_X_spec_centroid,20.353800,0.000038,0.004010,Negligible,Yes
LF_Gyr_Y_spec_centroid,18.385091,0.000102,0.003580,Negligible,Yes
LB_Gyr_Z_mean,16.351247,0.000281,0.003136,Negligible,Yes
RF_Gyr_X_spec_centroid,16.244463,0.000297,0.003112,Negligible,Yes
RF_Gyr_Z_spec_centroid,15.987352,0.000338,0.003056,Negligible,Yes
LF_Gyr_Z_dom_freq,13.891499,0.000963,0.002598,Negligible,Yes
RF_FreeAcc_Y_dom_freq,12.175296,0.002271,0.002223,Negligible,No
RF_Acc_Y_dom_freq,12.175296,0.002271,0.002223,Negligible,No
LB_FreeAcc_Z_mean,10.526582,0.005178,0.001863,Negligible,No
LB_Acc_X_dom_freq,9.601568,0.008223,0.001661,Negligible,No
LB_FreeAcc_X_dom_freq,9.601568,0.008223,0.001661,Negligible,No
RF_Gyr_X_dom_freq,9.549991,0.008438,0.001650,Negligible,No
RF_Gyr_Y_mean,9.371083,0.009228,0.001610,Negligible,No
RF_Gyr_Z_dom_freq,8.906675,0.011640,0.001509,Negligible,No
LB_Acc_Y_rms,8.492909,0.014315,0.001419,Negligible,No
LB_FreeAcc_X_mean,8.267115,0.016026,0.001369,Negligible,No
HE_Gyr_Z_mean,5.354151,0.068764,0.000733,Negligible,No
LF_FreeAcc_Y_dom_freq,4.773125,0.091945,0.000606,Negligible,No
LF_Acc_Y_dom_freq,4.773125,0.091945,0.000606,Negligible,No
HE_Acc_Y_rms,4.434869,0.108888,0.000532,Negligible,No
LB_FreeAcc_Y_mean,3.058084,0.216743,0.000231,Negligible,No
LF_Gyr_Z_spec_centroid,2.783865,0.248594,0.000171,Negligible,No
LB_Acc_Z_mean,2.357320,0.307691,0.000078,Negligible,No
LB_Gyr_Z_spec_centroid,2.278203,0.320106,0.000061,Negligible,No
