Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
HE_FreeAcc_X_mean,HE,FreeAcc,X_mean,-0.024429,0.468157,-3.815060,3.238887,-0.013524,-0.037205,0.642469,0.007077,807,-0.075764,0.366579,-0.033144,3066,0.212779,0.546723,0.123631,707
HE_FreeAcc_X_std,HE,FreeAcc,X_std,0.979833,0.497234,0.000000,3.090510,0.939424,1.131180,0.508260,1.103688,807,0.963902,0.493146,0.922224,3066,0.876170,0.463483,0.860712,707
HE_FreeAcc_X_rms,HE,FreeAcc,X_rms,1.062583,0.545861,0.000000,4.243393,1.015380,1.256933,0.609750,1.215669,807,1.026361,0.508885,0.985010,3066,0.997824,0.575119,0.954055,707
HE_FreeAcc_X_dom_freq,HE,FreeAcc,X_dom_freq,1.470852,0.858766,0.166667,6.833333,1.666667,1.062784,0.682895,0.833333,807,1.746358,0.818332,1.666667,3066,0.741867,0.539773,0.833333,707
HE_FreeAcc_X_spec_centroid,HE,FreeAcc,X_spec_centroid,5.356739,1.580914,0.000000,13.454407,5.128390,5.307035,1.526597,5.078922,807,5.292282,1.540653,5.069087,3066,5.692999,1.763684,5.442159,707
HE_FreeAcc_X_spec_power,HE,FreeAcc,X_spec_power,726.778350,718.575217,0.000000,5749.916056,531.280558,925.629664,766.090534,733.320653,807,705.683303,724.929555,512.004752,3066,591.282457,576.141513,445.980819,707
HE_FreeAcc_Y_mean,HE,FreeAcc,Y_mean,0.002950,0.554854,-3.002336,3.718954,0.000000,0.021132,0.443185,0.007816,807,0.027713,0.600803,0.017660,3066,-0.125194,0.431225,-0.048934,707
HE_FreeAcc_Y_std,HE,FreeAcc,Y_std,0.981034,0.469898,0.000000,3.663587,0.939282,1.244218,0.572737,1.165349,807,0.936621,0.409386,0.904806,3066,0.873227,0.480239,0.860594,707
HE_FreeAcc_Y_rms,HE,FreeAcc,Y_rms,1.094063,0.542290,0.000000,4.222307,1.044867,1.311910,0.592995,1.242808,807,1.069173,0.513197,1.015771,3066,0.953341,0.534547,0.938408,707
HE_FreeAcc_Y_dom_freq,HE,FreeAcc,Y_dom_freq,1.085189,0.744723,0.166667,8.333333,0.833333,1.460140,0.711500,1.666667,807,0.875136,0.572211,0.833333,3066,1.568128,1.005901,1.666667,707
HE_FreeAcc_Y_spec_centroid,HE,FreeAcc,Y_spec_centroid,5.308157,1.764660,0.000000,12.755385,5.252038,5.846781,1.603508,5.759985,807,4.901911,1.693799,4.749035,3066,6.455090,1.562307,6.130437,707
HE_FreeAcc_Y_spec_power,HE,FreeAcc,Y_spec_power,712.283435,665.698295,0.000000,8080.046488,531.120693,1129.181974,978.055799,817.547017,807,628.976584,521.422346,492.847175,3066,597.688930,599.870728,445.859414,707
HE_FreeAcc_Z_mean,HE,FreeAcc,Z_mean,-0.465917,1.603114,-6.804744,8.383951,-0.401075,-0.130602,1.797849,-0.147195,807,-0.522765,1.586092,-0.471895,3066,-0.602130,1.376848,-0.335872,707
HE_FreeAcc_Z_std,HE,FreeAcc,Z_std,1.031996,0.598840,0.000000,4.870352,0.908106,1.386445,0.747559,1.206436,807,0.947323,0.526410,0.836018,3066,0.994611,0.555623,0.928384,707
HE_FreeAcc_Z_rms,HE,FreeAcc,Z_rms,1.680915,1.176804,0.000000,8.450116,1.376669,1.976650,1.349372,1.533551,807,1.638968,1.129951,1.361557,3066,1.525261,1.108349,1.268427,707
HE_FreeAcc_Z_dom_freq,HE,FreeAcc,Z_dom_freq,0.696361,0.738852,0.166667,5.500000,0.166667,0.602850,0.696418,0.166667,807,0.779082,0.774159,0.333333,3066,0.444366,0.530811,0.166667,707
HE_FreeAcc_Z_spec_centroid,HE,FreeAcc,Z_spec_centroid,5.406162,1.847837,0.000000,14.258224,5.330553,5.606770,1.741199,5.502235,807,5.186395,1.811141,5.106608,3066,6.130227,1.913964,6.028065,707
HE_FreeAcc_Z_spec_power,HE,FreeAcc,Z_spec_power,856.982841,1156.188081,0.000000,14279.763729,496.446541,1493.201514,1740.664268,876.212511,807,707.017612,951.675519,420.758000,3066,781.119931,844.379442,518.866365,707
HE_Gyr_X_mean,HE,Gyr,X_mean,-0.005567,0.127552,-1.054345,0.950402,-0.001984,0.011601,0.156560,0.005695,807,-0.010498,0.129668,-0.002759,3066,-0.003781,0.064019,-0.005283,707
HE_Gyr_X_std,HE,Gyr,X_std,0.219720,0.160372,0.000000,1.693338,0.174503,0.257820,0.183968,0.207435,807,0.216550,0.161020,0.167615,3066,0.189974,0.114113,0.165187,707
HE_Gyr_X_rms,HE,Gyr,X_rms,0.241271,0.179115,0.000000,1.717701,0.188729,0.284121,0.210283,0.217758,807,0.239942,0.179359,0.184737,3066,0.198125,0.118181,0.173754,707
HE_Gyr_X_dom_freq,HE,Gyr,X_dom_freq,0.928093,0.810581,0.166667,6.833333,0.833333,0.870508,0.600290,0.833333,807,0.986084,0.903925,0.833333,3066,0.742339,0.499892,0.666667,707
HE_Gyr_X_spec_centroid,HE,Gyr,X_spec_centroid,5.180451,1.668104,0.000000,11.720528,5.004202,4.974514,1.697520,4.779945,807,5.208774,1.620752,5.042134,3066,5.292689,1.813542,5.004267,707
HE_Gyr_X_spec_power,HE,Gyr,X_spec_power,44.542493,88.971203,0.000000,1726.184512,18.331845,60.365171,104.905313,25.903829,807,43.833927,91.662219,16.913325,3066,29.554603,42.283458,16.426848,707
HE_Gyr_Y_mean,HE,Gyr,Y_mean,-0.001517,0.091749,-0.689353,0.635065,-0.001029,-0.017243,0.124379,-0.003448,807,0.005822,0.086891,0.001333,3066,-0.015394,0.058724,-0.011227,707
HE_Gyr_Y_std,HE,Gyr,Y_std,0.228339,0.142195,0.000000,4.077244,0.203108,0.284326,0.128625,0.263115,807,0.216539,0.146465,0.190502,3066,0.215606,0.121537,0.196711,707
HE_Gyr_Y_rms,HE,Gyr,Y_rms,0.241184,0.150357,0.000000,4.124139,0.214489,0.303614,0.144770,0.277324,807,0.228884,0.153412,0.202467,3066,0.223266,0.122844,0.208261,707
HE_Gyr_Y_dom_freq,HE,Gyr,Y_dom_freq,1.269505,1.229565,0.166667,7.833333,0.833333,1.053903,1.010330,0.666667,807,1.408023,1.319065,1.000000,3066,0.914899,0.907785,0.666667,707
HE_Gyr_Y_spec_centroid,HE,Gyr,Y_spec_centroid,5.405463,1.592827,0.000000,18.734971,5.239776,5.006497,1.466437,4.732902,807,5.539475,1.576898,5.399001,3066,5.279697,1.711468,5.014259,707
HE_Gyr_Y_spec_power,HE,Gyr,Y_spec_power,43.557330,213.621778,0.000000,10007.711034,24.834416,58.614609,61.315348,41.676555,807,41.137402,258.036861,21.847354,3066,36.864648,47.895227,23.294722,707
HE_Gyr_Z_mean,HE,Gyr,Z_mean,0.002172,0.046204,-0.347042,0.333274,-0.000142,0.005826,0.060682,0.001940,807,0.001178,0.043545,-0.000257,3066,0.002312,0.037289,-0.001373,707
HE_Gyr_Z_std,HE,Gyr,Z_std,0.153193,0.077705,0.000000,0.706437,0.141366,0.191206,0.091948,0.172598,807,0.145594,0.069554,0.135463,3066,0.142755,0.080595,0.134410,707
HE_Gyr_Z_rms,HE,Gyr,Z_rms,0.158432,0.080898,0.000000,0.706441,0.144900,0.198505,0.096554,0.178717,807,0.150605,0.072461,0.139966,3066,0.146632,0.082268,0.138752,707
HE_Gyr_Z_dom_freq,HE,Gyr,Z_dom_freq,1.197889,1.018832,0.166667,8.166667,0.833333,1.165428,0.877175,0.833333,807,1.263807,1.092767,0.833333,3066,0.949081,0.766642,0.833333,707
HE_Gyr_Z_spec_centroid,HE,Gyr,Z_spec_centroid,5.377191,1.469694,0.000000,13.468374,5.193041,5.094225,1.456584,4.889130,807,5.446913,1.392263,5.304242,3066,5.397825,1.748979,5.053000,707
HE_Gyr_Z_spec_power,HE,Gyr,Z_spec_power,17.762040,19.558095,0.000000,300.433718,12.030747,27.092408,27.209338,17.933800,807,15.672579,16.458503,11.046969,3066,16.173186,18.405085,10.875902,707
LB_Acc_X_mean,LB,Acc,X_mean,9.474124,0.427844,6.878015,10.009986,9.588869,9.618572,0.373805,9.739000,807,9.388910,0.437367,9.510085,3066,9.678789,0.316110,9.791516,707
LB_Acc_X_std,LB,Acc,X_std,1.007932,0.580743,0.011815,3.830580,0.937957,1.429852,0.686072,1.387189,807,0.932389,0.496732,0.876940,3066,0.853936,0.571707,0.841459,707
LB_Acc_X_rms,LB,Acc,X_rms,9.544514,0.444352,6.912396,10.514141,9.658405,9.747550,0.395651,9.856252,807,9.447622,0.448747,9.552877,3066,9.732947,0.322838,9.834438,707
LB_Acc_X_dom_freq,LB,Acc,X_dom_freq,1.926237,0.956536,0.166667,11.500000,1.833333,1.884552,0.671092,1.833333,807,1.891335,0.893341,1.666667,3066,2.125177,1.381510,1.666667,707
LB_Acc_X_spec_centroid,LB,Acc,X_spec_centroid,6.072538,1.620507,2.393140,16.673741,5.934063,6.516658,1.556266,6.382031,807,5.746766,1.494935,5.591788,3066,6.978357,1.748382,6.613470,707
LB_Acc_X_spec_power,LB,Acc,X_spec_power,814.583665,902.012199,0.084037,8833.446448,529.623398,1513.798018,1254.415400,1158.433953,807,671.845552,723.996135,462.956750,3066,635.473441,724.942593,426.252397,707
LB_Acc_Y_mean,LB,Acc,Y_mean,0.097301,0.615709,-2.049433,2.412755,0.151375,0.178365,0.436882,0.148963,807,0.016057,0.674697,0.065600,3066,0.357095,0.401054,0.355361,707
LB_Acc_Y_std,LB,Acc,Y_std,0.769379,0.359049,0.014381,2.602201,0.741217,0.859277,0.389733,0.833468,807,0.753688,0.335644,0.720963,3066,0.734816,0.402660,0.775632,707
LB_Acc_Y_rms,LB,Acc,Y_rms,0.977415,0.392439,0.019458,2.846642,0.948767,0.984892,0.377716,0.960830,807,0.988275,0.399193,0.946966,3066,0.921787,0.374836,0.933139,707
LB_Acc_Y_dom_freq,LB,Acc,Y_dom_freq,1.745087,1.860011,0.166667,11.000000,0.833333,3.076621,2.620664,2.666667,807,1.422972,1.393927,0.833333,3066,1.622112,1.915784,0.833333,707
LB_Acc_Y_spec_centroid,LB,Acc,Y_spec_centroid,6.090043,1.621539,2.253798,13.276794,5.971234,6.882989,1.430697,6.857400,807,5.675644,1.501594,5.490447,3066,6.982035,1.633058,6.769086,707
LB_Acc_Y_spec_power,LB,Acc,Y_spec_power,433.945578,394.455577,0.124502,4076.459023,330.744384,535.821712,455.870455,418.195066,807,409.764505,375.976858,312.914933,3066,422.524263,379.063418,362.169797,707
LB_Acc_Z_mean,LB,Acc,Z_mean,1.909120,1.826126,-5.567762,7.262818,2.079024,1.911226,1.485998,1.911814,807,1.883783,2.005959,2.134957,3066,2.016592,1.274422,1.925663,707
LB_Acc_Z_std,LB,Acc,Z_std,0.915347,0.423834,0.025920,2.668638,0.893587,1.149087,0.478908,1.137848,807,0.890700,0.380097,0.864295,3066,0.755429,0.430506,0.736094,707
LB_Acc_Z_rms,LB,Acc,Z_rms,2.538248,1.246531,0.078925,7.323658,2.371766,2.477885,1.126663,2.329876,807,2.618230,1.286230,2.423604,3066,2.260299,1.156367,2.118547,707
LB_Acc_Z_dom_freq,LB,Acc,Z_dom_freq,1.404840,0.597691,0.166667,4.333333,1.666667,1.529946,0.554543,1.666667,807,1.427104,0.577071,1.666667,3066,1.165488,0.665396,1.500000,707
LB_Acc_Z_spec_centroid,LB,Acc,Z_spec_centroid,5.816678,1.661253,1.872965,13.423174,5.666102,6.202003,1.562975,6.066049,807,5.543572,1.592168,5.377486,3066,6.561210,1.748246,6.204768,707
LB_Acc_Z_spec_power,LB,Acc,Z_spec_power,612.514696,524.631430,0.404455,4287.266216,480.699820,932.790359,679.125022,779.416257,807,564.545424,459.668802,449.700756,3066,454.963534,434.971643,326.188323,707
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.001224,0.140388,-0.843785,0.967850,-0.002610,0.009278,0.116429,0.002804,807,-0.001740,0.151964,-0.004207,3066,-0.010974,0.108971,-0.002821,707
LB_FreeAcc_X_std,LB,FreeAcc,X_std,1.007932,0.580743,0.011815,3.830580,0.937957,1.429852,0.686072,1.387189,807,0.932389,0.496732,0.876940,3066,0.853936,0.571707,0.841459,707
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,1.018790,0.578760,0.012230,3.830691,0.950025,1.434042,0.687257,1.387897,807,0.945711,0.494783,0.892855,3066,0.861716,0.570507,0.846198,707
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,1.926237,0.956536,0.166667,11.500000,1.833333,1.884552,0.671092,1.833333,807,1.891335,0.893341,1.666667,3066,2.125177,1.381510,1.666667,707
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,6.072538,1.620507,2.393140,16.673741,5.934063,6.516658,1.556266,6.382031,807,5.746766,1.494935,5.591788,3066,6.978357,1.748382,6.613470,707
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,814.583665,902.012199,0.084037,8833.446448,529.623398,1513.798018,1254.415400,1158.433953,807,671.845552,723.996135,462.956750,3066,635.473441,724.942593,426.252397,707
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,-0.010288,0.277911,-1.260358,1.512823,-0.011804,-0.012904,0.148308,-0.012422,807,-0.009802,0.319713,-0.015014,3066,-0.009410,0.179029,-0.002076,707
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.769379,0.359049,0.014381,2.602201,0.741217,0.859277,0.389733,0.833468,807,0.753688,0.335644,0.720963,3066,0.734816,0.402660,0.775632,707
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,0.812800,0.370868,0.015563,2.614904,0.793125,0.871616,0.390729,0.847805,807,0.811242,0.353371,0.784222,3066,0.752418,0.409951,0.792594,707
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,1.745087,1.860011,0.166667,11.000000,0.833333,3.076621,2.620664,2.666667,807,1.422972,1.393927,0.833333,3066,1.622112,1.915784,0.833333,707
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,6.090043,1.621539,2.253798,13.276794,5.971234,6.882989,1.430697,6.857400,807,5.675644,1.501594,5.490447,3066,6.982035,1.633058,6.769086,707
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,433.945578,394.455577,0.124502,4076.459023,330.744384,535.821712,455.870455,418.195066,807,409.764505,375.976858,312.914933,3066,422.524263,379.063418,362.169797,707
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.039082,0.465743,-2.200071,2.966371,0.003182,0.013407,0.378317,0.001534,807,0.036946,0.487841,0.001368,3066,0.077648,0.456106,0.008839,707
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,0.915347,0.423834,0.025920,2.668638,0.893587,1.149087,0.478908,1.137848,807,0.890700,0.380097,0.864295,3066,0.755429,0.430506,0.736094,707
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,1.012729,0.458561,0.025921,3.741888,1.003776,1.196540,0.511090,1.176695,807,0.999811,0.421291,0.977847,3066,0.858943,0.481725,0.840008,707
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.404840,0.597691,0.166667,4.333333,1.666667,1.529946,0.554543,1.666667,807,1.427104,0.577071,1.666667,3066,1.165488,0.665396,1.500000,707
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,5.816678,1.661253,1.872965,13.423174,5.666102,6.202003,1.562975,6.066049,807,5.543572,1.592168,5.377486,3066,6.561210,1.748246,6.204768,707
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,612.514696,524.631430,0.404455,4287.266216,480.699820,932.790359,679.125022,779.416257,807,564.545424,459.668802,449.700756,3066,454.963534,434.971643,326.188323,707
LB_Gyr_X_mean,LB,Gyr,X_mean,-0.001174,0.051051,-0.767667,0.878508,0.000026,0.002189,0.064711,0.002099,807,-0.003335,0.049857,-0.001614,3066,0.004355,0.035602,0.003958,707
LB_Gyr_X_std,LB,Gyr,X_std,0.274046,0.133340,0.004261,0.994296,0.259605,0.288263,0.138264,0.274986,807,0.281799,0.132165,0.261135,3066,0.224193,0.121152,0.232847,707
LB_Gyr_X_rms,LB,Gyr,X_rms,0.277855,0.135221,0.004284,1.237039,0.262652,0.292284,0.144817,0.278808,807,0.285753,0.133114,0.264353,3066,0.227131,0.120982,0.235978,707
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,1.109753,0.785282,0.166667,7.166667,0.833333,1.328996,0.941976,1.000000,807,1.083714,0.767122,0.833333,3066,0.972419,0.595850,0.833333,707
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.774147,1.468959,1.407500,14.495273,5.626369,6.077290,1.374198,5.911591,807,5.678520,1.393865,5.538237,3066,5.842824,1.804263,5.567344,707
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,55.912399,54.924100,0.010932,595.156809,40.571941,61.518184,60.191277,45.521961,807,58.317902,56.507692,41.051591,3066,39.081930,34.959746,32.639328,707
LB_Gyr_Y_mean,LB,Gyr,Y_mean,-0.000214,0.023923,-0.187266,0.304633,-0.000710,0.002243,0.026160,0.002767,807,-0.002871,0.023098,-0.002683,3066,0.008506,0.022379,0.006496,707
LB_Gyr_Y_std,LB,Gyr,Y_std,0.222021,0.126969,0.004055,0.789964,0.202009,0.205670,0.116421,0.185714,807,0.244271,0.131379,0.228006,3066,0.144192,0.075030,0.143839,707
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.223393,0.126816,0.004206,0.790988,0.203077,0.207349,0.116400,0.187032,807,0.245391,0.131353,0.229270,3066,0.146307,0.074751,0.147811,707
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.529840,1.124279,0.166667,12.500000,1.500000,1.635275,1.143655,1.666667,807,1.570341,1.144008,1.500000,3066,1.233852,0.956854,1.166667,707
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.212718,1.467406,1.910833,17.559622,6.053938,6.187887,1.274355,6.044378,807,6.248461,1.408806,6.114312,3066,6.086057,1.863610,5.736079,707
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,39.377706,47.793473,0.009901,375.677719,24.566579,33.614430,47.866580,20.762939,807,46.308294,50.736074,31.296450,3066,15.900736,15.016203,12.455388,707
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.000464,0.019741,-0.143677,0.194870,0.000636,-0.002576,0.021725,-0.001057,807,0.001096,0.020260,0.000803,3066,0.001191,0.013925,0.001207,707
LB_Gyr_Z_std,LB,Gyr,Z_std,0.230385,0.134420,0.003056,0.800888,0.212779,0.244704,0.141579,0.218661,807,0.248093,0.133199,0.236502,3066,0.137250,0.083670,0.133395,707
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.231248,0.134388,0.003082,0.808877,0.213959,0.245672,0.141590,0.218853,807,0.248963,0.133121,0.237928,3066,0.137964,0.083660,0.133798,707
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,1.646616,0.982944,0.166667,8.166667,1.166667,2.003924,0.945848,2.500000,807,1.597032,0.990666,1.000000,3066,1.453795,0.889152,1.000000,707
LB_Gyr_Z_spec_centroid,LB,Gyr,Z_spec_centroid,5.917514,1.452565,1.807625,14.469200,5.630097,5.984767,1.448285,5.693340,807,5.874257,1.369872,5.615878,3066,6.028336,1.765716,5.610808,707
LB_Gyr_Z_spec_power,LB,Gyr,Z_spec_power,42.828045,46.995523,0.005621,386.140130,27.255800,48.100182,53.395108,28.783533,807,47.730805,47.677787,33.671878,3066,15.548727,17.876935,10.712271,707
LF_Acc_X_mean,LF,Acc,X_mean,7.250379,1.544267,2.303662,13.289812,7.151839,7.659761,1.720580,7.513613,807,7.291164,1.490907,7.163485,3066,6.606218,1.350236,6.616450,707
LF_Acc_X_std,LF,Acc,X_std,3.809186,2.050997,0.003628,10.912183,3.904255,5.144074,2.218635,5.400730,807,3.570972,1.816479,3.636140,3066,3.318537,2.194216,3.454579,707
LF_Acc_X_rms,LF,Acc,X_rms,8.328090,2.076455,2.418288,16.537167,8.152106,9.348134,2.371869,9.381947,807,8.231466,1.917728,8.034764,3066,7.582787,1.946754,7.496788,707
LF_Acc_X_dom_freq,LF,Acc,X_dom_freq,1.211135,1.002290,0.166667,13.500000,0.833333,0.965304,0.912211,0.833333,807,1.241520,0.902158,0.833333,3066,1.359972,1.391735,0.833333,707
LF_Acc_X_spec_centroid,LF,Acc,X_spec_centroid,5.573471,2.093425,2.206956,21.018315,5.299610,6.229006,1.985605,5.862486,807,5.126912,1.970232,4.654169,3066,6.761776,2.073402,6.187563,707
LF_Acc_X_spec_power,LF,Acc,X_spec_power,11266.880900,10109.219495,0.007922,71684.391424,9176.493744,18889.573815,12846.913703,17559.261200,807,9662.410856,8336.887694,7959.439940,3066,9524.012404,9593.121317,7184.416698,707
LF_Acc_Y_mean,LF,Acc,Y_mean,-0.483662,1.765433,-5.741477,5.913850,-0.575868,0.344755,2.140397,0.799437,807,-1.008080,1.496013,-1.045703,3066,0.844954,1.233635,0.930525,707
LF_Acc_Y_std,LF,Acc,Y_std,1.972527,1.100039,0.003446,7.794129,1.936150,2.475442,1.152749,2.533177,807,1.918615,1.044268,1.862339,3066,1.632275,1.086039,1.695688,707
LF_Acc_Y_rms,LF,Acc,Y_rms,2.648830,1.197789,0.083728,7.986048,2.553118,3.236427,1.295028,3.148658,807,2.593549,1.139603,2.488778,3066,2.217856,1.076352,2.226967,707
LF_Acc_Y_dom_freq,LF,Acc,Y_dom_freq,1.402838,1.355053,0.166667,12.833333,1.000000,1.532838,1.580394,1.000000,807,1.320668,1.122727,1.000000,3066,1.610797,1.869057,1.000000,707
LF_Acc_Y_spec_centroid,LF,Acc,Y_spec_centroid,6.091041,1.970138,2.532281,17.624256,6.010312,6.852665,1.827222,6.864226,807,5.552318,1.819120,5.092620,3066,7.557936,1.708240,7.222753,707
LF_Acc_Y_spec_power,LF,Acc,Y_spec_power,3070.642079,3157.831327,0.007148,36570.954561,2256.728346,4487.952452,3600.618644,3863.068941,807,2872.303129,3056.058709,2087.941467,3066,2312.986848,2507.463937,1730.983823,707
LF_Acc_Z_mean,LF,Acc,Z_mean,7.943707,1.040751,0.951111,10.892086,8.048820,8.422021,1.027928,8.589065,807,7.707586,1.018812,7.819213,3066,8.421712,0.761730,8.388848,707
LF_Acc_Z_std,LF,Acc,Z_std,2.792909,1.669335,0.003923,10.483563,2.679897,3.774069,1.833951,3.772337,807,2.609172,1.515769,2.497159,3066,2.469774,1.705314,2.506279,707
LF_Acc_Z_rms,LF,Acc,Z_rms,8.569277,1.157413,2.456945,12.734340,8.492568,9.388891,1.199616,9.296376,807,8.271594,1.063108,8.244269,3066,8.924678,0.927225,8.910889,707
LF_Acc_Z_dom_freq,LF,Acc,Z_dom_freq,1.664010,1.194143,0.166667,10.000000,1.166667,2.215820,1.484756,1.666667,807,1.460372,0.984775,1.000000,3066,1.917256,1.389016,1.666667,707
LF_Acc_Z_spec_centroid,LF,Acc,Z_spec_centroid,5.695331,1.923294,2.217988,18.234418,5.369573,6.263818,1.879432,5.894138,807,5.301544,1.807910,4.763251,3066,6.754146,1.898288,6.207780,707
LF_Acc_Z_spec_power,LF,Acc,Z_spec_power,6373.083249,7171.732355,0.009264,66163.592783,4323.517739,10596.989652,8451.260139,8566.870465,807,5481.012338,6635.823286,3753.983043,3066,5420.320798,6010.282730,3781.465373,707
