Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
LB_Acc_X_std,LB,Acc,X_std,0.691692,0.319106,0.182654,4.220698,0.645375,0.842622,0.194355,0.813130,29,0.694719,0.329917,0.645375,612,0.634539,0.266760,0.593221,109
LB_Acc_X_rms,LB,Acc,X_rms,9.405108,0.466148,7.180143,10.142809,9.530210,9.512606,0.459105,9.641422,29,9.369185,0.460467,9.458486,612,9.578204,0.460576,9.721292,109
LB_Acc_X_dom_freq,LB,Acc,X_dom_freq,2.494222,1.115046,0.333333,7.333333,2.333333,2.850575,0.994374,3.333333,29,2.385621,1.049506,2.333333,612,3.009174,1.329051,3.000000,109
LB_Acc_X_spec_centroid,LB,Acc,X_spec_centroid,6.270269,1.645868,3.039186,12.208396,6.146616,7.075738,1.657496,6.805188,29,6.074283,1.600534,5.907274,612,7.156367,1.548350,6.971201,109
LB_Acc_X_spec_power,LB,Acc,X_spec_power,175.205938,261.412090,10.075951,5380.134380,125.791256,225.445808,108.908154,199.682877,29,178.579854,282.389540,125.791256,612,142.895912,133.829634,106.281870,109
LB_Acc_Y_mean,LB,Acc,Y_mean,0.029215,0.746976,-2.202636,2.538113,0.065358,0.440952,0.671608,0.584626,29,-0.055965,0.767300,-0.042930,612,0.397926,0.445052,0.358900,109
LB_Acc_Y_std,LB,Acc,Y_std,0.959782,0.323338,0.310004,2.558433,0.926086,1.071678,0.238687,1.101944,29,0.946489,0.333369,0.905472,612,1.004649,0.274143,0.968343,109
LB_Acc_Y_rms,LB,Acc,Y_rms,1.193621,0.398940,0.328070,3.326248,1.141752,1.320117,0.306554,1.360430,29,1.193264,0.417274,1.137499,612,1.161969,0.298376,1.147336,109
LB_Acc_Y_dom_freq,LB,Acc,Y_dom_freq,0.944000,0.743147,0.333333,6.333333,0.666667,0.850575,0.893478,0.666667,29,0.965686,0.733491,0.666667,612,0.847095,0.751586,0.666667,109
LB_Acc_Y_spec_centroid,LB,Acc,Y_spec_centroid,5.705825,1.705140,2.456052,11.407855,5.537119,5.864329,1.446740,5.841253,29,5.603173,1.735026,5.350634,612,6.240014,1.495454,6.112272,109
LB_Acc_Y_spec_power,LB,Acc,Y_spec_power,309.740198,223.181279,29.022668,1976.837660,259.015092,363.472609,152.628799,366.728857,29,304.063807,231.733421,247.614149,612,327.315534,185.274547,283.193967,109
LB_Acc_Z_mean,LB,Acc,Z_mean,2.140021,1.922571,-5.765207,6.868904,2.337962,2.551431,1.484331,2.726517,29,2.069801,2.006047,2.324522,612,2.424824,1.463301,2.425564,109
LB_Acc_Z_std,LB,Acc,Z_std,0.647438,0.237458,0.219255,1.867902,0.611438,0.761503,0.219585,0.677904,29,0.656623,0.237472,0.617473,612,0.565520,0.220837,0.521119,109
LB_Acc_Z_rms,LB,Acc,Z_rms,2.631175,1.351252,0.385818,6.891575,2.514241,2.833508,1.130856,2.860149,29,2.640129,1.349770,2.521907,612,2.527070,1.414847,2.483344,109
LB_Acc_Z_dom_freq,LB,Acc,Z_dom_freq,1.294667,0.668989,0.333333,4.000000,1.333333,1.241379,0.444513,1.333333,29,1.331699,0.686421,1.333333,612,1.100917,0.583562,1.000000,109
LB_Acc_Z_spec_centroid,LB,Acc,Z_spec_centroid,6.103539,1.821664,2.413222,11.064816,5.996937,6.692282,1.761283,6.264629,29,5.960754,1.830015,5.781461,612,6.748595,1.623242,6.677174,109
LB_Acc_Z_spec_power,LB,Acc,Z_spec_power,143.602453,111.419593,14.518506,1053.741190,112.908620,189.191829,113.088362,138.790679,29,147.216666,113.578174,115.149393,612,111.180526,90.035545,82.015601,109
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.011944,0.212191,-0.931243,0.722194,-0.006559,-0.036555,0.199553,-0.002748,29,0.006452,0.208577,0.008152,612,-0.108684,0.210438,-0.085978,109
LB_FreeAcc_X_std,LB,FreeAcc,X_std,0.691692,0.319106,0.182654,4.220698,0.645375,0.842622,0.194355,0.813130,29,0.694719,0.329917,0.645375,612,0.634539,0.266760,0.593221,109
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,0.724252,0.317539,0.192795,4.228474,0.673653,0.862948,0.207541,0.813135,29,0.727023,0.326173,0.684491,612,0.671797,0.279722,0.616047,109
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,2.494222,1.115046,0.333333,7.333333,2.333333,2.850575,0.994374,3.333333,29,2.385621,1.049506,2.333333,612,3.009174,1.329051,3.000000,109
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,6.270269,1.645868,3.039186,12.208396,6.146616,7.075738,1.657496,6.805188,29,6.074283,1.600534,5.907274,612,7.156367,1.548350,6.971201,109
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,175.205938,261.412090,10.075951,5380.134380,125.791256,225.445808,108.908154,199.682877,29,178.579854,282.389540,125.791256,612,142.895912,133.829634,106.281870,109
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,0.027352,0.467666,-1.419539,1.824532,0.006887,0.046894,0.325715,0.040211,29,0.028144,0.495688,-0.005067,612,0.017710,0.314695,0.041442,109
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.959782,0.323338,0.310004,2.558433,0.926086,1.071678,0.238687,1.101944,29,0.946489,0.333369,0.905472,612,1.004649,0.274143,0.968343,109
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,1.069207,0.318887,0.310420,2.625774,1.021348,1.117750,0.246712,1.113681,29,1.069714,0.329822,1.017092,612,1.053449,0.270440,1.008562,109
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,0.944000,0.743147,0.333333,6.333333,0.666667,0.850575,0.893478,0.666667,29,0.965686,0.733491,0.666667,612,0.847095,0.751586,0.666667,109
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,5.705825,1.705140,2.456052,11.407855,5.537119,5.864329,1.446740,5.841253,29,5.603173,1.735026,5.350634,612,6.240014,1.495454,6.112272,109
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,309.740198,223.181279,29.022668,1976.837660,259.015092,363.472609,152.628799,366.728857,29,304.063807,231.733421,247.614149,612,327.315534,185.274547,283.193967,109
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.154040,0.635763,-1.866199,2.365176,0.139532,0.063806,0.572077,0.126351,29,0.104018,0.590908,0.091977,612,0.458901,0.795446,0.482367,109
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,0.647438,0.237458,0.219255,1.867902,0.611438,0.761503,0.219585,0.677904,29,0.656623,0.237472,0.617473,612,0.565520,0.220837,0.521119,109
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,0.884988,0.346160,0.231954,2.408169,0.828311,0.925495,0.305240,0.834854,29,0.863798,0.317638,0.811033,612,0.993184,0.470392,0.904911,109
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.294667,0.668989,0.333333,4.000000,1.333333,1.241379,0.444513,1.333333,29,1.331699,0.686421,1.333333,612,1.100917,0.583562,1.000000,109
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,6.103539,1.821664,2.413222,11.064816,5.996937,6.692282,1.761283,6.264629,29,5.960754,1.830015,5.781461,612,6.748595,1.623242,6.677174,109
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,143.602453,111.419593,14.518506,1053.741190,112.908620,189.191829,113.088362,138.790679,29,147.216666,113.578174,115.149393,612,111.180526,90.035545,82.015601,109
LB_Gyr_X_mean,LB,Gyr,X_mean,-0.021175,0.734408,-1.275338,1.166924,-0.102947,0.903112,0.150271,0.912106,29,-0.132306,0.718342,-0.390162,612,0.356882,0.609700,0.575326,109
LB_Gyr_X_std,LB,Gyr,X_std,0.469644,0.165452,0.132297,1.038392,0.479304,0.595245,0.119520,0.615737,29,0.464219,0.164888,0.476976,612,0.466687,0.167087,0.474026,109
LB_Gyr_X_rms,LB,Gyr,X_rms,0.842591,0.277725,0.148192,1.485063,0.883260,1.085530,0.167683,1.101329,29,0.835615,0.277837,0.878498,612,0.817125,0.272276,0.856725,109
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,0.503556,0.357474,0.333333,5.000000,0.333333,0.402299,0.137417,0.333333,29,0.514161,0.379483,0.333333,612,0.470948,0.249324,0.333333,109
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.908584,1.899311,1.524729,10.993089,5.935125,4.765779,1.840917,4.692068,29,5.971921,1.858694,5.966169,612,5.857015,2.053841,5.932301,109
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,74.869832,48.246653,5.285976,325.648249,69.381641,111.173697,42.246590,114.502238,29,73.281085,47.772467,68.709326,612,74.131310,48.994371,67.860019,109
LB_Gyr_Y_mean,LB,Gyr,Y_mean,0.018172,0.065737,-0.256775,0.454934,0.013918,0.062204,0.087356,0.089164,29,0.014256,0.065139,0.010226,612,0.028447,0.057207,0.032879,109
LB_Gyr_Y_std,LB,Gyr,Y_std,0.207427,0.087560,0.059329,0.576110,0.187168,0.198002,0.072186,0.179872,29,0.217137,0.089516,0.199679,612,0.155419,0.056550,0.137271,109
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.217790,0.088919,0.070838,0.611850,0.198403,0.225241,0.070065,0.198907,29,0.226215,0.091807,0.208952,612,0.168505,0.054853,0.151662,109
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.251111,0.887648,0.333333,8.333333,1.000000,1.080460,0.516822,1.000000,29,1.287037,0.950225,1.000000,612,1.094801,0.497094,1.000000,109
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.254980,1.587711,2.781881,12.275769,6.129712,6.293087,1.847741,6.139098,29,6.372299,1.553496,6.269649,612,5.586136,1.553730,5.324488,109
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,15.306746,13.346177,1.063041,100.238278,10.580016,13.359633,11.921495,9.771269,29,16.655483,13.935627,12.041781,612,8.252058,6.182073,5.690969,109
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.007587,0.226400,-0.736022,0.603715,0.003291,0.262635,0.138851,0.250308,29,-0.014664,0.222050,-0.034569,612,0.064657,0.219031,0.091463,109
LB_Gyr_Z_std,LB,Gyr,Z_std,0.228325,0.098930,0.056132,0.582088,0.216096,0.262336,0.092293,0.248246,29,0.234788,0.098220,0.222992,612,0.182988,0.092020,0.158898,109
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.306044,0.139700,0.067160,0.911892,0.290620,0.382151,0.138784,0.333764,29,0.310132,0.134332,0.293331,612,0.262839,0.157264,0.206384,109
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,0.896889,0.822311,0.333333,6.000000,0.666667,0.540230,0.544917,0.333333,29,0.962963,0.870444,0.666667,612,0.620795,0.436192,0.333333,109
LB_Gyr_Z_spec_centroid,LB,Gyr,Z_spec_centroid,5.957772,1.683125,2.871211,11.555925,5.683740,5.582481,1.714806,5.322280,29,6.008870,1.648598,5.754572,612,5.770721,1.849409,5.425157,109
LB_Gyr_Z_spec_power,LB,Gyr,Z_spec_power,18.696416,15.991642,0.951586,102.329447,14.103150,23.268290,19.237931,18.611837,29,19.557276,15.893340,15.017745,612,12.646592,14.205605,7.625441,109
LF_Acc_X_mean,LF,Acc,X_mean,6.315469,1.118414,2.342300,12.064190,6.306055,6.826176,1.069013,6.895426,29,6.309822,1.141855,6.278819,612,6.211301,0.959750,6.346508,109
LF_Acc_X_std,LF,Acc,X_std,2.465658,1.222935,0.049489,7.498633,2.371186,3.550188,0.854664,3.566374,29,2.430919,1.248458,2.310651,612,2.372158,1.016507,2.286735,109
LF_Acc_X_rms,LF,Acc,X_rms,6.870254,1.228413,3.306543,12.710646,6.816331,7.708928,1.279872,7.659848,29,6.858293,1.243934,6.733044,612,6.714279,1.035452,6.955736,109
LF_Acc_X_dom_freq,LF,Acc,X_dom_freq,1.797333,1.224578,0.333333,8.333333,1.666667,1.678161,0.944839,1.333333,29,1.760349,1.238855,1.666667,612,2.036697,1.190099,2.000000,109
LF_Acc_X_spec_centroid,LF,Acc,X_spec_centroid,5.900960,2.246746,1.465156,15.445709,5.563002,7.593244,2.178764,7.184575,29,5.692720,2.269396,5.214969,612,6.619921,1.761888,6.060098,109
LF_Acc_X_spec_power,LF,Acc,X_spec_power,2287.141755,2085.920130,0.739670,16981.784372,1698.070829,4019.463182,1848.244254,3841.307921,29,2254.653430,2138.632629,1612.496575,612,2008.660411,1588.764305,1579.275100,109
LF_Acc_Y_mean,LF,Acc,Y_mean,-0.666913,1.659951,-6.233221,3.164385,-0.781281,-1.249033,2.731442,-0.853010,29,-0.940313,1.494248,-1.039178,612,1.023011,1.070794,0.883510,109
LF_Acc_Y_std,LF,Acc,Y_std,1.842032,0.841270,0.264087,7.234959,1.762601,2.816648,0.642579,2.806965,29,1.769558,0.826335,1.720219,612,1.989654,0.794587,1.867048,109
LF_Acc_Y_rms,LF,Acc,Y_rms,2.483241,1.063690,0.290234,7.262961,2.288329,3.956710,1.221331,3.573006,29,2.420083,1.035043,2.229764,612,2.445827,0.890017,2.298354,109
LF_Acc_Y_dom_freq,LF,Acc,Y_dom_freq,1.745333,1.380949,0.333333,9.000000,1.333333,2.137931,1.755981,1.333333,29,1.639978,1.227161,1.333333,612,2.232416,1.887529,1.666667,109
LF_Acc_Y_spec_centroid,LF,Acc,Y_spec_centroid,5.931833,1.952742,2.719253,14.250307,5.651756,6.897312,1.887712,6.445534,29,5.685439,1.952414,5.179217,612,7.058384,1.442431,6.779001,109
LF_Acc_Y_spec_power,LF,Acc,Y_spec_power,1238.210573,1248.619954,21.062974,15808.779334,938.283205,2516.409862,1124.974018,2379.579392,29,1151.585115,1232.008765,893.697404,612,1384.513334,1180.806137,1052.778862,109
LF_Acc_Z_mean,LF,Acc,Z_mean,7.659074,0.916530,1.438249,9.920722,7.766534,7.559413,0.722012,7.587661,29,7.591797,0.941387,7.716099,612,8.063333,0.695478,8.005784,109
LF_Acc_Z_std,LF,Acc,Z_std,1.862360,0.952424,0.046863,6.427602,1.660407,2.578548,0.747235,2.495352,29,1.831009,0.973939,1.622436,612,1.847841,0.797705,1.755075,109
LF_Acc_Z_rms,LF,Acc,Z_rms,7.945911,0.859128,4.688784,10.409700,8.097095,8.022811,0.698129,8.187495,29,7.877061,0.879156,8.056894,612,8.312022,0.675338,8.367388,109
LF_Acc_Z_dom_freq,LF,Acc,Z_dom_freq,1.789333,1.112459,0.333333,8.666667,1.666667,1.804598,1.156477,1.666667,29,1.718954,1.085451,1.666667,612,2.180428,1.178103,2.000000,109
LF_Acc_Z_spec_centroid,LF,Acc,Z_spec_centroid,5.895462,2.204992,1.453282,16.322174,5.473925,7.239004,2.398734,6.596870,29,5.727290,2.247804,5.184695,612,6.482234,1.627833,6.149435,109
LF_Acc_Z_spec_power,LF,Acc,Z_spec_power,1321.083569,1401.204148,0.663277,12477.403542,832.614756,2170.854017,1222.818448,1880.571298,29,1298.527414,1456.296568,794.967127,612,1221.643421,1011.779901,930.284840,109
LF_FreeAcc_X_mean,LF,FreeAcc,X_mean,0.743884,0.725422,-2.929420,3.112084,0.694671,1.434513,0.681437,1.363896,29,0.741849,0.745533,0.707836,612,0.571566,0.476020,0.535151,109
LF_FreeAcc_X_std,LF,FreeAcc,X_std,2.465658,1.222935,0.049489,7.498633,2.371186,3.550188,0.854664,3.566374,29,2.430919,1.248458,2.310651,612,2.372158,1.016507,2.286735,109
LF_FreeAcc_X_rms,LF,FreeAcc,X_rms,2.627133,1.323803,0.051312,7.913386,2.497179,3.857129,0.985554,3.896389,29,2.598666,1.349308,2.421916,612,2.459718,1.078239,2.349588,109
LF_FreeAcc_X_dom_freq,LF,FreeAcc,X_dom_freq,1.797333,1.224578,0.333333,8.333333,1.666667,1.678161,0.944839,1.333333,29,1.760349,1.238855,1.666667,612,2.036697,1.190099,2.000000,109
LF_FreeAcc_X_spec_centroid,LF,FreeAcc,X_spec_centroid,5.900960,2.246746,1.465156,15.445709,5.563002,7.593244,2.178764,7.184575,29,5.692720,2.269396,5.214969,612,6.619921,1.761888,6.060098,109
LF_FreeAcc_X_spec_power,LF,FreeAcc,X_spec_power,2287.141755,2085.920130,0.739670,16981.784372,1698.070829,4019.463182,1848.244254,3841.307921,29,2254.653430,2138.632629,1612.496575,612,2008.660411,1588.764305,1579.275100,109
LF_FreeAcc_Y_mean,LF,FreeAcc,Y_mean,-0.081035,0.572064,-2.898795,1.783081,-0.024870,-0.410730,0.545760,-0.366382,29,-0.094109,0.594405,-0.036743,612,0.080087,0.370346,0.104190,109
LF_FreeAcc_Y_std,LF,FreeAcc,Y_std,1.842032,0.841270,0.264087,7.234959,1.762601,2.816648,0.642579,2.806965,29,1.769558,0.826335,1.720219,612,1.989654,0.794587,1.867048,109
LF_FreeAcc_Y_rms,LF,FreeAcc,Y_rms,1.921492,0.861464,0.288757,7.348072,1.830170,2.888414,0.679290,2.862284,29,1.856596,0.853747,1.778694,612,2.028607,0.785511,1.890388,109
LF_FreeAcc_Y_dom_freq,LF,FreeAcc,Y_dom_freq,1.745333,1.380949,0.333333,9.000000,1.333333,2.137931,1.755981,1.333333,29,1.639978,1.227161,1.333333,612,2.232416,1.887529,1.666667,109
LF_FreeAcc_Y_spec_centroid,LF,FreeAcc,Y_spec_centroid,5.931833,1.952742,2.719253,14.250307,5.651756,6.897312,1.887712,6.445534,29,5.685439,1.952414,5.179217,612,7.058384,1.442431,6.779001,109
LF_FreeAcc_Y_spec_power,LF,FreeAcc,Y_spec_power,1238.210573,1248.619954,21.062974,15808.779334,938.283205,2516.409862,1124.974018,2379.579392,29,1151.585115,1232.008765,893.697404,612,1384.513334,1180.806137,1052.778862,109
LF_FreeAcc_Z_mean,LF,FreeAcc,Z_mean,-0.265664,0.405968,-2.567312,1.500214,-0.214935,-0.492823,0.316736,-0.506513,29,-0.267611,0.429825,-0.211407,612,-0.194300,0.229685,-0.174458,109
LF_FreeAcc_Z_std,LF,FreeAcc,Z_std,1.862360,0.952424,0.046863,6.427602,1.660407,2.578548,0.747235,2.495352,29,1.831009,0.973939,1.622436,612,1.847841,0.797705,1.755075,109
LF_FreeAcc_Z_rms,LF,FreeAcc,Z_rms,1.916547,0.968274,0.049021,6.435230,1.711523,2.645594,0.739907,2.557568,29,1.890282,0.992021,1.668768,612,1.870045,0.802418,1.762116,109
LF_FreeAcc_Z_dom_freq,LF,FreeAcc,Z_dom_freq,1.789333,1.112459,0.333333,8.666667,1.666667,1.804598,1.156477,1.666667,29,1.718954,1.085451,1.666667,612,2.180428,1.178103,2.000000,109
LF_FreeAcc_Z_spec_centroid,LF,FreeAcc,Z_spec_centroid,5.895462,2.204992,1.453282,16.322174,5.473925,7.239004,2.398734,6.596870,29,5.727290,2.247804,5.184695,612,6.482234,1.627833,6.149435,109
LF_FreeAcc_Z_spec_power,LF,FreeAcc,Z_spec_power,1321.083569,1401.204148,0.663277,12477.403542,832.614756,2170.854017,1222.818448,1880.571298,29,1298.527414,1456.296568,794.967127,612,1221.643421,1011.779901,930.284840,109
LF_Gyr_X_mean,LF,Gyr,X_mean,-0.019092,0.516411,-1.139443,1.056006,-0.126005,0.624086,0.157209,0.633143,29,-0.097588,0.508866,-0.292284,612,0.250517,0.398445,0.359648,109
LF_Gyr_X_std,LF,Gyr,X_std,0.995111,0.334748,0.205168,2.105855,0.994807,1.200776,0.313904,1.201453,29,0.996750,0.337623,1.003688,612,0.931192,0.302002,0.908895,109
LF_Gyr_X_rms,LF,Gyr,X_rms,1.108406,0.374790,0.211047,2.311267,1.122374,1.356056,0.339763,1.347026,29,1.110228,0.378134,1.130755,612,1.032283,0.336118,1.018586,109
LF_Gyr_X_dom_freq,LF,Gyr,X_dom_freq,0.998667,0.624500,0.333333,8.000000,1.000000,0.758621,0.175855,0.666667,29,1.011438,0.628515,1.000000,612,0.990826,0.667374,0.666667,109
LF_Gyr_X_spec_centroid,LF,Gyr,X_spec_centroid,5.459571,1.678436,1.695817,14.876443,5.117681,5.942889,1.532599,6.049416,29,5.533453,1.708528,5.188149,612,4.916155,1.422118,4.608070,109
LF_Gyr_X_spec_power,LF,Gyr,X_spec_power,332.863901,212.796376,12.709334,1339.315372,298.885609,464.193124,226.360003,435.952844,29,334.422316,214.437863,304.245085,612,289.173098,184.492471,249.490145,109
LF_Gyr_Y_mean,LF,Gyr,Y_mean,0.041085,0.173537,-0.677694,0.886363,0.023458,-0.081157,0.330867,-0.137880,29,0.050888,0.168542,0.025627,612,0.018567,0.121232,0.018648,109
LF_Gyr_Y_std,LF,Gyr,Y_std,1.235907,0.667782,0.051553,3.299757,1.203646,1.644259,0.656851,1.626679,29,1.257895,0.671680,1.205507,612,1.003810,0.571421,1.011427,109
LF_Gyr_Y_rms,LF,Gyr,Y_rms,1.247878,0.669302,0.055437,3.328529,1.217885,1.685797,0.635992,1.635251,29,1.269333,0.673201,1.219337,612,1.010903,0.571965,1.012033,109
LF_Gyr_Y_dom_freq,LF,Gyr,Y_dom_freq,1.636000,0.775176,0.333333,10.666667,1.666667,1.333333,0.471405,1.333333,29,1.642157,0.783501,1.666667,612,1.681957,0.780927,1.666667,109
LF_Gyr_Y_spec_centroid,LF,Gyr,Y_spec_centroid,5.864476,2.102634,2.711531,14.087016,5.329740,6.190314,2.235265,6.601131,29,5.868006,2.057273,5.398320,612,5.757966,2.319755,4.831026,109
LF_Gyr_Y_spec_power,LF,Gyr,Y_spec_power,595.808768,576.786813,0.802667,3288.439453,437.547891,942.321879,752.519320,799.134753,29,613.902775,585.124157,438.903228,612,402.025172,389.203221,308.955212,109
LF_Gyr_Z_mean,LF,Gyr,Z_mean,-0.030972,0.517125,-0.992881,0.892411,-0.120605,0.646148,0.126009,0.654115,29,-0.117889,0.493914,-0.264445,612,0.276889,0.456913,0.429026,109
LF_Gyr_Z_std,LF,Gyr,Z_std,1.198396,0.385919,0.170766,2.463279,1.230131,1.706113,0.262293,1.715585,29,1.185464,0.377529,1.227048,612,1.135928,0.366881,1.084932,109
LF_Gyr_Z_rms,LF,Gyr,Z_rms,1.296946,0.413603,0.179784,2.559377,1.345448,1.828996,0.259179,1.848416,29,1.281542,0.403715,1.336126,612,1.241881,0.408019,1.201877,109
LF_Gyr_Z_dom_freq,LF,Gyr,Z_dom_freq,1.086222,0.613092,0.333333,4.333333,1.000000,0.827586,0.531699,0.666667,29,1.118192,0.629640,1.000000,612,0.975535,0.504520,0.666667,109
