Feature,H_Statistic,p_value,eta_squared,Effect_Size,Significant
LF_FreeAcc_Y_rms,383.618899,0.000000,0.147800,Large,Yes
LF_FreeAcc_Z_spec_centroid,380.912564,0.000000,0.146752,Large,Yes
LF_Acc_Z_spec_centroid,380.912564,0.000000,0.146752,Large,Yes
LB_Acc_Y_dom_freq,381.643133,0.000000,0.146637,Large,Yes
LB_FreeAcc_Y_dom_freq,381.643133,0.000000,0.146637,Large,Yes
LB_FreeAcc_Y_spec_centroid,369.934303,0.000000,0.142334,Large,Yes
LB_Acc_Y_spec_centroid,369.934303,0.000000,0.142334,Large,Yes
LF_Acc_X_mean,353.792127,0.000000,0.136248,Medium,Yes
LB_FreeAcc_Z_rms,349.420440,0.000000,0.134399,Medium,Yes
LF_Acc_X_spec_centroid,344.423549,0.000000,0.132620,Medium,Yes
LF_FreeAcc_X_spec_centroid,344.423549,0.000000,0.132620,Medium,Yes
RF_Gyr_Z_rms,343.047940,0.000000,0.132189,Medium,Yes
LB_Acc_Y_std,340.418190,0.000000,0.130916,Medium,Yes
LB_FreeAcc_Y_std,340.418190,0.000000,0.130916,Medium,Yes
LB_Acc_Y_spec_power,340.415901,0.000000,0.130915,Medium,Yes
LB_FreeAcc_Y_spec_power,340.415901,0.000000,0.130915,Medium,Yes
RF_Gyr_Z_spec_power,337.837514,0.000000,0.130170,Medium,Yes
RF_Gyr_Z_std,337.834806,0.000000,0.130169,Medium,Yes
RF_FreeAcc_Z_dom_freq,336.893536,0.000000,0.129352,Medium,Yes
RF_Acc_Z_dom_freq,336.893536,0.000000,0.129352,Medium,Yes
RF_Acc_Z_mean,329.761456,0.000000,0.127039,Medium,Yes
LB_Acc_X_mean,318.610136,0.000000,0.122480,Medium,Yes
RF_Acc_X_mean,304.687157,0.000000,0.117321,Medium,Yes
HE_Acc_Z_std,300.226731,0.000000,0.115413,Medium,Yes
HE_FreeAcc_Z_spec_power,300.226731,0.000000,0.115413,Medium,Yes
HE_Acc_Z_spec_power,300.226731,0.000000,0.115413,Medium,Yes
HE_FreeAcc_Z_std,300.226731,0.000000,0.115413,Medium,Yes
RF_Gyr_X_rms,299.000093,0.000000,0.115116,Medium,Yes
RF_Gyr_X_std,291.416235,0.000000,0.112177,Medium,Yes
RF_Gyr_X_spec_power,291.413145,0.000000,0.112176,Medium,Yes
HE_FreeAcc_Y_std,283.573866,0.000000,0.108968,Medium,Yes
HE_FreeAcc_Y_spec_power,283.572217,0.000000,0.108968,Medium,Yes
LF_Acc_Y_rms,272.367733,0.000000,0.104713,Medium,Yes
HE_FreeAcc_Y_spec_centroid,269.263194,0.000000,0.103430,Medium,Yes
RF_Acc_Y_mean,265.983147,0.000000,0.102319,Medium,Yes
HE_Gyr_Z_spec_power,264.405900,0.000000,0.101550,Medium,Yes
HE_Gyr_Z_std,264.404717,0.000000,0.101550,Medium,Yes
HE_Acc_Z_rms,264.340845,0.000000,0.101525,Medium,Yes
LB_Gyr_Z_rms,261.313941,0.000000,0.100315,Medium,Yes
LB_Gyr_Z_spec_power,261.037156,0.000000,0.100208,Medium,Yes
LB_Gyr_Z_std,261.035090,0.000000,0.100207,Medium,Yes
HE_Gyr_Z_rms,258.263529,0.000000,0.099173,Medium,Yes
LF_Acc_Z_mean,249.370231,0.000000,0.095806,Medium,Yes
LF_Gyr_X_rms,247.957277,0.000000,0.095258,Medium,Yes
LF_Gyr_X_spec_power,239.570120,0.000000,0.092010,Medium,Yes
LF_Gyr_X_std,239.568009,0.000000,0.092009,Medium,Yes
LF_Acc_Z_dom_freq,238.169096,0.000000,0.091220,Medium,Yes
LF_FreeAcc_Z_dom_freq,238.169096,0.000000,0.091220,Medium,Yes
RF_FreeAcc_Z_mean,236.780028,0.000000,0.091000,Medium,Yes
LB_Acc_X_spec_centroid,232.138877,0.000000,0.089029,Medium,Yes
LB_FreeAcc_X_spec_centroid,232.138877,0.000000,0.089029,Medium,Yes
HE_FreeAcc_X_rms,231.815794,0.000000,0.088938,Medium,Yes
LB_Acc_Z_spec_centroid,227.557555,0.000000,0.087256,Medium,Yes
LB_FreeAcc_Z_spec_centroid,227.557555,0.000000,0.087256,Medium,Yes
LB_FreeAcc_Y_rms,227.238049,0.000000,0.087133,Medium,Yes
HE_FreeAcc_Y_rms,219.772002,0.000000,0.084277,Medium,Yes
HE_Gyr_Y_std,213.516009,0.000000,0.081856,Medium,Yes
HE_Gyr_Y_spec_power,213.515625,0.000000,0.081856,Medium,Yes
HE_FreeAcc_X_mean,210.987086,0.000000,0.080877,Medium,Yes
HE_Gyr_Y_rms,207.389763,0.000000,0.079485,Medium,Yes
LB_Gyr_Y_dom_freq,193.378513,0.000000,0.073920,Medium,Yes
HE_Acc_Z_mean,189.412472,0.000000,0.072528,Medium,Yes
HE_Acc_X_spec_centroid,183.548706,0.000000,0.070259,Medium,Yes
HE_Acc_X_mean,172.123076,0.000000,0.065837,Medium,Yes
LB_Gyr_Z_dom_freq,168.165969,0.000000,0.064182,Medium,Yes
LF_Gyr_Z_rms,163.667714,0.000000,0.062613,Medium,Yes
LF_FreeAcc_Z_mean,161.774047,0.000000,0.061880,Medium,Yes
LF_Gyr_Z_spec_power,161.594543,0.000000,0.061810,Medium,Yes
LF_Gyr_Z_std,161.593789,0.000000,0.061810,Medium,Yes
RF_Gyr_Z_mean,161.377341,0.000000,0.061774,Medium,Yes
LB_Gyr_Y_rms,160.652017,0.000000,0.061374,Medium,Yes
LB_Gyr_Y_std,160.580598,0.000000,0.061346,Medium,Yes
LB_Gyr_Y_spec_power,160.580082,0.000000,0.061346,Medium,Yes
LB_Acc_Z_dom_freq,140.692528,0.000000,0.053570,Small,Yes
LB_FreeAcc_Z_dom_freq,140.692528,0.000000,0.053570,Small,Yes
HE_FreeAcc_X_spec_power,137.217149,0.000000,0.052329,Small,Yes
HE_FreeAcc_X_std,137.217149,0.000000,0.052329,Small,Yes
HE_Gyr_X_std,133.789113,0.000000,0.051002,Small,Yes
HE_Gyr_X_spec_power,133.789113,0.000000,0.051002,Small,Yes
LF_FreeAcc_Y_mean,120.022087,0.000000,0.045710,Small,Yes
LB_Acc_Y_rms,114.634909,0.000000,0.043572,Small,Yes
LB_Gyr_X_dom_freq,106.433712,0.000000,0.040337,Small,Yes
LB_Gyr_X_spec_power,92.816262,0.000000,0.035132,Small,Yes
LB_Gyr_X_std,92.813445,0.000000,0.035131,Small,Yes
HE_Gyr_X_rms,87.956903,0.000000,0.033265,Small,Yes
LB_Gyr_X_rms,87.122904,0.000000,0.032930,Small,Yes
LF_Gyr_Z_mean,84.652292,0.000000,0.032011,Small,Yes
LB_Gyr_X_mean,83.997940,0.000000,0.031721,Small,Yes
HE_Acc_Y_dom_freq,82.598439,0.000000,0.031131,Small,Yes
HE_FreeAcc_Y_mean,75.406208,0.000000,0.028408,Small,Yes
HE_Gyr_Z_dom_freq,73.401914,0.000000,0.027579,Small,Yes
LB_Gyr_Z_mean,67.542105,0.000000,0.025355,Small,Yes
LF_Gyr_Y_dom_freq,67.423829,0.000000,0.025270,Small,Yes
LB_Gyr_Y_spec_centroid,64.169815,0.000000,0.024050,Small,Yes
HE_Acc_X_rms,61.623204,0.000000,0.023074,Small,Yes
RF_Gyr_Y_dom_freq,61.068634,0.000000,0.022815,Small,Yes
HE_Acc_Y_std,58.773557,0.000000,0.021971,Small,Yes
HE_Acc_Y_spec_power,58.772845,0.000000,0.021971,Small,Yes
HE_FreeAcc_Z_rms,55.759197,0.000000,0.020805,Small,Yes
LB_Gyr_Y_mean,55.605629,0.000000,0.020737,Small,Yes
LB_Acc_Y_mean,53.278318,0.000000,0.019837,Small,Yes
HE_FreeAcc_Z_spec_centroid,52.470506,0.000000,0.019532,Small,Yes
HE_Acc_Z_spec_centroid,52.470506,0.000000,0.019532,Small,Yes
HE_Gyr_X_mean,47.540049,0.000000,0.017624,Small,Yes
HE_Gyr_X_dom_freq,45.485531,0.000000,0.016796,Small,Yes
HE_Acc_X_dom_freq,45.242707,0.000000,0.016702,Small,Yes
HE_Acc_Y_spec_centroid,43.690185,0.000000,0.016134,Small,Yes
RF_Gyr_X_spec_centroid,42.278714,0.000000,0.015612,Small,Yes
RF_Acc_X_dom_freq,37.086740,0.000000,0.013552,Small,Yes
RF_FreeAcc_X_dom_freq,37.086740,0.000000,0.013552,Small,Yes
HE_Gyr_Y_dom_freq,36.284677,0.000000,0.013242,Small,Yes
LB_FreeAcc_Z_mean,30.242334,0.000000,0.010925,Small,Yes
LB_Gyr_X_spec_centroid,27.015289,0.000001,0.009677,Negligible,Yes
HE_FreeAcc_Z_mean,26.397221,0.000002,0.009442,Negligible,Yes
LF_Gyr_Y_mean,24.772772,0.000004,0.008820,Negligible,Yes
HE_Gyr_Z_spec_centroid,22.679515,0.000012,0.008003,Negligible,Yes
LF_Gyr_Y_spec_centroid,21.285399,0.000024,0.007469,Negligible,Yes
LB_Acc_Z_rms,20.969157,0.000028,0.007338,Negligible,Yes
LF_Gyr_X_spec_centroid,18.864723,0.000080,0.006532,Negligible,Yes
HE_Gyr_Y_mean,16.538454,0.000256,0.005626,Negligible,Yes
LB_FreeAcc_X_mean,16.496850,0.000262,0.005608,Negligible,Yes
LF_Gyr_Z_dom_freq,15.179446,0.000506,0.005091,Negligible,Yes
HE_Acc_Z_dom_freq,13.186232,0.001370,0.004321,Negligible,No
HE_FreeAcc_Z_dom_freq,13.186232,0.001370,0.004321,Negligible,No
LF_Gyr_X_dom_freq,12.937137,0.001551,0.004224,Negligible,No
HE_Acc_Y_mean,12.510095,0.001921,0.004067,Negligible,No
LF_Gyr_Z_spec_centroid,11.527387,0.003139,0.003690,Negligible,No
RF_Gyr_Y_mean,11.360589,0.003413,0.003628,Negligible,No
LF_Acc_X_dom_freq,11.110064,0.003868,0.003519,Negligible,No
LF_FreeAcc_X_dom_freq,11.110064,0.003868,0.003519,Negligible,No
HE_Gyr_X_spec_centroid,10.831686,0.004446,0.003418,Negligible,No
HE_Acc_Y_rms,8.927237,0.011521,0.002681,Negligible,No
LF_FreeAcc_Y_dom_freq,8.416688,0.014871,0.002478,Negligible,No
LF_Acc_Y_dom_freq,8.416688,0.014871,0.002478,Negligible,No
RF_FreeAcc_Y_mean,8.334290,0.015496,0.002455,Negligible,No
HE_Gyr_Y_spec_centroid,7.837859,0.019862,0.002259,Negligible,No
RF_Gyr_X_dom_freq,7.162604,0.027839,0.001994,Negligible,No
LB_Gyr_Z_spec_centroid,6.848635,0.032571,0.001876,Negligible,No
RF_Gyr_Z_spec_centroid,6.428003,0.040195,0.001716,Negligible,No
RF_FreeAcc_Y_dom_freq,5.464932,0.065059,0.001338,Negligible,No
RF_Acc_Y_dom_freq,5.464932,0.065059,0.001338,Negligible,No
RF_Gyr_Y_spec_centroid,5.349648,0.068919,0.001298,Negligible,No
HE_FreeAcc_X_spec_centroid,5.310156,0.070293,0.001281,Negligible,No
LB_FreeAcc_X_dom_freq,4.960463,0.083724,0.001143,Negligible,No
LB_Acc_X_dom_freq,4.960463,0.083724,0.001143,Negligible,No
LB_FreeAcc_Y_mean,4.207435,0.122002,0.000854,Negligible,No
RF_Gyr_Z_dom_freq,2.947455,0.229070,0.000366,Negligible,No
HE_Gyr_Z_mean,2.124864,0.345614,0.000048,Negligible,No
LB_Acc_Z_mean,0.182911,0.912602,-0.000703,Negligible,No
