Feature,Sensor,Channel,Metric,Overall_Mean,Overall_Std,Overall_Min,Overall_Max,Overall_Median,healthy_Mean,healthy_Std,healthy_Median,healthy_N,neuro_Mean,neuro_Std,neuro_Median,neuro_N,ortho_Mean,ortho_Std,ortho_Median,ortho_N
HE_Acc_Z_std,HE,Acc,Z_std,1.024909,0.499909,0.000000,4.078462,0.917103,1.370887,0.566643,1.243055,401,0.928224,0.446270,0.840507,1860,1.150968,0.486845,1.048603,326
HE_Acc_Z_rms,HE,Acc,Z_rms,2.220090,1.210031,0.000000,7.342414,1.995661,2.907804,1.202430,2.804593,401,1.987141,1.116880,1.713061,1860,2.703254,1.267802,2.560538,326
HE_Acc_Z_dom_freq,HE,Acc,Z_dom_freq,0.864390,0.805092,0.166667,5.500000,0.500000,0.969059,0.851582,0.500000,404,0.859140,0.796200,0.500000,1860,0.765244,0.783974,0.333333,328
HE_Acc_Z_spec_centroid,HE,Acc,Z_spec_centroid,5.346179,1.707996,0.000000,11.091222,5.295939,5.772849,1.653031,5.676157,401,5.190325,1.719723,5.134733,1860,5.710581,1.560711,5.478038,326
HE_Acc_Z_spec_power,HE,Acc,Z_spec_power,782.757438,892.790536,0.000000,10013.681446,506.334121,1324.178775,1198.182449,930.208679,401,638.517130,758.012497,425.287050,1860,939.742156,885.003016,661.950592,326
HE_FreeAcc_X_mean,HE,FreeAcc,X_mean,-0.014592,0.583998,-4.418602,3.965427,-0.013562,-0.057666,0.839986,-0.025699,401,-0.088755,0.436646,-0.040214,1860,0.461527,0.702571,0.373132,326
HE_FreeAcc_X_std,HE,FreeAcc,X_std,1.142372,0.468479,0.000000,3.064891,1.098409,1.367982,0.478710,1.330884,401,1.082704,0.466726,1.034337,1860,1.205294,0.362115,1.166495,326
HE_FreeAcc_X_rms,HE,FreeAcc,X_rms,1.261033,0.524821,0.000000,4.718327,1.196948,1.567094,0.593465,1.466505,401,1.164642,0.481801,1.116973,1860,1.434523,0.481053,1.345664,326
HE_FreeAcc_X_dom_freq,HE,FreeAcc,X_dom_freq,1.650913,0.792076,0.166667,7.166667,1.666667,1.269802,0.671062,1.000000,404,1.873566,0.737948,1.833333,1860,0.857724,0.477223,0.833333,328
HE_FreeAcc_X_spec_centroid,HE,FreeAcc,X_spec_centroid,5.263447,1.419894,0.000000,10.138605,5.131003,5.397550,1.399079,5.235726,401,5.222357,1.432913,5.083748,1860,5.332931,1.360729,5.264777,326
HE_FreeAcc_X_spec_power,HE,FreeAcc,X_spec_power,917.698751,774.120120,0.000000,5654.981561,726.322236,1264.191641,861.544232,1066.305169,401,836.766534,760.839253,644.058469,1860,953.251742,597.221195,819.157556,326
HE_FreeAcc_Y_mean,HE,FreeAcc,Y_mean,0.000646,0.691454,-3.930985,3.539602,0.000000,-0.033195,0.594452,-0.010252,401,0.053274,0.725076,0.048891,1860,-0.257998,0.527051,-0.181778,326
HE_FreeAcc_Y_std,HE,FreeAcc,Y_std,1.159974,0.474014,0.000000,3.588725,1.074805,1.603290,0.612313,1.581624,401,1.056656,0.382973,1.018450,1860,1.204147,0.426510,1.127082,326
HE_FreeAcc_Y_rms,HE,FreeAcc,Y_rms,1.323974,0.543391,0.000000,4.311736,1.232125,1.711462,0.608231,1.717149,401,1.238906,0.506609,1.159325,1860,1.332693,0.446494,1.290686,326
HE_FreeAcc_Y_dom_freq,HE,FreeAcc,Y_dom_freq,1.172518,0.650780,0.166667,4.666667,0.833333,1.597772,0.534705,1.666667,404,0.983602,0.568259,0.833333,1860,1.720020,0.663690,1.666667,328
HE_FreeAcc_Y_spec_centroid,HE,FreeAcc,Y_spec_centroid,5.188393,1.597448,0.000000,9.681861,5.202098,5.831167,1.413386,5.832142,401,4.886932,1.611664,4.767542,1860,6.117732,1.045205,5.976567,326
HE_FreeAcc_Y_spec_power,HE,FreeAcc,Y_spec_power,945.234433,807.206679,0.000000,7753.213690,695.441096,1772.625479,1265.984125,1505.941123,401,760.400531,542.416554,624.423989,1860,982.066480,698.256895,764.738889,326
HE_FreeAcc_Z_mean,HE,FreeAcc,Z_mean,-0.605259,1.951376,-8.135283,9.573219,-0.673552,-0.241584,2.326567,-0.225913,401,-0.602411,1.894566,-0.682052,1860,-1.068851,1.651306,-0.969835,326
HE_FreeAcc_Z_std,HE,FreeAcc,Z_std,1.024909,0.499909,0.000000,4.078462,0.917103,1.370887,0.566643,1.243055,401,0.928224,0.446270,0.840507,1860,1.150968,0.486845,1.048603,326
HE_FreeAcc_Z_rms,HE,FreeAcc,Z_rms,1.980604,1.245309,0.000000,9.605640,1.607150,2.370091,1.430092,1.943358,401,1.884034,1.209215,1.538786,1860,2.052492,1.101320,1.668451,326
HE_FreeAcc_Z_dom_freq,HE,FreeAcc,Z_dom_freq,0.864390,0.805092,0.166667,5.500000,0.500000,0.969059,0.851582,0.500000,404,0.859140,0.796200,0.500000,1860,0.765244,0.783974,0.333333,328
HE_FreeAcc_Z_spec_centroid,HE,FreeAcc,Z_spec_centroid,5.346179,1.707996,0.000000,11.091222,5.295939,5.772849,1.653031,5.676157,401,5.190325,1.719723,5.134733,1860,5.710581,1.560711,5.478038,326
HE_FreeAcc_Z_spec_power,HE,FreeAcc,Z_spec_power,782.757438,892.790536,0.000000,10013.681446,506.334121,1324.178775,1198.182449,930.208679,401,638.517130,758.012497,425.287050,1860,939.742156,885.003016,661.950592,326
HE_Gyr_X_mean,HE,Gyr,X_mean,-0.005925,0.143428,-0.942175,1.240136,-0.000552,0.004322,0.172308,-0.003019,401,-0.004026,0.144985,0.003330,1860,-0.029367,0.078767,-0.020157,326
HE_Gyr_X_std,HE,Gyr,X_std,0.226401,0.135144,0.000000,1.585456,0.190413,0.265479,0.141270,0.231375,401,0.213340,0.127835,0.179223,1860,0.252853,0.154026,0.211270,326
HE_Gyr_X_rms,HE,Gyr,X_rms,0.254391,0.159398,0.000000,1.585710,0.203794,0.300198,0.173139,0.246202,401,0.243011,0.154372,0.193803,1860,0.262977,0.159859,0.214725,326
HE_Gyr_X_dom_freq,HE,Gyr,X_dom_freq,1.034336,0.876674,0.166667,6.833333,0.833333,1.004538,0.661096,0.833333,404,1.083065,0.960979,0.833333,1860,0.794715,0.478415,0.833333,328
HE_Gyr_X_spec_centroid,HE,Gyr,X_spec_centroid,5.460410,1.612799,0.000000,12.471938,5.297326,5.472840,1.733088,5.260779,401,5.494558,1.571518,5.353813,1860,5.250289,1.680038,5.148790,326
HE_Gyr_X_spec_power,HE,Gyr,X_spec_power,41.847890,74.545724,0.000000,1513.245683,21.827049,54.413097,89.464464,32.228111,401,37.232153,63.493880,19.336872,1860,52.727101,104.262723,26.870494,326
HE_Gyr_Y_mean,HE,Gyr,Y_mean,-0.000869,0.094225,-0.666339,0.635026,0.000000,-0.017006,0.135611,-0.000040,401,0.004698,0.087708,0.001248,1860,-0.012784,0.058019,-0.007887,326
HE_Gyr_Y_std,HE,Gyr,Y_std,0.232921,0.101571,0.000000,1.001878,0.212790,0.292024,0.110321,0.264397,401,0.218431,0.089726,0.201019,1860,0.242892,0.124292,0.210440,326
HE_Gyr_Y_rms,HE,Gyr,Y_rms,0.247349,0.110742,0.000000,1.011330,0.223897,0.316108,0.127155,0.283032,401,0.231997,0.098245,0.213437,1860,0.250364,0.123619,0.220680,326
HE_Gyr_Y_dom_freq,HE,Gyr,Y_dom_freq,1.613297,1.270512,0.166667,7.166667,1.500000,1.533416,1.050187,1.666667,404,1.680018,1.320355,1.666667,1860,1.333333,1.186700,1.166667,328
HE_Gyr_Y_spec_centroid,HE,Gyr,Y_spec_centroid,5.541142,1.342782,0.000000,10.528438,5.392348,5.477157,1.362506,5.172199,401,5.564602,1.327396,5.455441,1860,5.485991,1.404363,5.314887,326
HE_Gyr_Y_spec_power,HE,Gyr,Y_spec_power,38.868432,41.468654,0.000000,604.266950,27.258662,58.646388,56.186805,42.083545,401,33.567021,31.762205,24.326233,1860,44.787647,57.865768,26.659891,326
HE_Gyr_Z_mean,HE,Gyr,Z_mean,0.002477,0.048791,-0.340737,0.355622,0.000246,0.007129,0.064908,0.001237,401,0.001936,0.044942,0.000322,1860,-0.000162,0.046559,-0.000495,326
HE_Gyr_Z_std,HE,Gyr,Z_std,0.173546,0.076994,0.000000,0.813426,0.156989,0.225546,0.085042,0.208890,401,0.158212,0.064421,0.146506,1860,0.197073,0.096400,0.173869,326
HE_Gyr_Z_rms,HE,Gyr,Z_rms,0.179272,0.079333,0.000000,0.814743,0.161179,0.233630,0.088176,0.220461,401,0.163664,0.066467,0.151868,1860,0.201461,0.098521,0.176898,326
HE_Gyr_Z_dom_freq,HE,Gyr,Z_dom_freq,1.332112,1.060273,0.166667,7.000000,0.833333,1.542079,1.024656,1.000000,404,1.334140,1.103966,0.833333,1860,1.061992,0.746530,0.833333,328
HE_Gyr_Z_spec_centroid,HE,Gyr,Z_spec_centroid,5.459828,1.355734,0.000000,12.301942,5.361303,5.463488,1.381865,5.331491,401,5.512970,1.351753,5.396145,1860,5.152125,1.308346,5.060968,326
HE_Gyr_Z_spec_power,HE,Gyr,Z_spec_power,21.698797,22.960933,0.000000,398.324851,14.836777,34.967612,27.775648,26.268490,401,17.565876,16.702623,12.921559,1860,28.957807,35.802333,18.199028,326
LB_Acc_X_mean,LB,Acc,X_mean,9.443550,0.453639,6.978236,10.044075,9.569390,9.596191,0.400585,9.693055,404,9.370507,0.462370,9.491835,1856,9.668859,0.327942,9.769019,328
LB_Acc_X_std,LB,Acc,X_std,1.228399,0.588982,0.232166,4.368646,1.091587,1.950488,0.617093,1.939701,404,1.067544,0.462402,0.972904,1856,1.249204,0.520299,1.163187,328
LB_Acc_X_rms,LB,Acc,X_rms,9.539815,0.483841,7.007824,10.641839,9.647788,9.809606,0.450931,9.917017,404,9.441715,0.477038,9.555548,1856,9.762613,0.340863,9.853983,328
LB_Acc_X_dom_freq,LB,Acc,X_dom_freq,1.924190,0.738163,0.166667,5.833333,1.833333,1.826733,0.335124,1.833333,404,1.938441,0.796911,1.833333,1860,1.963415,0.744455,1.666667,328
LB_Acc_X_spec_centroid,LB,Acc,X_spec_centroid,5.762285,1.355890,2.645175,10.715430,5.660119,6.235734,1.214137,6.197908,404,5.524399,1.344312,5.364675,1856,6.525224,1.137551,6.352752,328
LB_Acc_X_spec_power,LB,Acc,X_spec_power,1117.161262,1141.563434,32.448690,11489.328542,717.324596,2518.953311,1544.260211,2265.012942,404,814.725224,798.763859,569.824681,1856,1101.909120,896.818440,814.519317,328
LB_Acc_Y_mean,LB,Acc,Y_mean,0.095089,0.628869,-2.048793,2.435978,0.151020,0.164831,0.428472,0.128647,404,0.041614,0.686109,0.108846,1856,0.311776,0.403371,0.282967,328
LB_Acc_Y_std,LB,Acc,Y_std,0.935813,0.340854,0.117672,2.686264,0.863258,1.179383,0.405159,1.159627,404,0.857963,0.300347,0.798669,1856,1.076329,0.278587,1.050975,328
LB_Acc_Y_rms,LB,Acc,Y_rms,1.123503,0.366118,0.276822,2.851624,1.078114,1.269100,0.393398,1.238618,404,1.080096,0.363247,1.028941,1856,1.189792,0.282690,1.178700,328
LB_Acc_Y_dom_freq,LB,Acc,Y_dom_freq,2.031636,1.995612,0.166667,10.833333,0.833333,4.086634,2.588319,4.166667,404,1.551254,1.406002,0.833333,1860,2.224593,2.343729,0.833333,328
LB_Acc_Y_spec_centroid,LB,Acc,Y_spec_centroid,5.906258,1.413944,2.620380,11.237888,5.875144,6.897136,1.392380,6.958330,404,5.570568,1.306979,5.449088,1856,6.585295,1.192453,6.584383,328
LB_Acc_Y_spec_power,LB,Acc,Y_spec_power,597.119910,464.247542,8.335840,4344.088499,448.624382,935.933445,651.768800,809.544349,404,497.413334,376.273261,384.003151,1856,743.994111,398.130422,664.946324,328
LB_Acc_Z_mean,LB,Acc,Z_mean,1.977287,1.895572,-6.222612,7.088258,2.203739,2.074847,1.457244,2.200673,404,1.934761,2.064064,2.224441,1856,2.097757,1.266920,2.016752,328
LB_Acc_Z_std,LB,Acc,Z_std,1.082274,0.413509,0.268215,2.543643,1.029248,1.539524,0.405239,1.514219,404,0.991017,0.347120,0.963972,1856,1.035459,0.398829,0.980901,328
LB_Acc_Z_rms,LB,Acc,Z_rms,2.702202,1.241938,0.494990,7.143720,2.535913,2.804538,1.046192,2.638521,404,2.727115,1.291376,2.536447,1856,2.435186,1.142533,2.378206,328
LB_Acc_Z_dom_freq,LB,Acc,Z_dom_freq,1.609632,0.411745,0.166667,5.000000,1.666667,1.785891,0.193331,1.833333,404,1.589427,0.428787,1.666667,1860,1.507114,0.448068,1.666667,328
LB_Acc_Z_spec_centroid,LB,Acc,Z_spec_centroid,5.571334,1.397308,2.352714,10.500936,5.546329,6.139078,1.240972,6.199556,404,5.325002,1.401497,5.163113,1856,6.265912,1.086124,6.203680,328
LB_Acc_Z_spec_power,LB,Acc,Z_spec_power,808.037553,624.523266,43.307858,3895.048550,637.736636,1525.452186,771.613150,1380.324107,404,663.737075,480.938633,559.409466,1856,740.922231,530.256621,579.229409,328
LB_FreeAcc_X_mean,LB,FreeAcc,X_mean,-0.001893,0.183067,-0.898474,1.297342,-0.004520,0.017571,0.176431,0.006885,404,-0.000668,0.189033,-0.004816,1856,-0.032800,0.150437,-0.017615,328
LB_FreeAcc_X_std,LB,FreeAcc,X_std,1.228399,0.588982,0.232166,4.368646,1.091587,1.950488,0.617093,1.939701,404,1.067544,0.462402,0.972904,1856,1.249204,0.520299,1.163187,328
LB_FreeAcc_X_rms,LB,FreeAcc,X_rms,1.244982,0.582568,0.245463,4.370603,1.110261,1.958523,0.617052,1.943332,404,1.086565,0.456677,0.995754,1856,1.262519,0.510760,1.192445,328
LB_FreeAcc_X_dom_freq,LB,FreeAcc,X_dom_freq,1.924190,0.738163,0.166667,5.833333,1.833333,1.826733,0.335124,1.833333,404,1.938441,0.796911,1.833333,1860,1.963415,0.744455,1.666667,328
LB_FreeAcc_X_spec_centroid,LB,FreeAcc,X_spec_centroid,5.762285,1.355890,2.645175,10.715430,5.660119,6.235734,1.214137,6.197908,404,5.524399,1.344312,5.364675,1856,6.525224,1.137551,6.352752,328
LB_FreeAcc_X_spec_power,LB,FreeAcc,X_spec_power,1117.161262,1141.563434,32.448690,11489.328542,717.324596,2518.953311,1544.260211,2265.012942,404,814.725224,798.763859,569.824681,1856,1101.909120,896.818440,814.519317,328
LB_FreeAcc_Y_mean,LB,FreeAcc,Y_mean,-0.034699,0.340182,-1.261657,1.617036,-0.042825,-0.025836,0.204577,-0.018602,404,-0.035528,0.376250,-0.047546,1856,-0.040925,0.246468,-0.025199,328
LB_FreeAcc_Y_std,LB,FreeAcc,Y_std,0.935813,0.340854,0.117672,2.686264,0.863258,1.179383,0.405159,1.159627,404,0.857963,0.300347,0.798669,1856,1.076329,0.278587,1.050975,328
LB_FreeAcc_Y_rms,LB,FreeAcc,Y_rms,0.997756,0.336591,0.176784,2.686278,0.934467,1.198338,0.401861,1.177576,404,0.935114,0.307607,0.874933,1856,1.105158,0.277406,1.097438,328
LB_FreeAcc_Y_dom_freq,LB,FreeAcc,Y_dom_freq,2.031636,1.995612,0.166667,10.833333,0.833333,4.086634,2.588319,4.166667,404,1.551254,1.406002,0.833333,1860,2.224593,2.343729,0.833333,328
LB_FreeAcc_Y_spec_centroid,LB,FreeAcc,Y_spec_centroid,5.906258,1.413944,2.620380,11.237888,5.875144,6.897136,1.392380,6.958330,404,5.570568,1.306979,5.449088,1856,6.585295,1.192453,6.584383,328
LB_FreeAcc_Y_spec_power,LB,FreeAcc,Y_spec_power,597.119910,464.247542,8.335840,4344.088499,448.624382,935.933445,651.768800,809.544349,404,497.413334,376.273261,384.003151,1856,743.994111,398.130422,664.946324,328
LB_FreeAcc_Z_mean,LB,FreeAcc,Z_mean,0.098146,0.595791,-2.130927,3.471347,0.077888,0.112518,0.547646,0.097255,404,0.072301,0.597604,0.044567,1856,0.226689,0.626173,0.206234,328
LB_FreeAcc_Z_std,LB,FreeAcc,Z_std,1.082274,0.413509,0.268215,2.543643,1.029248,1.539524,0.405239,1.514219,404,0.991017,0.347120,0.963972,1856,1.035459,0.398829,0.980901,328
LB_FreeAcc_Z_rms,LB,FreeAcc,Z_rms,1.231191,0.436974,0.340646,4.191521,1.162551,1.623258,0.459715,1.596936,404,1.146095,0.388915,1.096970,1856,1.229798,0.401408,1.182506,328
LB_FreeAcc_Z_dom_freq,LB,FreeAcc,Z_dom_freq,1.609632,0.411745,0.166667,5.000000,1.666667,1.785891,0.193331,1.833333,404,1.589427,0.428787,1.666667,1860,1.507114,0.448068,1.666667,328
LB_FreeAcc_Z_spec_centroid,LB,FreeAcc,Z_spec_centroid,5.571334,1.397308,2.352714,10.500936,5.546329,6.139078,1.240972,6.199556,404,5.325002,1.401497,5.163113,1856,6.265912,1.086124,6.203680,328
LB_FreeAcc_Z_spec_power,LB,FreeAcc,Z_spec_power,808.037553,624.523266,43.307858,3895.048550,637.736636,1525.452186,771.613150,1380.324107,404,663.737075,480.938633,559.409466,1856,740.922231,530.256621,579.229409,328
LB_Gyr_X_mean,LB,Gyr,X_mean,-0.004014,0.076302,-0.461487,1.375162,-0.000716,0.004403,0.099386,0.001236,404,-0.001894,0.071961,0.001808,1856,-0.026383,0.062415,-0.020528,328
LB_Gyr_X_std,LB,Gyr,X_std,0.333274,0.132600,0.039530,1.044535,0.311636,0.386110,0.134573,0.356914,404,0.322494,0.133696,0.300226,1856,0.329196,0.106117,0.319701,328
LB_Gyr_X_rms,LB,Gyr,X_rms,0.339973,0.137511,0.046075,1.426496,0.317268,0.394100,0.147504,0.361344,404,0.329012,0.137141,0.305879,1856,0.335327,0.108479,0.323121,328
LB_Gyr_X_dom_freq,LB,Gyr,X_dom_freq,1.165638,0.853562,0.166667,6.500000,0.833333,1.402228,0.998550,1.000000,404,1.161649,0.855622,0.833333,1860,0.896850,0.490252,0.833333,328
LB_Gyr_X_spec_centroid,LB,Gyr,X_spec_centroid,5.839085,1.377637,2.250082,10.795946,5.653482,6.195028,1.394673,5.915995,404,5.786478,1.355213,5.628753,1856,5.698347,1.416621,5.545647,328
LB_Gyr_X_spec_power,LB,Gyr,X_spec_power,77.446700,68.037259,0.940722,656.821259,58.464597,100.622757,77.509878,76.688140,404,73.364883,67.612750,54.262276,1856,71.997692,49.969393,61.529969,328
LB_Gyr_Y_mean,LB,Gyr,Y_mean,-0.006737,0.027654,-0.234632,0.303623,-0.007308,-0.015466,0.030969,-0.013373,404,-0.005922,0.026850,-0.006197,1856,-0.000597,0.025350,-0.005185,328
LB_Gyr_Y_std,LB,Gyr,Y_std,0.262967,0.119689,0.039737,0.871979,0.232563,0.254950,0.113619,0.226014,404,0.276783,0.124886,0.251258,1856,0.194659,0.055719,0.193094,328
LB_Gyr_Y_rms,LB,Gyr,Y_rms,0.264586,0.119504,0.044103,0.875583,0.234572,0.257154,0.113915,0.227783,404,0.278213,0.124733,0.254019,1856,0.196626,0.054549,0.193916,328
LB_Gyr_Y_dom_freq,LB,Gyr,Y_dom_freq,1.725887,1.124024,0.166667,12.500000,1.666667,2.167904,1.296295,1.833333,404,1.664785,1.084863,1.666667,1860,1.527947,0.973213,1.500000,328
LB_Gyr_Y_spec_centroid,LB,Gyr,Y_spec_centroid,6.204105,1.229945,2.903133,10.693611,6.151815,6.562634,1.122620,6.408520,404,6.194773,1.215058,6.145798,1856,5.815303,1.314815,5.764719,328
LB_Gyr_Y_spec_power,LB,Gyr,Y_spec_power,50.250221,50.642704,0.950585,457.732883,32.559788,46.882339,53.280021,30.751905,404,55.503141,52.663233,38.005088,1856,24.674624,15.223590,22.446154,328
LB_Gyr_Z_mean,LB,Gyr,Z_mean,0.000632,0.026024,-0.136628,0.208507,0.001367,-0.003537,0.029315,-0.001895,404,0.002668,0.026057,0.002883,1856,-0.005754,0.019004,-0.003866,328
LB_Gyr_Z_std,LB,Gyr,Z_std,0.286577,0.128003,0.031811,0.760955,0.264283,0.342809,0.126913,0.328584,404,0.289201,0.127614,0.272160,1856,0.202464,0.079683,0.187283,328
LB_Gyr_Z_rms,LB,Gyr,Z_rms,0.287747,0.128024,0.033040,0.761005,0.267148,0.343930,0.127308,0.328761,404,0.290412,0.127550,0.274153,1856,0.203461,0.079610,0.187710,328
LB_Gyr_Z_dom_freq,LB,Gyr,Z_dom_freq,1.690072,0.944722,0.166667,6.333333,1.166667,2.215759,0.846747,2.666667,404,1.598566,0.939773,1.000000,1860,1.561484,0.872736,1.000000,328
LB_Gyr_Z_spec_centroid,LB,Gyr,Z_spec_centroid,5.787888,1.216205,2.883745,11.475237,5.598676,5.865324,1.209615,5.729970,404,5.793150,1.197880,5.597297,1856,5.662735,1.317414,5.494061,328
LB_Gyr_Z_spec_power,LB,Gyr,Z_spec_power,59.300378,52.874196,0.609197,348.593465,42.047237,80.419208,60.033498,64.996982,404,60.148688,52.330187,44.591401,1856,28.487968,25.175657,21.115367,328
LF_Acc_X_mean,LF,Acc,X_mean,8.094787,1.600931,3.638358,13.853936,7.955838,9.532610,1.445897,9.496573,403,7.852849,1.490391,7.692922,1854,7.695731,1.433989,7.732748,328
LF_Acc_X_std,LF,Acc,X_std,4.780983,1.872020,0.035246,10.498263,4.656039,7.044350,1.570685,7.017808,403,4.260784,1.549593,4.298895,1854,4.940471,1.783138,4.860684,328
LF_Acc_X_rms,LF,Acc,X_rms,9.483476,2.124591,4.594174,15.520959,9.203240,11.901803,1.842657,12.066656,403,9.003986,1.836188,8.837430,1854,9.222469,1.951964,9.051462,328
LF_Acc_X_dom_freq,LF,Acc,X_dom_freq,1.360147,0.881941,0.166667,14.166667,1.000000,1.387376,0.806581,1.000000,404,1.351971,0.897076,1.000000,1860,1.372967,0.885927,0.833333,328
LF_Acc_X_spec_centroid,LF,Acc,X_spec_centroid,5.338782,1.621879,2.313824,20.741146,5.280849,5.960631,1.460189,5.962405,403,5.009770,1.615659,4.631621,1854,6.434459,1.038680,6.209919,328
LF_Acc_X_spec_power,LF,Acc,X_spec_power,15869.419862,11891.233208,0.747870,66349.259635,13050.711762,31354.764617,13637.019115,29648.608132,403,12373.763012,8431.859398,11125.369733,1854,16602.206033,10978.381927,14223.165237,328
LF_Acc_Y_mean,LF,Acc,Y_mean,-0.624903,1.825647,-5.899538,5.758903,-0.747115,0.212189,2.229720,0.654713,403,-1.102681,1.548902,-1.140232,1854,1.047206,1.291746,1.044188,328
LF_Acc_Y_std,LF,Acc,Y_std,2.502711,1.059939,0.096446,7.291528,2.387385,3.481629,1.012854,3.330922,403,2.298970,0.959174,2.230019,1854,2.451592,0.992099,2.272024,328
LF_Acc_Y_rms,LF,Acc,Y_rms,3.101558,1.220539,0.529723,7.681103,2.949623,4.076248,1.239928,4.031016,403,2.924162,1.126255,2.825411,1854,2.906717,1.143110,2.877204,328
LF_Acc_Y_dom_freq,LF,Acc,Y_dom_freq,1.463220,1.244766,0.166667,13.166667,1.000000,1.584158,1.507928,1.000000,404,1.383244,1.059058,1.000000,1860,1.767785,1.717825,1.250000,328
LF_Acc_Y_spec_centroid,LF,Acc,Y_spec_centroid,5.824142,1.687286,2.929408,13.671812,5.734693,6.712422,1.514034,7.021774,403,5.342463,1.541916,4.946793,1854,7.455409,1.117691,7.314530,328
LF_Acc_Y_spec_power,LF,Acc,Y_spec_power,4446.776647,3810.138906,5.599785,32006.363464,3431.201844,7913.411010,4667.848514,6679.287470,403,3735.314919,3207.465593,2993.744128,1854,4208.960782,3448.972043,3107.615039,328
LF_Acc_Z_mean,LF,Acc,Z_mean,7.767405,1.138218,1.022818,10.936333,7.876047,8.324649,1.261135,8.540822,403,7.560824,1.083319,7.685708,1854,8.250432,0.879391,8.210358,328
LF_Acc_Z_std,LF,Acc,Z_std,3.563777,1.685974,0.035470,9.991155,3.270391,5.428174,1.652349,5.544055,403,3.128312,1.418266,2.978531,1854,3.734511,1.522763,3.639508,328
LF_Acc_Z_rms,LF,Acc,Z_rms,8.684973,1.319645,5.007915,14.020334,8.554761,10.051213,1.432850,10.050074,403,8.302828,1.095183,8.298521,1854,9.166378,1.039095,9.344596,328
LF_Acc_Z_dom_freq,LF,Acc,Z_dom_freq,1.790702,1.213892,0.166667,10.166667,1.333333,2.609736,1.455736,3.333333,404,1.519713,0.995507,1.000000,1860,2.318598,1.379810,2.000000,328
LF_Acc_Z_spec_centroid,LF,Acc,Z_spec_centroid,5.434892,1.490163,2.254079,19.107356,5.216783,6.017675,1.285955,5.913268,403,5.141705,1.482896,4.705939,1854,6.376073,1.122072,6.128729,328
LF_Acc_Z_spec_power,LF,Acc,Z_spec_power,9356.327646,9018.746355,0.757398,60094.218207,6438.712911,19377.711697,10907.765879,18503.603707,403,7101.701803,7116.047564,5340.784176,1854,9787.603683,7533.131996,7974.193732,328
